logM,phi,phi_std
9.099999999999999645e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.299999999999998934e+00,3.846366541600624300e-01,1.143778297698984890e-02
9.499999999999998224e+00,2.842550303361331965e-01,9.961450770273964569e-03
9.699999999999997513e+00,1.444924784665173156e+00,4.743473226910369794e-02
9.899999999999996803e+00,7.369715273085455376e-01,3.119267387609776787e-02
1.009999999999999609e+01,7.453602233719267556e-01,3.623263131935224035e-02
1.029999999999999538e+01,4.842375605793952653e-01,2.150878402356030256e-02
1.049999999999999467e+01,2.785361950267427611e-01,1.628761785564347697e-02
1.069999999999999396e+01,2.155808141910656450e-01,1.006292659839993879e-02
1.089999999999999325e+01,1.140361463323052993e-01,5.566455655018140089e-03
1.109999999999999254e+01,8.151589296059194578e-02,4.987523280945409948e-03
1.129999999999999183e+01,4.978278265112612289e-02,2.425175061201118292e-03
1.149999999999999112e+01,3.106162908493625974e-02,1.936768258734615066e-03
1.169999999999999041e+01,1.987455911454444335e-02,9.710187151626642563e-04
1.189999999999998970e+01,1.193887191555886677e-02,7.562373933554998552e-04
1.209999999999998899e+01,8.134882586166592225e-03,5.130073800676410991e-04
1.229999999999998828e+01,4.947756391270360064e-03,4.343858635507421130e-04
1.249999999999998757e+01,2.975079492413216804e-03,1.874486700057633793e-04
1.269999999999998685e+01,1.876292034092136339e-03,2.546863537478782197e-04
1.289999999999998614e+01,1.130915746576082121e-03,2.238859945706810767e-04
1.309999999999998543e+01,6.875453686570500008e-04,1.784205083142089646e-04
1.329999999999998472e+01,4.754986661740344812e-04,1.111100076415729061e-04
1.349999999999998401e+01,2.248980177850163666e-04,5.180530818469237511e-05
1.369999999999998330e+01,8.995920711400653849e-05,6.552910750023632183e-05
1.389999999999998259e+01,6.104374768450444313e-05,5.269431067647286358e-05
1.409999999999998188e+01,1.927697295300139917e-05,2.570263060400186669e-05
1.429999999999998117e+01,1.285131530200093334e-05,1.573958250676189418e-05
1.449999999999998046e+01,3.212828825500233336e-06,9.638486476500701279e-06
1.469999999999997975e+01,0.000000000000000000e+00,0.000000000000000000e+00
