logM,phi,phi_std
9.099999999999999645e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.299999999999998934e+00,9.325396307455703360e-01,3.272266158771985900e-02
9.499999999999998224e+00,3.876438619407306940e-01,1.132522160988830295e-02
9.699999999999997513e+00,6.130880606260820098e-01,2.260225078739414029e-02
9.899999999999996803e+00,2.044001698783248777e-01,3.726881437580278900e-03
1.009999999999999609e+01,1.772678304469754162e-01,7.726853325328061906e-03
1.029999999999999538e+01,7.056978515211262404e-02,3.839330446472784264e-03
1.049999999999999467e+01,3.845756104123779218e-02,1.445772971475103169e-03
1.069999999999999396e+01,1.760630196374127904e-02,8.353354946300604184e-04
1.089999999999999325e+01,7.839302334220570739e-03,2.570263060400188905e-04
1.109999999999999254e+01,3.582304140432760603e-03,4.016036031875291640e-04
1.129999999999999183e+01,1.188746665435086447e-03,6.425657651000461421e-05
1.149999999999999112e+01,5.301167562075386093e-04,4.819243238250351486e-05
1.169999999999999041e+01,2.409621619125175201e-04,1.767055854025128517e-04
1.189999999999998970e+01,1.606414412750116710e-05,1.606414412750116710e-05
1.209999999999998899e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.229999999999998828e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.249999999999998757e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.269999999999998685e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.289999999999998614e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.309999999999998543e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.329999999999998472e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.349999999999998401e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.369999999999998330e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.389999999999998259e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.409999999999998188e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.429999999999998117e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.449999999999998046e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.469999999999997975e+01,0.000000000000000000e+00,0.000000000000000000e+00
