logM,phi,phi_std
8.599999999999999645e+00,5.019509568373198977e-02,3.079328781419447044e-03
8.799999999999998934e+00,3.824337245287111331e-02,1.759803995434291958e-03
8.999999999999998224e+00,3.194979776469677318e-02,2.111746932189084887e-03
9.199999999999997513e+00,2.637732465735691603e-02,1.338721514324055966e-03
9.399999999999996803e+00,2.178297943689158633e-02,1.270320719354195264e-03
9.599999999999996092e+00,1.657462692977508881e-02,1.292823267638329270e-03
9.799999999999995381e+00,1.156975358160695216e-02,9.388260448407420404e-04
9.999999999999994671e+00,8.696056687687296616e-03,6.198530413428961910e-04
1.019999999999999396e+01,7.432344016323874127e-03,6.971830325962438289e-04
1.039999999999999325e+01,7.096781894549404959e-03,4.222950715708314500e-04
1.059999999999999254e+01,5.772382456482086886e-03,6.279416200309317865e-04
1.079999999999999183e+01,1.356527726322321031e-03,2.695620091545067342e-04
1.099999999999999112e+01,1.213735334077865869e-04,5.822183598772171935e-05
1.119999999999999041e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.139999999999998970e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.159999999999998899e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.179999999999998828e+01,0.000000000000000000e+00,0.000000000000000000e+00
