logM,phi,phi_std
8.599999999999999645e+00,3.129295276037227791e-02,0.000000000000000000e+00
8.799999999999998934e+00,2.621668321608190688e-02,0.000000000000000000e+00
8.999999999999998224e+00,2.146169655434156109e-02,0.000000000000000000e+00
9.199999999999997513e+00,1.715650592817124717e-02,0.000000000000000000e+00
9.399999999999996803e+00,1.204810809562587536e-02,0.000000000000000000e+00
9.599999999999996092e+00,7.614404316435553939e-03,0.000000000000000000e+00
9.799999999999995381e+00,6.265016209725455740e-03,0.000000000000000000e+00
9.999999999999994671e+00,5.461809003350396978e-03,0.000000000000000000e+00
1.019999999999999396e+01,4.915628103015357540e-03,0.000000000000000000e+00
1.039999999999999325e+01,2.795161078185203103e-03,0.000000000000000000e+00
1.059999999999999254e+01,8.353354946300607436e-04,0.000000000000000000e+00
1.079999999999999183e+01,9.638486476500701618e-05,0.000000000000000000e+00
1.099999999999999112e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.119999999999999041e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.139999999999998970e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.159999999999998899e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.179999999999998828e+01,0.000000000000000000e+00,0.000000000000000000e+00
