logM,phi,phi_std
8.599999999999999645e+00,4.889925472411355695e-02,3.660087538381897460e-03
8.799999999999998934e+00,3.817911587636111520e-02,1.698111659579313454e-03
8.999999999999998224e+00,3.168920164885064006e-02,3.288754005225092130e-03
9.199999999999997513e+00,2.586327204527688259e-02,1.538807500246478681e-03
9.399999999999996803e+00,2.149382484259656709e-02,8.528633496833761506e-04
9.599999999999996092e+00,1.609627241575617082e-02,2.241317531458478782e-04
9.799999999999995381e+00,1.215520238980921652e-02,1.176185970865266600e-03
9.999999999999994671e+00,8.803150981870641253e-03,4.164302105287452844e-04
1.019999999999999396e+01,7.378796869232203542e-03,6.153962810219581331e-04
1.039999999999999325e+01,6.843325398315496834e-03,3.191338090488952429e-04
1.059999999999999254e+01,6.029408762522105343e-03,6.259292746315776824e-04
1.079999999999999183e+01,1.542157836240112259e-03,2.241317531458466043e-04
1.099999999999999112e+01,1.392225824383434482e-04,3.029084065737100906e-05
1.119999999999999041e+01,1.070942941833411140e-05,1.514542032868550622e-05
1.139999999999998970e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.159999999999998899e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.179999999999998828e+01,0.000000000000000000e+00,0.000000000000000000e+00
