logM,phi,phi_std
9.099999999999999645e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.299999999999998934e+00,1.758991653673122713e+00,1.376697151726850032e-01
9.499999999999998224e+00,6.499873996869522941e-01,4.896351130062354118e-02
9.699999999999997513e+00,1.340022710683764995e+00,1.017984813359749108e-01
9.899999999999996803e+00,4.670007339305864980e-01,3.937321725650536064e-02
1.009999999999999609e+01,4.618602078097860941e-01,4.473864139509076132e-02
1.029999999999999538e+01,2.178137302247883378e-01,2.122073439242905257e-02
1.049999999999999467e+01,1.312601216658120518e-01,1.823280358471383172e-02
1.069999999999999396e+01,7.628862046150304554e-02,8.048136207878087145e-03
1.089999999999999325e+01,3.857001005013030448e-02,5.799156030027924347e-03
1.109999999999999254e+01,2.260225078739414376e-02,4.385511346807820232e-03
1.129999999999999183e+01,1.016860323270823985e-02,1.269067386072592757e-03
1.149999999999999112e+01,5.542129723987902420e-03,1.108425944797580571e-03
1.169999999999999041e+01,2.281108466105166190e-03,4.819243238250350402e-04
1.189999999999998970e+01,1.220874953690088971e-03,9.638486476500702973e-05
1.209999999999998899e+01,3.855394590600280105e-04,6.425657651000469552e-05
1.229999999999998828e+01,1.767055854025128517e-04,1.606414412750118066e-05
1.249999999999998757e+01,3.212828825500233421e-05,3.212828825500233421e-05
1.269999999999998685e+01,4.819243238250350809e-05,4.819243238250350809e-05
1.289999999999998614e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.309999999999998543e+01,1.606414412750116710e-05,1.606414412750116710e-05
1.329999999999998472e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.349999999999998401e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.369999999999998330e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.389999999999998259e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.409999999999998188e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.429999999999998117e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.449999999999998046e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.469999999999997975e+01,0.000000000000000000e+00,0.000000000000000000e+00
