logM,phi,phi_std
9.099999999999999645e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.299999999999998934e+00,1.684074911120108542e+00,7.413962781504285227e-02
9.499999999999998224e+00,6.258205012615395413e-01,3.126370300779948014e-02
9.699999999999997513e+00,1.291679275346462985e+00,6.370948797501074790e-02
9.899999999999996803e+00,4.499566770113077041e-01,2.607021635870974269e-02
1.009999999999999609e+01,4.382555544288358473e-01,2.744080391305174157e-02
1.029999999999999538e+01,2.046507705267138488e-01,1.277690603064214787e-02
1.049999999999999467e+01,1.246577584294090713e-01,8.323794044093436179e-03
1.069999999999999396e+01,7.243643869972826721e-02,4.958201663147015353e-03
1.089999999999999325e+01,3.489132104493253977e-02,3.611368233012495366e-03
1.109999999999999254e+01,2.018941633944346808e-02,2.266044407473397516e-03
1.129999999999999183e+01,9.021623342004656682e-03,5.915096213286582735e-04
1.149999999999999112e+01,4.485109040398326322e-03,6.121598288238007477e-04
1.169999999999999041e+01,2.454601222682178518e-03,3.158392125984862834e-04
1.189999999999998970e+01,9.638486476500701889e-04,2.778679049179659738e-04
1.209999999999998899e+01,4.369447202680317235e-04,5.958909763804141841e-05
1.229999999999998828e+01,1.349388106710097874e-04,6.552910750023630828e-05
1.249999999999998757e+01,8.353354946300606081e-05,5.958909763804140486e-05
1.269999999999998685e+01,2.570263060400186669e-05,2.404260941474638643e-05
1.289999999999998614e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.309999999999998543e+01,6.425657651000466672e-06,1.285131530200093334e-05
1.329999999999998472e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.349999999999998401e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.369999999999998330e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.389999999999998259e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.409999999999998188e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.429999999999998117e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.449999999999998046e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.469999999999997975e+01,0.000000000000000000e+00,0.000000000000000000e+00
