logM,phi,phi_std
9.099999999999999645e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.299999999999998934e+00,1.261768481546820420e+00,4.609123592109285600e-02
9.499999999999998224e+00,6.307817515338770553e-01,2.453006341603473223e-02
9.699999999999997513e+00,1.786353389082613097e+00,7.741521503070897259e-02
9.899999999999996803e+00,7.294387288442777395e-01,3.620636027160168552e-02
1.009999999999999609e+01,7.433939721307204485e-01,4.189308775351712616e-02
1.029999999999999538e+01,4.375770049808901385e-01,2.582556181488815383e-02
1.049999999999999467e+01,2.604588923571832249e-01,1.644351826767978531e-02
1.069999999999999396e+01,1.885088759416355952e-01,1.093779984677287036e-02
1.089999999999999325e+01,9.697859553195943560e-02,6.331647681249133637e-03
1.109999999999999254e+01,6.766153249926983027e-02,4.488667930672722919e-03
1.129999999999999183e+01,3.876727774001602345e-02,3.073888212763017155e-03
1.149999999999999112e+01,2.352304752878250915e-02,2.159359056251326965e-03
1.169999999999999041e+01,1.488953390889828469e-02,1.305091406618308228e-03
1.189999999999998970e+01,8.266608568012100838e-03,8.624336158789424776e-04
1.209999999999998899e+01,5.134100463149372101e-03,6.910196573227933830e-04
1.229999999999998828e+01,2.851706865514007112e-03,4.339845603811179169e-04
1.249999999999998757e+01,1.655891976662819676e-03,2.647971340005019305e-04
1.269999999999998685e+01,8.893110188984643333e-04,2.199265229111625395e-04
1.289999999999998614e+01,4.626473508720336885e-04,1.521945195302706649e-04
1.309999999999998543e+01,2.396770303823173378e-04,1.067916464449426888e-04
1.329999999999998472e+01,1.060233512415077056e-04,5.423879315268810455e-05
1.349999999999998401e+01,3.983907743620288574e-05,3.990121276499642691e-05
1.369999999999998330e+01,1.285131530200092657e-05,2.131149545964499415e-05
1.389999999999998259e+01,3.212828825500233336e-06,9.638486476500701279e-06
1.409999999999998188e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.429999999999998117e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.449999999999998046e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.469999999999997975e+01,0.000000000000000000e+00,0.000000000000000000e+00
