logM,phi,phi_std
9.099999999999999645e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.299999999999998934e+00,7.037701542258261167e-01,2.152595313085148288e-03
9.499999999999998224e+00,4.435149552161797848e-01,2.618455492782695293e-03
9.699999999999997513e+00,1.633241533443043902e+00,2.592752862178693274e-02
9.899999999999996803e+00,6.929911135162729607e-01,1.434528070585855408e-02
1.009999999999999609e+01,7.037219617934435956e-01,1.331717548169847332e-02
1.029999999999999538e+01,4.363503469353142705e-01,8.915599990763162230e-03
1.049999999999999467e+01,2.515484328925408075e-01,6.698748101167995017e-03
1.069999999999999396e+01,1.890428480924337684e-01,2.955802519460218325e-03
1.089999999999999325e+01,9.908364097842720097e-02,2.795161078185205705e-03
1.109999999999999254e+01,7.159789037627270480e-02,1.526093692112609479e-03
1.129999999999999183e+01,4.101175995751048242e-02,2.457814051507675734e-03
1.149999999999999112e+01,2.441749907380177595e-02,1.285131530200094019e-03
1.169999999999999041e+01,1.575892538907864779e-02,5.622450444625415669e-04
1.189999999999998970e+01,9.975833503178224704e-03,8.513996387575625477e-04
1.209999999999998899e+01,5.124461976672873079e-03,2.730904501675201525e-04
1.229999999999998828e+01,3.726881437580271093e-03,3.855394590600279021e-04
1.249999999999998757e+01,1.975889727682643513e-03,8.032072063750576776e-05
1.269999999999998685e+01,1.477901259730107428e-03,3.212828825500233963e-04
1.289999999999998614e+01,4.819243238250350402e-04,6.425657651000469552e-05
1.309999999999998543e+01,3.052187384225221885e-04,4.819243238250351486e-05
1.329999999999998472e+01,1.445772971475104904e-04,1.606414412750116710e-05
1.349999999999998401e+01,4.819243238250350131e-05,1.606414412750116710e-05
1.369999999999998330e+01,4.819243238250350131e-05,1.606414412750116710e-05
1.389999999999998259e+01,1.606414412750116710e-05,1.606414412750116710e-05
1.409999999999998188e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.429999999999998117e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.449999999999998046e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.469999999999997975e+01,0.000000000000000000e+00,0.000000000000000000e+00
