logM,phi,phi_std
9.099999999999999645e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.299999999999998934e+00,7.235868824215115902e-01,2.103709089614849356e-02
9.499999999999998224e+00,4.530088643955328953e-01,1.220551937113469390e-02
9.699999999999997513e+00,1.666539291390528366e+00,4.520288531260142906e-02
9.899999999999996803e+00,7.169041984644711762e-01,2.492328142019797563e-02
1.009999999999999609e+01,7.319338117101612529e-01,2.736615551017912429e-02
1.029999999999999538e+01,4.487229507423156072e-01,1.825848784174940315e-02
1.049999999999999467e+01,2.624045814939060528e-01,1.380876071749710492e-02
1.069999999999999396e+01,1.971713050209493445e-01,7.373760630676894426e-03
1.089999999999999325e+01,1.022643415156724300e-01,6.128575200680133790e-03
1.109999999999999254e+01,7.154327228623920398e-02,2.497705284174710043e-03
1.129999999999999183e+01,4.208163195640206300e-02,2.725827292237632642e-03
1.149999999999999112e+01,2.620383190077990587e-02,1.348561697666545919e-03
1.169999999999999041e+01,1.728501908119125380e-02,8.972942587765094218e-04
1.189999999999998970e+01,1.001760027790972798e-02,7.557731675661073139e-04
1.209999999999998899e+01,6.399955020396465473e-03,6.025745900083145923e-04
1.229999999999998828e+01,3.733307095231271164e-03,1.888749900811427572e-04
1.249999999999998757e+01,2.069061763622150833e-03,2.048162627034938585e-04
1.269999999999998685e+01,1.259428899596091566e-03,8.228856849313384320e-05
1.289999999999998614e+01,7.003966839590509020e-04,1.728967645835261229e-04
1.309999999999998543e+01,2.891545942950210350e-04,8.857157832563196116e-05
1.329999999999998472e+01,1.606414412750116981e-04,4.063942728329761269e-05
1.349999999999998401e+01,1.028105224160074668e-04,5.140526120800374015e-05
1.369999999999998330e+01,4.497960355700327602e-05,3.855394590600280512e-05
1.389999999999998259e+01,1.927697295300139917e-05,1.573958250676189418e-05
1.409999999999998188e+01,6.425657651000466672e-06,1.285131530200093504e-05
1.429999999999998117e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.449999999999998046e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.469999999999997975e+01,0.000000000000000000e+00,0.000000000000000000e+00
