logM,phi,phi_std
8.599999999999999645e+00,4.446793081812731169e-03,9.938542552302327433e-04
8.799999999999998934e+00,3.005779856745774241e-03,6.961037587730593574e-04
8.999999999999998224e+00,1.987194125401996365e-03,6.686723774226065523e-04
9.199999999999997513e+00,1.394605697587508958e-03,4.197458142874594691e-04
9.399999999999996803e+00,8.389053044361722677e-04,2.909778228529080876e-04
9.599999999999996092e+00,5.176224218861487630e-04,1.820252986117675486e-04
9.799999999999995381e+00,3.534111708050257034e-04,2.205206486243471676e-04
9.999999999999994671e+00,1.749206804994570897e-04,1.096809176516480626e-04
1.019999999999999396e+01,7.615594253037590933e-05,4.471375798361316897e-05
1.039999999999999325e+01,9.519492816296988666e-06,1.707880318039695178e-05
1.059999999999999254e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.079999999999999183e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.099999999999999112e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.119999999999999041e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.139999999999998970e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.159999999999998899e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.179999999999998828e+01,0.000000000000000000e+00,0.000000000000000000e+00
