logM,phi,phi_std
8.599999999999999645e+00,4.889925472411355695e-02,0.000000000000000000e+00
8.799999999999998934e+00,3.842543275298279659e-02,0.000000000000000000e+00
8.999999999999998224e+00,3.016846267144719304e-02,0.000000000000000000e+00
9.199999999999997513e+00,2.615242663957190183e-02,0.000000000000000000e+00
9.399999999999996803e+00,2.123679853655654343e-02,0.000000000000000000e+00
9.599999999999996092e+00,1.500391061508609195e-02,0.000000000000000000e+00
9.799999999999995381e+00,1.089148971844579143e-02,0.000000000000000000e+00
9.999999999999994671e+00,8.385483234555610177e-03,0.000000000000000000e+00
1.019999999999999396e+01,7.260993145630527910e-03,0.000000000000000000e+00
1.039999999999999325e+01,7.421634586905539663e-03,0.000000000000000000e+00
1.059999999999999254e+01,5.365424138585390273e-03,0.000000000000000000e+00
1.079999999999999183e+01,1.253003241945091061e-03,0.000000000000000000e+00
1.099999999999999112e+01,6.425657651000466842e-05,0.000000000000000000e+00
1.119999999999999041e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.139999999999998970e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.159999999999998899e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.179999999999998828e+01,0.000000000000000000e+00,0.000000000000000000e+00
