logM,phi,phi_std
9.099999999999999645e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.299999999999998934e+00,1.216785022595227028e+00,4.654579382406626858e-02
9.499999999999998224e+00,6.063025661466256988e-01,2.290889362537965046e-02
9.699999999999997513e+00,1.710516492353975293e+00,7.292102145788051382e-02
9.899999999999996803e+00,6.915485533736231982e-01,3.503527948774262657e-02
1.009999999999999609e+01,7.012223809672044617e-01,3.901084987617018524e-02
1.029999999999999538e+01,4.111874715739964326e-01,2.419564323870469075e-02
1.049999999999999467e+01,2.435774045764746987e-01,1.567180358349096192e-02
1.069999999999999396e+01,1.771296788074789019e-01,1.225078888927788254e-02
1.089999999999999325e+01,9.051823932964359054e-02,6.546215799973661292e-03
1.109999999999999254e+01,6.407987092460215584e-02,4.598303383124701001e-03
1.129999999999999183e+01,3.596440587264961020e-02,2.669131872025696378e-03
1.149999999999999112e+01,2.151952747320056217e-02,1.917593241946330797e-03
1.169999999999999041e+01,1.354849915713448628e-02,1.364605313285708645e-03
1.189999999999998970e+01,7.662596748818056858e-03,8.443385060297955731e-04
1.209999999999998899e+01,4.424065292713821526e-03,6.552989510496828136e-04
1.229999999999998828e+01,2.438537078554676822e-03,3.119754397148435639e-04
1.249999999999998757e+01,1.448985800300605590e-03,3.142829818077095519e-04
1.269999999999998685e+01,7.807174045965567782e-04,1.922603586569457824e-04
1.289999999999998614e+01,3.791138014090275599e-04,4.012821916889128010e-05
1.309999999999998543e+01,1.734927565770125993e-04,9.109942000814290580e-05
1.329999999999998472e+01,8.995920711400653849e-05,6.229906233081617545e-05
1.349999999999998401e+01,1.927697295300139917e-05,2.131149545964499415e-05
1.369999999999998330e+01,6.425657651000466672e-06,1.285131530200093334e-05
1.389999999999998259e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.409999999999998188e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.429999999999998117e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.449999999999998046e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.469999999999997975e+01,0.000000000000000000e+00,0.000000000000000000e+00
