logM,phi,phi_std
9.099999999999999645e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.299999999999998934e+00,1.853159666548534756e-01,0.000000000000000000e+00
9.499999999999998224e+00,1.653321713602420306e-01,0.000000000000000000e+00
9.699999999999997513e+00,1.034113214063760111e+00,0.000000000000000000e+00
9.899999999999996803e+00,6.993364504466358378e-01,0.000000000000000000e+00
1.009999999999999609e+01,7.233041534848676513e-01,0.000000000000000000e+00
1.029999999999999538e+01,4.920126063371058067e-01,0.000000000000000000e+00
1.049999999999999467e+01,2.822470123201955006e-01,0.000000000000000000e+00
1.069999999999999396e+01,2.250265309380363732e-01,0.000000000000000000e+00
1.089999999999999325e+01,1.161758903300884466e-01,0.000000000000000000e+00
1.109999999999999254e+01,8.305162513918104561e-02,0.000000000000000000e+00
1.129999999999999183e+01,5.031289940733366106e-02,0.000000000000000000e+00
1.149999999999999112e+01,3.151785077815729558e-02,0.000000000000000000e+00
1.169999999999999041e+01,2.126892682481154595e-02,0.000000000000000000e+00
1.189999999999998970e+01,1.368665079663099540e-02,0.000000000000000000e+00
1.209999999999998899e+01,9.124433864420663023e-03,0.000000000000000000e+00
1.229999999999998828e+01,5.943733327175432235e-03,0.000000000000000000e+00
1.249999999999998757e+01,3.116443960735226608e-03,0.000000000000000000e+00
1.269999999999998685e+01,2.698776213420196399e-03,0.000000000000000000e+00
1.289999999999998614e+01,1.510029547985109735e-03,0.000000000000000000e+00
1.309999999999998543e+01,1.188746665435086447e-03,0.000000000000000000e+00
1.329999999999998472e+01,4.497960355700327331e-04,0.000000000000000000e+00
1.349999999999998401e+01,4.176677473150303718e-04,0.000000000000000000e+00
1.369999999999998330e+01,1.606414412750116710e-04,0.000000000000000000e+00
1.389999999999998259e+01,1.606414412750116710e-04,0.000000000000000000e+00
1.409999999999998188e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.429999999999998117e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.449999999999998046e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.469999999999997975e+01,3.212828825500233421e-05,0.000000000000000000e+00
