iz,z,n_ivols,r,xi,bin_idx
iz207,0.495942,1,0.12080287446805332,22472.685913611105,0
iz207,0.495942,1,0.16558659468679143,19655.126284989157,1
iz207,0.495942,1,0.2309164449025975,18945.074478081315,2
iz207,0.495942,1,0.3202769578823945,16438.262671848206,3
iz207,0.495942,1,0.4429794663559573,8675.245477635966,4
iz207,0.495942,1,0.6130670816374404,4803.402149674688,5
iz207,0.495942,1,0.8501616761225548,2222.4014188781966,6
iz207,0.495942,1,1.1818910058125842,1268.6047734659658,7
iz207,0.495942,1,1.623724657346364,680.2469468744916,8
iz207,0.495942,1,2.2612034563753123,340.0868538700658,9
iz207,0.495942,1,3.1265158213937085,141.48460104548872,10
iz207,0.495942,1,4.345532413663389,70.86129955310454,11
iz207,0.495942,1,5.938081026240987,29.375662902482155,12
iz207,0.495942,1,8.044925077708587,4.394144219610226,13
iz207,0.495942,1,11.753245839483167,0.16079634779060115,14
iz207,0.495942,1,16.309926175685867,0.23450896899082996,15
iz207,0.495942,1,22.82904757283411,0.12499970085789336,16
iz207,0.495942,1,31.496508032013338,0.017984402937899047,17
iz207,0.495942,1,43.770634385370705,0.013004480909886151,18
iz207,0.495942,2,0.1211414528520734,6760.312502675088,0
iz207,0.495942,2,0.1681632510050803,9675.859952743047,1
iz207,0.495942,2,0.23511999556607577,10794.481558332815,2
iz207,0.495942,2,0.32121717328836735,7638.955891553829,3
iz207,0.495942,2,0.44263431848485896,4537.342747929777,4
iz207,0.495942,2,0.6108881584105779,2446.1174096960394,5
iz207,0.495942,2,0.8474552683417851,1093.5973706754883,6
iz207,0.495942,2,1.177094414790218,574.8256479025766,7
iz207,0.495942,2,1.6281675747267856,294.1370711731694,8
iz207,0.495942,2,2.2607456363335903,142.4949680059982,9
iz207,0.495942,2,3.123498662336468,61.269942774466365,10
iz207,0.495942,2,4.322029119797294,27.854911340373082,11
iz207,0.495942,2,5.932930307751237,9.295770424487843,12
iz207,0.495942,2,8.237604127629915,1.4144842125236314,13
iz207,0.495942,2,11.802149062325006,0.288462885092031,14
iz207,0.495942,2,16.342914226113045,0.21601440706381148,15
iz207,0.495942,2,22.753011584571453,0.013952503808030814,16
iz207,0.495942,2,31.53114920404292,-0.010206161275094883,17
iz207,0.495942,2,43.79043619251465,0.008425920757764604,18
iz207,0.495942,4,0.12251356651506644,3767.007911260489,0
iz207,0.495942,4,0.1690625028612083,5931.092818966184,1
iz207,0.495942,4,0.23304854150535342,5589.741433313692,2
iz207,0.495942,4,0.32037881756212777,4031.5153927465435,3
iz207,0.495942,4,0.44272400816969915,2355.5917044142802,4
iz207,0.495942,4,0.6090531207846933,1238.1391066732172,5
iz207,0.495942,4,0.8442367908835071,576.7778504902263,6
iz207,0.495942,4,1.1757451792119344,299.5718400894795,7
iz207,0.495942,4,1.6303375661241952,149.96617514943497,8
iz207,0.495942,4,2.26511609889149,76.131807267636,9
iz207,0.495942,4,3.137086079418614,36.13267227904753,10
iz207,0.495942,4,4.346325960713507,17.862673520369594,11
iz207,0.495942,4,6.024059129174593,7.670842047865875,12
iz207,0.495942,4,8.297797498525656,2.454490071115567,13
iz207,0.495942,4,11.627089863115764,0.3528904000876756,14
iz207,0.495942,4,16.376247445280192,0.09369758263821049,15
iz207,0.495942,4,22.719963313341154,0.03325101241076567,16
iz207,0.495942,4,31.521780322974553,-0.008070398743815543,17
iz207,0.495942,4,43.81178930347352,0.002269502926228295,18
iz207,0.495942,8,0.12405200035101742,2206.0412624464493,0
iz207,0.495942,8,0.1690401923909843,2915.544569057961,1
iz207,0.495942,8,0.2326547191959511,2537.6291039212238,2
iz207,0.495942,8,0.319506410606898,2018.402226423317,3
iz207,0.495942,8,0.4429000321492753,1240.4050856118633,4
iz207,0.495942,8,0.6094033500747221,611.5958665642671,5
