iz,z,n_ivols,r,xi,bin_idx
iz207,0.495942,1,0.11891490122301232,1011116.289656001,0
iz207,0.495942,1,0.16501282923686847,636116.7095923887,1
iz207,0.495942,1,0.22976248727697635,334349.2279181862,2
iz207,0.495942,1,0.3206640481442179,205352.36973296665,3
iz207,0.495942,1,0.4427716237654511,122396.19264829547,4
iz207,0.495942,1,0.6140799380061798,67807.95493243993,5
iz207,0.495942,1,0.8495047113328602,35440.73623771204,6
iz207,0.495942,1,1.1801364914496633,18786.34671484082,7
iz207,0.495942,1,1.6201190394406662,8776.30807528944,8
iz207,0.495942,1,2.2499895869435864,3297.8489232258075,9
iz207,0.495942,1,3.1387477960983,1272.2534766120543,10
iz207,0.495942,1,4.3014270207712055,477.79375273185786,11
iz207,0.495942,1,5.7619441361251695,96.83993823455445,12
iz207,0.495942,1,7.905499588980441,5.331671656837201,13
iz207,0.495942,1,11.898493773504239,0.10989187553623014,14
iz207,0.495942,1,15.976499876645715,1.2726631976879736,15
iz207,0.495942,1,22.874601754103644,0.3026973650290461,16
iz207,0.495942,1,31.229262603291126,0.034368009114272624,17
iz207,0.495942,1,43.69052031213263,0.15532926650236067,18
iz207,0.495942,2,0.11908781210584365,454796.2520995105,0
iz207,0.495942,2,0.16545040461894617,267876.07509987254,1
iz207,0.495942,2,0.22966867627891524,139651.43336108935,2
iz207,0.495942,2,0.3199940962967427,84778.76023346778,3
iz207,0.495942,2,0.4422776537288071,48318.730404135174,4
iz207,0.495942,2,0.6137372316935038,26775.238896288654,5
iz207,0.495942,2,0.8475565562430328,13294.09249733183,6
iz207,0.495942,2,1.177782228942273,6574.543631567504,7
iz207,0.495942,2,1.6204123489219193,2901.844467174477,8
iz207,0.495942,2,2.254543943545979,1117.5051902460941,9
iz207,0.495942,2,3.121773946022342,463.6031289416837,10
iz207,0.495942,2,4.300335440759868,155.57174405936584,11
iz207,0.495942,2,5.739460879257434,30.080689092304222,12
iz207,0.495942,2,8.157186156302098,1.6636274337117753,13
iz207,0.495942,2,11.966565401107117,1.0702824825610242,14
iz207,0.495942,2,16.036756457604895,1.180840325474572,15
iz207,0.495942,2,22.792320583411843,0.017145513919907707,16
iz207,0.495942,2,31.376047379382,-0.013904978999335627,17
iz207,0.495942,2,43.75533115171687,0.02878567313526581,18
iz207,0.495942,4,0.11939300641354109,254303.51202073705,0
iz207,0.495942,4,0.16595104759918794,149217.25895330159,1
iz207,0.495942,4,0.23007118671743973,83729.14029470623,2
iz207,0.495942,4,0.31957513613893607,49215.018721831155,3
iz207,0.495942,4,0.4424757751916066,28509.92707381444,4
iz207,0.495942,4,0.6135422872452646,16020.902000999311,5
iz207,0.495942,4,0.847550931024143,8207.859963776304,6
iz207,0.495942,4,1.1789234862664215,4054.1383275491135,7
iz207,0.495942,4,1.6223354572372928,1845.874047929983,8
iz207,0.495942,4,2.2469045229213913,708.5067482492641,9
iz207,0.495942,4,3.114765863628797,265.97686967272347,10
iz207,0.495942,4,4.341090646216655,102.62608728599608,11
iz207,0.495942,4,5.863235211049285,32.02446766632631,12
iz207,0.495942,4,8.113375062698754,2.9985498156039663,13
iz207,0.495942,4,11.792370796778421,0.37855871208392644,14
iz207,0.495942,4,16.26215909566902,0.3076778223695018,15
iz207,0.495942,4,22.7391691857463,0.03898737304576083,16
iz207,0.495942,4,31.513472889152162,-0.05649673304893421,17
iz207,0.495942,4,43.88977065025319,0.004478063338533289,18
iz207,0.495942,8,0.11932452502228462,122058.3110184009,0
iz207,0.495942,8,0.1657177765537298,68796.73099596868,1
iz207,0.495942,8,0.2304355403252123,39016.30765666245,2
iz207,0.495942,8,0.31911863536408686,22672.198170569587,3
iz207,0.495942,8,0.4421850957688745,12786.881548461799,4
iz207,0.495942,8,0.6128954505001374,6974.487127118862,5
iz207,0.495942,8,0.8482728065443648,3597.170226196057,6
iz207,0.495942,8,1.1777548210738273,1760.5935902569108,7
iz207,0.495942,8,1.6246266287985551,808.4266481769447,8
iz207,0.495942,8,2.2430196556376543,333.36645704401116,9
iz207,0.495942,8,3.1131865536531893,121.68325284441926,10
iz207,0.495942,8,4.325681278766336,43.98740638435696,11
iz207,0.495942,8,5.918061105168488,13.233210151655848,12
iz207,0.495942,8,8.140929450960527,2.133309076424757,13
iz207,0.495942,8,11.752938217121923,0.2933593910893906,14
iz207,0.495942,8,16.434209326645448,0.4022491587408832,15
iz207,0.495942,8,22.552276699930456,0.10884697881471328,16
iz207,0.495942,8,31.582296488129323,0.04041181520905757,17
iz207,0.495942,8,43.80820652914995,0.012896816990036308,18
iz207,0.495942,20,0.11931257920592397,43281.12866730303,0
iz207,0.495942,20,0.16572219359750603,23884.083885104723,1
iz207,0.495942,20,0.23012649826804582,13556.52433461293,2
iz207,0.495942,20,0.31874249609322003,7502.2574576837405,3
iz207,0.495942,20,0.4420250019651352,4117.7192164939615,4
iz207,0.495942,20,0.6122102194736257,2150.131406571047,5
iz207,0.495942,20,0.8476110431410444,1076.5582886220643,6
iz207,0.495942,20,1.1756964223222703,506.0439628539826,7
iz207,0.495942,20,1.6249419402132794,227.51479137058723,8
iz207,0.495942,20,2.2452374092617613,92.43906539440192,9
iz207,0.495942,20,3.110589699675028,33.6272747512022,10
iz207,0.495942,20,4.317011642974093,10.862281802796375,11
iz207,0.495942,20,5.965172681429413,3.04357083801022,12
iz207,0.495942,20,8.402349452329396,0.6922143181764997,13
iz207,0.495942,20,11.778293506762303,0.22140609609104023,14
iz207,0.495942,20,16.389201944822503,0.15297576645899236,15
iz207,0.495942,20,22.68642959244582,0.06821191087965217,16
iz207,0.495942,20,31.534857384909692,0.026220375939586926,17
iz207,0.495942,20,43.75078004799722,0.011026079450845216,18
iz207,0.495942,50,0.11941224924357977,17368.1993662616,0
iz207,0.495942,50,0.16575346993066956,9389.457256391648,1
iz207,0.495942,50,0.2298962974236348,5220.147620457453,2
iz207,0.495942,50,0.3188625914688373,2867.3068678819604,3
iz207,0.495942,50,0.44135335009365945,1533.8899106915424,4
iz207,0.495942,50,0.6116715786963299,768.4105712838137,5
iz207,0.495942,50,0.8474721637089119,376.2233370478734,6
iz207,0.495942,50,1.1740256316003026,173.11279857389925,7
iz207,0.495942,50,1.6260185894055492,76.97191391216515,8
iz207,0.495942,50,2.2524785176442887,32.97398557305282,9
iz207,0.495942,50,3.1155287925890436,12.720199607622012,10
iz207,0.495942,50,4.339049306089795,4.546088653561681,11
iz207,0.495942,50,6.023602988931571,1.3966088954942433,12
iz207,0.495942,50,8.472876622299697,0.4803877340723206,13
iz207,0.495942,50,11.784055751440066,0.2256271457530239,14
iz207,0.495942,50,16.38744313387989,0.1300088107157804,15
iz207,0.495942,50,22.727755928775785,0.0674379828367222,16
iz207,0.495942,50,31.54779311534881,0.031094094065492683,17
iz207,0.495942,50,43.7602176321539,0.01326801390780985,18
iz207,0.495942,100,0.1194608213991838,8738.321431076802,0
iz207,0.495942,100,0.16576743013871864,4798.031862451283,1
iz207,0.495942,100,0.22989099930725207,2635.3109268119256,2
iz207,0.495942,100,0.3188979527167912,1445.709409711174,3
iz207,0.495942,100,0.4414923371097685,773.138061845498,4
iz207,0.495942,100,0.6117437819620862,390.5960180705717,5
iz207,0.495942,100,0.8474887610902171,191.0694139651116,6
iz207,0.495942,100,1.1735167733783372,87.66409189178557,7
iz207,0.495942,100,1.627251177675332,39.41606504222029,8
iz207,0.495942,100,2.2553693319009036,17.155628019055058,9
iz207,0.495942,100,3.1263165134067243,6.899444807251026,10
iz207,0.495942,100,4.367561777993525,2.796644609100621,11
iz207,0.495942,100,6.063951880588017,1.1295914581167383,12
iz207,0.495942,100,8.477120386426837,0.4655925437173174,13
iz207,0.495942,100,11.7932496782914,0.23215261739947035,14
iz207,0.495942,100,16.380396378112778,0.11903365466100335,15
iz207,0.495942,100,22.73478820087981,0.06360913515451116,16
iz207,0.495942,100,31.540105530663695,0.03127535379333746,17
iz207,0.495942,100,43.764531545391186,0.014176881943194886,18
iz207,0.495942,300,0.11945412413377225,2999.512621804748,0
iz207,0.495942,300,0.16575545509217685,1647.4202851446835,1
iz207,0.495942,300,0.22991853278538452,912.8449852357394,2
iz207,0.495942,300,0.3189644491198999,504.5841554673474,3
iz207,0.495942,300,0.4417423987613458,272.34243124855544,4
iz207,0.495942,300,0.6120879702605315,140.12111209175703,5
iz207,0.495942,300,0.8475979528844899,68.74142247545866,6
iz207,0.495942,300,1.1750055292408552,32.226041523249506,7
iz207,0.495942,300,1.6301119274205678,14.680623750903518,8
iz207,0.495942,300,2.2655318505590962,6.842258674451021,9
iz207,0.495942,300,3.1502636831807984,3.297087231047434,10
iz207,0.495942,300,4.385377978482819,1.590254495389411,11
iz207,0.495942,300,6.098907589630847,0.7823248017420099,12
iz207,0.495942,300,8.493110667556321,0.40543290553669986,13
iz207,0.495942,300,11.79681122876604,0.2274764795849662,14
iz207,0.495942,300,16.380273346506627,0.12420240495555634,15
iz207,0.495942,300,22.72941103062495,0.06326290213551156,16
iz207,0.495942,300,31.542871875762067,0.02816452583365958,17
iz207,0.495942,300,43.75968996392771,0.011171570616377968,18
iz207,0.495942,600,0.11948905571109594,1504.8467886524202,0
iz207,0.495942,600,0.16580371337870015,830.8759284545823,1
iz207,0.495942,600,0.22998924107473934,461.99463703917104,2
iz207,0.495942,600,0.31894174392835345,256.3435183898122,3
iz207,0.495942,600,0.44191652240189333,139.44136265050108,4
iz207,0.495942,600,0.6123543798337836,72.6030574029526,5
iz207,0.495942,600,0.8482857804234205,36.171290742959194,6
iz207,0.495942,600,1.176571926677195,17.407728457318445,7
iz207,0.495942,600,1.6340230299373573,8.312170389720208,8
iz207,0.495942,600,2.2740300247068754,4.200249485330975,9
iz207,0.495942,600,3.162569993200663,2.2660173447456935,10
iz207,0.495942,600,4.397851739101281,1.2547731723121882,11
iz207,0.495942,600,6.112366955525268,0.705545381780579,12
iz207,0.495942,600,8.49587922066934,0.4050500067442129,13
iz207,0.495942,600,11.797023463192694,0.2322116338134501,14
iz207,0.495942,600,16.377764289156183,0.12881291794642857,15
iz207,0.495942,600,22.729781864450626,0.06546483005896997,16
iz207,0.495942,600,31.54012005918791,0.029105469052421062,17
iz207,0.495942,600,43.7597895079633,0.011600456954797833,18
iz207,0.495942,1000,0.11952423476889093,903.0164596304847,0
iz207,0.495942,1000,0.16581268485556186,499.8906188656916,1
iz207,0.495942,1000,0.2300064511761412,278.49604497569436,2
iz207,0.495942,1000,0.31900872796899404,155.5392430464307,3
iz207,0.495942,1000,0.44208221613808923,85.27694658205235,4
iz207,0.495942,1000,0.6127294098973689,45.1554144524777,5
iz207,0.495942,1000,0.8492025977476919,23.046120353928604,6
iz207,0.495942,1000,1.178302554920469,11.461798169690605,7
iz207,0.495942,1000,1.6377100879523627,5.753068145908325,8
iz207,0.495942,1000,2.279760143678375,3.1203553105139408,9
iz207,0.495942,1000,3.1699911438010604,1.8387519013561597,10
iz207,0.495942,1000,4.404920871262097,1.11342820210883,11
iz207,0.495942,1000,6.1176062290537,0.6790973018560211,12
iz207,0.495942,1000,8.496892279470286,0.40599760551551856,13
iz207,0.495942,1000,11.796714679073428,0.23536735045092527,14
iz207,0.495942,1000,16.376782881701313,0.1290768576178487,15
iz207,0.495942,1000,22.73068576705658,0.06607511907314967,16
iz207,0.495942,1000,31.540499542146915,0.030263502294152422,17
iz207,0.495942,1000,43.758748098377126,0.012166732796368152,18
iz207,0.495942,1024,0.11952666321716453,882.3516352204269,0
iz207,0.495942,1024,0.16581144184775579,488.4038656081205,1
iz207,0.495942,1024,0.23001829505637056,272.3156088161745,2
iz207,0.495942,1024,0.31901559972906884,152.13404386323182,3
iz207,0.495942,1024,0.4420866379863964,83.41697898718175,4
iz207,0.495942,1024,0.6127489807477069,44.20387627406989,5
iz207,0.495942,1024,0.8492264760860139,22.582243998896814,6
iz207,0.495942,1024,1.1783888822212674,11.242540801949563,7
iz207,0.495942,1024,1.6379340929296058,5.658488334641748,8
iz207,0.495942,1024,2.280003410632549,3.0814990734515693,9
iz207,0.495942,1024,3.1702365619132404,1.8226317277727144,10
iz207,0.495942,1024,4.405250754131333,1.1082010497353139,11
iz207,0.495942,1024,6.117914088359277,0.6772558624214455,12
iz207,0.495942,1024,8.496870494777907,0.4060117956048439,13
iz207,0.495942,1024,11.796827088801345,0.23527134338220934,14
iz207,0.495942,1024,16.376932486427553,0.12919363650928495,15
iz207,0.495942,1024,22.730635028010713,0.06616682410486119,16
iz207,0.495942,1024,31.54040008270491,0.030197506341608005,17
iz207,0.495942,1024,43.75902258002161,0.012132979848447745,18
