logM,phi,phi_std
9.099999999999999645e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.299999999999998934e+00,9.571659636930296422e-01,3.887522878855298458e-03
9.499999999999998224e+00,3.954349718425687610e-01,4.176677473150314235e-03
9.699999999999997513e+00,6.399794378955190322e-01,1.767055854025034733e-04
9.899999999999996803e+00,2.124483060862029649e-01,2.168659457212659958e-03
1.009999999999999609e+01,1.801272481016706062e-01,6.586299092275482714e-04
1.029999999999999538e+01,7.143724893499769912e-02,1.012041080032576035e-03
1.049999999999999467e+01,3.974269257143789313e-02,6.425657651000504789e-05
1.069999999999999396e+01,1.863440718790135286e-02,2.570263060400184568e-04
1.089999999999999325e+01,7.373442154523035877e-03,3.694753149325268569e-04
1.109999999999999254e+01,3.453790987412751375e-03,3.373470266775245498e-04
1.129999999999999183e+01,1.140554233052582878e-03,3.052187384225221885e-04
1.149999999999999112e+01,3.855394590600280105e-04,6.425657651000469552e-05
1.169999999999999041e+01,2.088338736575152130e-04,1.606414412750116710e-05
1.189999999999998970e+01,3.212828825500233421e-05,3.212828825500233421e-05
1.209999999999998899e+01,3.212828825500233421e-05,3.212828825500233421e-05
1.229999999999998828e+01,1.606414412750116710e-05,1.606414412750116710e-05
1.249999999999998757e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.269999999999998685e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.289999999999998614e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.309999999999998543e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.329999999999998472e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.349999999999998401e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.369999999999998330e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.389999999999998259e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.409999999999998188e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.429999999999998117e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.449999999999998046e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.469999999999997975e+01,0.000000000000000000e+00,0.000000000000000000e+00
