logM,phi,phi_std
9.099999999999999645e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.299999999999998934e+00,9.537124758026757076e-01,8.256682443847446207e-02
9.499999999999998224e+00,3.981634515677718311e-01,3.571128024000682494e-02
9.699999999999997513e+00,6.330903448412933399e-01,6.020263231703198298e-02
9.899999999999996803e+00,2.109919247176624268e-01,2.254375738275069679e-02
1.009999999999999609e+01,1.808859000403712503e-01,2.087689789844787702e-02
1.029999999999999538e+01,7.124053894370054041e-02,9.122327366535199281e-03
1.049999999999999467e+01,3.995728528921657641e-02,5.562321020904939517e-03
1.069999999999999396e+01,1.845436753484973672e-02,3.022388431227707607e-03
1.089999999999999325e+01,7.764740457704245175e-03,1.396815948217100577e-03
1.109999999999999254e+01,3.544417008056579502e-03,8.394932816223761021e-04
1.129999999999999183e+01,1.330596089051511903e-03,4.154203664112773539e-04
1.149999999999999112e+01,4.801057414709782967e-04,1.892432794191238425e-04
1.169999999999999041e+01,1.369998706722741402e-04,8.068987946399372240e-05
1.189999999999998970e+01,5.092030591358860989e-05,5.274933885494056620e-05
1.209999999999998899e+01,1.212388236037823287e-05,1.677745578090065012e-05
1.229999999999998828e+01,1.818582354056735947e-06,7.424331371114098501e-06
1.249999999999998757e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.269999999999998685e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.289999999999998614e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.309999999999998543e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.329999999999998472e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.349999999999998401e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.369999999999998330e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.389999999999998259e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.409999999999998188e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.429999999999998117e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.449999999999998046e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.469999999999997975e+01,0.000000000000000000e+00,0.000000000000000000e+00
