logM,phi,phi_std
9.099999999999999645e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.299999999999998934e+00,3.762849056281746263e-01,9.721244260359496528e-03
9.499999999999998224e+00,2.797570699804328709e-01,7.775626567674292014e-03
9.699999999999997513e+00,1.424002843353515457e+00,3.963200934185496377e-02
9.899999999999996803e+00,7.215628002614464798e-01,2.753681381173357645e-02
1.009999999999999609e+01,7.295434670639890928e-01,3.158474091471911993e-02
1.029999999999999538e+01,4.737251846623585227e-01,2.323884774013098772e-02
1.049999999999999467e+01,2.737571121488110992e-01,1.399638880534821196e-02
1.069999999999999396e+01,2.125254139780149709e-01,9.924369996925813328e-03
1.089999999999999325e+01,1.107703058311842736e-01,5.547429521587616402e-03
1.109999999999999254e+01,7.973116654802656078e-02,4.500922927786212523e-03
1.129999999999999183e+01,4.744544968057470835e-02,2.696745917227027362e-03
1.149999999999999112e+01,2.978292321238715928e-02,1.562934731047354361e-03
1.169999999999999041e+01,1.970909843003118209e-02,1.245296555827998981e-03
1.189999999999998970e+01,1.177180481663285712e-02,5.778985146466657534e-04
1.209999999999998899e+01,7.958177000764080078e-03,6.474547620301120783e-04
1.229999999999998828e+01,4.751773832914846403e-03,4.841574208128674958e-04
1.249999999999998757e+01,2.912429330315961882e-03,2.675102069816015548e-04
1.269999999999998685e+01,1.876292034092136556e-03,2.618800405676172246e-04
1.289999999999998614e+01,1.028105224160074911e-03,1.777249091422289829e-04
1.309999999999998543e+01,6.377465218617964140e-04,1.584660848904139092e-04
1.329999999999998472e+01,3.759009725835272533e-04,1.046514571076059559e-04
1.349999999999998401e+01,2.345365042615170695e-04,7.941603362584124712e-05
1.369999999999998330e+01,1.172682521307585619e-04,7.203832848493231967e-05
1.389999999999998259e+01,6.586299092275476751e-05,3.729511705437874399e-05
1.409999999999998188e+01,3.212828825500233421e-05,3.047957046247320274e-05
1.429999999999998117e+01,3.212828825500233336e-06,9.638486476500701279e-06
1.449999999999998046e+01,4.819243238250349792e-06,1.532421682043517947e-05
1.469999999999997975e+01,0.000000000000000000e+00,0.000000000000000000e+00
