logM,phi,phi_std
9.099999999999999645e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.299999999999998934e+00,1.829384733239833027e-01,0.000000000000000000e+00
9.499999999999998224e+00,1.637900135240019095e-01,0.000000000000000000e+00
9.699999999999997513e+00,1.027077118935914690e+00,0.000000000000000000e+00
9.899999999999996803e+00,7.127018183607167767e-01,0.000000000000000000e+00
1.009999999999999609e+01,7.382116792351887113e-01,0.000000000000000000e+00
1.029999999999999538e+01,4.944222279562309752e-01,0.000000000000000000e+00
1.049999999999999467e+01,2.808333676369754173e-01,0.000000000000000000e+00
1.069999999999999396e+01,2.283036163400466168e-01,0.000000000000000000e+00
1.089999999999999325e+01,1.175574067250535482e-01,0.000000000000000000e+00
1.109999999999999254e+01,8.452952639891114783e-02,0.000000000000000000e+00
1.129999999999999183e+01,5.384701111538391788e-02,0.000000000000000000e+00
1.149999999999999112e+01,3.216041654325733912e-02,0.000000000000000000e+00
1.169999999999999041e+01,2.287534123756166521e-02,0.000000000000000000e+00
1.189999999999998970e+01,1.368665079663099540e-02,0.000000000000000000e+00
1.209999999999998899e+01,8.513996387575618538e-03,0.000000000000000000e+00
1.229999999999998828e+01,6.104374768450443987e-03,0.000000000000000000e+00
1.249999999999998757e+01,3.341341978520242974e-03,0.000000000000000000e+00
1.269999999999998685e+01,2.506006483890182122e-03,0.000000000000000000e+00
1.289999999999998614e+01,1.510029547985109735e-03,0.000000000000000000e+00
1.309999999999998543e+01,5.783091885900420700e-04,0.000000000000000000e+00
1.329999999999998472e+01,7.068223416100514068e-04,0.000000000000000000e+00
1.349999999999998401e+01,3.534111708050257034e-04,0.000000000000000000e+00
1.369999999999998330e+01,1.606414412750116710e-04,0.000000000000000000e+00
1.389999999999998259e+01,1.927697295300140324e-04,0.000000000000000000e+00
1.409999999999998188e+01,9.638486476500701618e-05,0.000000000000000000e+00
1.429999999999998117e+01,6.425657651000466842e-05,0.000000000000000000e+00
1.449999999999998046e+01,3.212828825500233421e-05,0.000000000000000000e+00
1.469999999999997975e+01,0.000000000000000000e+00,0.000000000000000000e+00
