logM,phi,phi_std
9.099999999999999645e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.299999999999998934e+00,7.344028706625580494e-01,2.722961889786966461e-02
9.499999999999998224e+00,4.628722488898186493e-01,1.961812316875705814e-02
9.699999999999997513e+00,1.702159924578849459e+00,7.005497622086807874e-02
9.899999999999996803e+00,7.388205102976208583e-01,3.943800512401200720e-02
1.009999999999999609e+01,7.514613853115514885e-01,4.436803005959363139e-02
1.029999999999999538e+01,4.620642224402052856e-01,2.695074001258180099e-02
1.049999999999999467e+01,2.728976804379898979e-01,1.592617104950947923e-02
1.069999999999999396e+01,2.044242660945160828e-01,1.202284108220342922e-02
1.089999999999999325e+01,1.061213425206854605e-01,6.981215149648456637e-03
1.109999999999999254e+01,7.561231999373525803e-02,4.935186138194655632e-03
1.129999999999999183e+01,4.390009307163518504e-02,3.464621413062955995e-03
1.149999999999999112e+01,2.724157561141648393e-02,1.941620144246003835e-03
1.169999999999999041e+01,1.739425526125826932e-02,1.352688694046121467e-03
1.189999999999998970e+01,1.015575191740623884e-02,1.018568083708232914e-03
1.209999999999998899e+01,6.661800569674733441e-03,5.971260835369685905e-04
1.229999999999998828e+01,3.868245905902282199e-03,4.660706278451752244e-04
1.249999999999998757e+01,2.224883961658911773e-03,1.964494424920122586e-04
1.269999999999998685e+01,1.346175277884598164e-03,2.789616218374056655e-04
1.289999999999998614e+01,7.839302334220570306e-04,1.832721024259688055e-04
1.309999999999998543e+01,4.240934049660308766e-04,1.755627962269572348e-04
1.329999999999998472e+01,2.281108466105166190e-04,8.614935551443775839e-05
1.349999999999998401e+01,9.959769359050721436e-05,4.416909386337266463e-05
1.369999999999998330e+01,4.658601796975338189e-05,4.597265046130554519e-05
1.389999999999998259e+01,2.248980177850163801e-05,3.064843364087036572e-05
1.409999999999998188e+01,3.212828825500233336e-06,9.638486476500701279e-06
1.429999999999998117e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.449999999999998046e+01,1.606414412750116668e-06,7.002198086624993953e-06
1.469999999999997975e+01,0.000000000000000000e+00,0.000000000000000000e+00
