logM,phi,phi_std
9.099999999999999645e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.299999999999998934e+00,1.809465194521731490e+00,7.113203019657510229e-02
9.499999999999998224e+00,6.723326241683064142e-01,2.452994808269426397e-02
9.699999999999997513e+00,1.388777388110730815e+00,6.984689866637505684e-02
9.899999999999996803e+00,4.915306820132807619e-01,2.506006483890180214e-02
1.009999999999999609e+01,4.823580557164776073e-01,2.636126051322942865e-02
1.029999999999999538e+01,2.292514008435691808e-01,1.665851746021870805e-02
1.049999999999999467e+01,1.404166838184877086e-01,9.076241432038167911e-03
1.069999999999999396e+01,7.995124532257331940e-02,4.160613329022802565e-03
1.089999999999999325e+01,3.938928140063286537e-02,3.534111708050256817e-03
1.109999999999999254e+01,2.284321294930666268e-02,2.377493330870172894e-03
1.129999999999999183e+01,1.090755386257329269e-02,1.172682521307585185e-03
1.149999999999999112e+01,5.767027741772920088e-03,6.907581974825503617e-04
1.169999999999999041e+01,2.875481798822709413e-03,2.730904501675199356e-04
1.189999999999998970e+01,1.220874953690088754e-03,6.425657651000461421e-05
1.209999999999998899e+01,4.819243238250350402e-04,1.285131530200093368e-04
1.229999999999998828e+01,1.927697295300140324e-04,0.000000000000000000e+00
1.249999999999998757e+01,4.819243238250350131e-05,1.606414412750116710e-05
1.269999999999998685e+01,3.212828825500233421e-05,0.000000000000000000e+00
1.289999999999998614e+01,1.606414412750116710e-05,1.606414412750116710e-05
1.309999999999998543e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.329999999999998472e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.349999999999998401e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.369999999999998330e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.389999999999998259e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.409999999999998188e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.429999999999998117e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.449999999999998046e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.469999999999997975e+01,0.000000000000000000e+00,0.000000000000000000e+00
