logM,phi,phi_std
9.099999999999999645e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.299999999999998934e+00,1.735505874958716221e+00,0.000000000000000000e+00
9.499999999999998224e+00,6.508227351815822903e-01,0.000000000000000000e+00
9.699999999999997513e+00,1.321404367639991140e+00,0.000000000000000000e+00
9.899999999999996803e+00,4.672095678042439970e-01,0.000000000000000000e+00
1.009999999999999609e+01,4.544546373670080297e-01,0.000000000000000000e+00
1.029999999999999538e+01,2.111471104118753661e-01,0.000000000000000000e+00
1.049999999999999467e+01,1.252681959062540984e-01,0.000000000000000000e+00
1.069999999999999396e+01,7.463401361637042597e-02,0.000000000000000000e+00
1.089999999999999325e+01,3.688327491674268238e-02,0.000000000000000000e+00
1.109999999999999254e+01,2.223277547246161820e-02,0.000000000000000000e+00
1.129999999999999183e+01,9.702743053010704985e-03,0.000000000000000000e+00
1.149999999999999112e+01,4.787114949995348312e-03,0.000000000000000000e+00
1.169999999999999041e+01,1.702799277515123794e-03,0.000000000000000000e+00
1.189999999999998970e+01,8.353354946300607436e-04,0.000000000000000000e+00
1.209999999999998899e+01,2.891545942950210350e-04,0.000000000000000000e+00
1.229999999999998828e+01,1.285131530200093368e-04,0.000000000000000000e+00
1.249999999999998757e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.269999999999998685e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.289999999999998614e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.309999999999998543e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.329999999999998472e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.349999999999998401e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.369999999999998330e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.389999999999998259e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.409999999999998188e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.429999999999998117e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.449999999999998046e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.469999999999997975e+01,0.000000000000000000e+00,0.000000000000000000e+00
