logM,phi,phi_std
9.099999999999999645e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.299999999999998934e+00,9.064257580519043955e-01,6.131628226310426727e-02
9.499999999999998224e+00,3.790945244360746091e-01,2.540422251529375966e-02
9.699999999999997513e+00,6.007122439902553568e-01,4.624498993705338651e-02
9.899999999999996803e+00,1.978909786778613733e-01,1.586258676444659080e-02
1.009999999999999609e+01,1.703891639315793793e-01,1.543389062998163676e-02
1.029999999999999538e+01,6.623567906651281478e-02,7.056928600268666876e-03
1.049999999999999467e+01,3.658448183597116238e-02,4.055120747169356499e-03
1.069999999999999396e+01,1.727859342354025676e-02,2.447526167039821860e-03
1.089999999999999325e+01,7.090713217879016268e-03,9.067978141488931441e-04
1.109999999999999254e+01,3.273872573184738542e-03,7.001387258848535246e-04
1.129999999999999183e+01,1.166256863656584897e-03,2.622148627018504752e-04
1.149999999999999112e+01,4.465832067445324807e-04,1.503178198905300792e-04
1.169999999999999041e+01,1.799184142280131041e-04,8.995920711400655204e-05
1.189999999999998970e+01,4.497960355700326925e-05,3.577654767698646912e-05
1.209999999999998899e+01,2.248980177850163462e-05,3.815022854108602500e-05
1.229999999999998828e+01,3.212828825500233336e-06,9.638486476500701279e-06
1.249999999999998757e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.269999999999998685e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.289999999999998614e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.309999999999998543e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.329999999999998472e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.349999999999998401e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.369999999999998330e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.389999999999998259e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.409999999999998188e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.429999999999998117e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.449999999999998046e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.469999999999997975e+01,0.000000000000000000e+00,0.000000000000000000e+00
