logM,phi,phi_std
9.099999999999999645e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.299999999999998934e+00,7.397217087831738924e-01,2.771471511097893525e-02
9.499999999999998224e+00,4.653204244548499458e-01,1.756524832027648794e-02
9.699999999999997513e+00,1.727049709489999474e+00,6.641876889229991754e-02
9.899999999999996803e+00,7.515963241222227698e-01,4.119443766350379399e-02
1.009999999999999609e+01,7.636026654431170568e-01,4.102195165173645047e-02
1.029999999999999538e+01,4.706280176745762378e-01,2.517145976363209525e-02
1.049999999999999467e+01,2.782534660900987111e-01,1.725725209059012291e-02
1.069999999999999396e+01,2.077607888297980931e-01,1.110673763263503137e-02
1.089999999999999325e+01,1.072602903393252982e-01,5.971148471528893095e-03
1.109999999999999254e+01,7.685729116361658675e-02,5.266664379743161289e-03
1.129999999999999183e+01,4.556112557441881206e-02,2.563364292196122600e-03
1.149999999999999112e+01,2.756285849396650223e-02,2.052062216785749404e-03
1.169999999999999041e+01,1.762879176551978080e-02,1.299274491654035628e-03
1.189999999999998970e+01,1.067944301596277477e-02,6.955162236209431331e-04
1.209999999999998899e+01,6.923646118953003144e-03,7.318271177539576247e-04
1.229999999999998828e+01,3.794350842915776394e-03,5.211224201195367636e-04
1.249999999999998757e+01,2.383918988521173399e-03,5.694597482269480888e-04
1.269999999999998685e+01,1.362239422012099209e-03,2.405119452818363422e-04
1.289999999999998614e+01,9.060177287910659710e-04,2.293518762508271129e-04
1.309999999999998543e+01,4.433703779190321199e-04,1.156618377180084086e-04
1.329999999999998472e+01,2.088338736575151859e-04,5.792009534814918380e-05
1.349999999999998401e+01,1.156618377180084086e-04,6.615619458730413673e-05
1.369999999999998330e+01,5.461809003350396544e-05,4.554971000407145968e-05
1.389999999999998259e+01,2.248980177850163462e-05,2.057214212328345741e-05
1.409999999999998188e+01,1.285131530200093334e-05,2.944606257558177642e-05
1.429999999999998117e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.449999999999998046e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.469999999999997975e+01,0.000000000000000000e+00,0.000000000000000000e+00
