logM,phi,phi_std
9.099999999999999645e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.299999999999998934e+00,3.652986374593765739e-01,0.000000000000000000e+00
9.499999999999998224e+00,2.695242101712145844e-01,0.000000000000000000e+00
9.699999999999997513e+00,1.360697264175859011e+00,0.000000000000000000e+00
9.899999999999996803e+00,6.987902695463008573e-01,0.000000000000000000e+00
1.009999999999999609e+01,6.924288684718103992e-01,0.000000000000000000e+00
1.029999999999999538e+01,4.507598842176827603e-01,0.000000000000000000e+00
1.049999999999999467e+01,2.568977928869987104e-01,0.000000000000000000e+00
1.069999999999999396e+01,1.956934037612192423e-01,0.000000000000000000e+00
1.089999999999999325e+01,1.016217757505723934e-01,0.000000000000000000e+00
1.109999999999999254e+01,7.604765829959053702e-02,0.000000000000000000e+00
1.129999999999999183e+01,4.395149833284319602e-02,0.000000000000000000e+00
1.149999999999999112e+01,2.914035744728711921e-02,0.000000000000000000e+00
1.169999999999999041e+01,1.831312430535133109e-02,0.000000000000000000e+00
1.189999999999998970e+01,1.150192719529083592e-02,0.000000000000000000e+00
1.209999999999998899e+01,6.843325398315497701e-03,0.000000000000000000e+00
1.229999999999998828e+01,4.337318914425315579e-03,0.000000000000000000e+00
1.249999999999998757e+01,2.763032789930201013e-03,0.000000000000000000e+00
1.269999999999998685e+01,1.734927565770126101e-03,0.000000000000000000e+00
1.289999999999998614e+01,8.674637828850630507e-04,0.000000000000000000e+00
1.309999999999998543e+01,5.461809003350397628e-04,0.000000000000000000e+00
1.329999999999998472e+01,3.534111708050257034e-04,0.000000000000000000e+00
1.349999999999998401e+01,3.212828825500233421e-05,0.000000000000000000e+00
1.369999999999998330e+01,3.212828825500233421e-05,0.000000000000000000e+00
1.389999999999998259e+01,1.285131530200093368e-04,0.000000000000000000e+00
1.409999999999998188e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.429999999999998117e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.449999999999998046e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.469999999999997975e+01,0.000000000000000000e+00,0.000000000000000000e+00
