iz,z,n_ivols,log_Mhalo,phi,bin_idx
iz176,1.00678,1,9.1,0.0,0
iz176,1.00678,1,9.299999999999999,0.0,1
iz176,1.00678,1,9.499999999999998,0.0,2
iz176,1.00678,1,9.699999999999998,0.0,3
iz176,1.00678,1,9.899999999999997,0.0,4
iz176,1.00678,1,10.099999999999996,0.0,5
iz176,1.00678,1,10.299999999999995,0.0,6
iz176,1.00678,1,10.499999999999995,0.0,7
iz176,1.00678,1,10.699999999999994,0.0,8
iz176,1.00678,1,10.899999999999993,0.0,9
iz176,1.00678,1,11.099999999999993,0.07720427667677061,10
iz176,1.00678,1,11.299999999999992,0.04051377148955795,11
iz176,1.00678,1,11.499999999999991,0.02583114375702188,12
iz176,1.00678,1,11.69999999999999,0.01773481511676129,13
iz176,1.00678,1,11.89999999999999,0.010152539088580739,14
iz176,1.00678,1,12.099999999999989,0.007325249722140533,15
iz176,1.00678,1,12.299999999999988,0.0038553945906002803,16
iz176,1.00678,1,12.499999999999988,0.0019276972953001402,17
iz176,1.00678,1,12.699999999999987,0.0013815163949651005,18
iz176,1.00678,1,12.899999999999986,0.0009317203593950678,19
iz176,1.00678,1,13.099999999999985,0.00038553945906002806,20
iz176,1.00678,1,13.299999999999985,0.00012851315302000934,21
iz176,1.00678,1,13.499999999999984,9.638486476500702e-05,22
iz176,1.00678,1,13.699999999999983,6.425657651000467e-05,23
iz176,1.00678,1,13.899999999999983,0.0,24
iz176,1.00678,1,14.099999999999982,3.2128288255002334e-05,25
iz176,1.00678,1,14.299999999999981,0.0,26
iz176,1.00678,1,14.49999999999998,0.0,27
iz176,1.00678,1,14.69999999999998,0.0,28
iz176,1.00678,2,9.1,0.0,0
iz176,1.00678,2,9.299999999999999,0.0,1
iz176,1.00678,2,9.499999999999998,0.0,2
iz176,1.00678,2,9.699999999999998,0.0,3
iz176,1.00678,2,9.899999999999997,0.0,4
iz176,1.00678,2,10.099999999999996,0.0,5
iz176,1.00678,2,10.299999999999995,0.0,6
iz176,1.00678,2,10.499999999999995,0.0,7
iz176,1.00678,2,10.699999999999994,0.0,8
iz176,1.00678,2,10.899999999999993,0.0,9
iz176,1.00678,2,11.099999999999993,0.07640106947039556,10
iz176,1.00678,2,11.299999999999992,0.042168378334690566,11
iz176,1.00678,2,11.499999999999991,0.026313068080846914,12
iz176,1.00678,2,11.69999999999999,0.017493852954848774,13
iz176,1.00678,2,11.89999999999999,0.010024025935560728,14
iz176,1.00678,2,12.099999999999989,0.006586299092275479,15
iz176,1.00678,2,12.299999999999988,0.0039035870229827837,16
iz176,1.00678,2,12.499999999999988,0.0020722745924476507,17
iz176,1.00678,2,12.699999999999987,0.001429708827347604,18
iz176,1.00678,2,12.899999999999986,0.0008835279270125642,19
iz176,1.00678,2,13.099999999999985,0.0003534111708050257,20
iz176,1.00678,2,13.299999999999985,0.00016064144127501167,21
iz176,1.00678,2,13.499999999999984,8.032072063750584e-05,22
