iz,z,n_ivols,r,xi,bin_idx
iz155,1.49551,1,0.12550891242723733,9181.881235349603,0
iz155,1.49551,1,0.17540549561420946,24093.829025723364,1
iz155,1.49551,1,0.23677372415048747,20642.942131799442,2
iz155,1.49551,1,0.32199733131316155,20150.540422775488,3
iz155,1.49551,1,0.4429386538093198,16979.5361370587,4
iz155,1.49551,1,0.6147562327205158,9716.380578277756,5
iz155,1.49551,1,0.8531966286775675,5517.894828452254,6
iz155,1.49551,1,1.179269331871091,3165.7128435275777,7
iz155,1.49551,1,1.6267404131630694,1698.9936865576215,8
iz155,1.49551,1,2.269076334148463,1009.1724418187471,9
iz155,1.49551,1,3.136810443158177,491.1326493852694,10
iz155,1.49551,1,4.34440190056155,234.80419816049226,11
iz155,1.49551,1,5.9647563868666955,86.65893271512398,12
iz155,1.49551,1,8.18699504738337,22.526854390924104,13
iz155,1.49551,1,11.105809500522223,3.21582835653728,14
iz155,1.49551,1,16.524447289443533,0.045653772699648876,15
iz155,1.49551,1,22.524191995386524,0.16005271669587207,16
iz155,1.49551,1,31.397683668258946,-0.11603867988923722,17
iz155,1.49551,1,43.9285838472732,-0.015960946817693555,18
iz155,1.49551,2,0.12405575928352339,6258.8274908061085,0
iz155,1.49551,2,0.17383349916250823,12317.802992426523,1
iz155,1.49551,2,0.23476346205815316,11872.802375474137,2
iz155,1.49551,2,0.319140715180239,10425.376982025242,3
iz155,1.49551,2,0.4420378801421082,8217.099137988305,4
iz155,1.49551,2,0.6158240350313077,5146.642123826511,5
iz155,1.49551,2,0.8522171553056415,2898.7455103984303,6
iz155,1.49551,2,1.1812541449886618,1614.7698951385103,7
iz155,1.49551,2,1.628589535071753,871.1940959613415,8
iz155,1.49551,2,2.2695089492926988,496.1453234971198,9
iz155,1.49551,2,3.133372504997377,249.66670848480652,10
iz155,1.49551,2,4.333367308301653,108.94135522733714,11
iz155,1.49551,2,5.947796067465899,36.760742447517856,12
iz155,1.49551,2,8.149813246034231,7.512419159977519,13
iz155,1.49551,2,11.366853677024727,0.8111099862084983,14
iz155,1.49551,2,16.512423768403817,0.008962847310053812,15
iz155,1.49551,2,22.659183849947784,-0.012780403646522775,16
iz155,1.49551,2,31.538165548030413,-0.0611970625545003,17
iz155,1.49551,2,44.04417277389869,0.011065894061670578,18
iz155,1.49551,4,0.12181641547111202,3216.7870651454577,0
iz155,1.49551,4,0.17318872800228835,5887.888262852938,1
iz155,1.49551,4,0.2344047555359647,5637.166852393413,2
iz155,1.49551,4,0.31971353693088633,5412.133451993358,3
iz155,1.49551,4,0.44330559357483557,4075.810233421557,4
iz155,1.49551,4,0.6154060517198368,2538.4542398875765,5
iz155,1.49551,4,0.8517408697151307,1463.326571097623,6
iz155,1.49551,4,1.1830876575663374,830.895007539553,7
iz155,1.49551,4,1.6311051931019682,455.6397993265353,8
iz155,1.49551,4,2.270258670667109,254.0363954201339,9
iz155,1.49551,4,3.14723611287186,134.52471165534791,10
iz155,1.49551,4,4.364634093658251,70.81961798284878,11
iz155,1.49551,4,6.022623985685959,33.243529484910624,12
iz155,1.49551,4,8.340143994402895,14.082271903696908,13
iz155,1.49551,4,11.48663451456232,4.628486110859987,14
iz155,1.49551,4,16.05988559952808,1.05080174148668,15
iz155,1.49551,4,22.588699001602095,0.3076677005707016,16
iz155,1.49551,4,31.479220675551616,0.023270621323912888,17
iz155,1.49551,4,43.8410054113687,-0.0004514789668458308,18
iz155,1.49551,8,0.12103961912659596,2149.4969236404495,0
iz155,1.49551,8,0.172331756868815,2803.5352358859495,1
iz155,1.49551,8,0.2344388450813091,2907.2601108777394,2
iz155,1.49551,8,0.3206769575085713,2740.853463869637,3
iz155,1.49551,8,0.44416932395390907,1995.2572802615919,4
iz155,1.49551,8,0.614996508018639,1254.861554574007,5
iz155,1.49551,8,0.8513018698324011,751.8490483512635,6
iz155,1.49551,8,1.1827570596419261,418.6643375724563,7
iz155,1.49551,8,1.6328636960394587,233.3632727680877,8
iz155,1.49551,8,2.27087097204507,130.53774536993996,9
iz155,1.49551,8,3.146600518468431,70.77137383562459,10
iz155,1.49551,8,4.36183175857744,37.63914859598283,11
iz155,1.49551,8,6.015537674800685,17.492904462858174,12
iz155,1.49551,8,8.326893198094778,6.67060612894549,13
iz155,1.49551,8,11.516064666886981,1.8622756381147174,14
iz155,1.49551,8,16.208052325762136,0.36149216275970786,15
iz155,1.49551,8,22.697460920427652,0.10963081357349602,16
iz155,1.49551,8,31.50353587429865,0.0355083376517078,17
iz155,1.49551,8,43.79505305545593,0.006809362256566587,18
iz155,1.49551,20,0.12196605390432642,815.1601049658843,0
iz155,1.49551,20,0.17114599191538443,1107.9965992158322,1
iz155,1.49551,20,0.23331874471218997,1279.1708246746846,2
iz155,1.49551,20,0.3211471098148911,1163.7253711241044,3
iz155,1.49551,20,0.4449756546953066,812.9907259692047,4
iz155,1.49551,20,0.6148245356875487,511.7288403751488,5
iz155,1.49551,20,0.8514509134713999,294.72137307583097,6
iz155,1.49551,20,1.1805329338219195,161.9639227232594,7
iz155,1.49551,20,1.632866368008964,87.46267987591696,8
iz155,1.49551,20,2.2688070004413037,46.917959489795855,9
iz155,1.49551,20,3.1423075307282193,24.18604227834087,10
iz155,1.49551,20,4.356677518143739,11.817919870682562,11
iz155,1.49551,20,6.019253881352081,5.046968792915335,12
iz155,1.49551,20,8.37188902780806,1.7495580582660621,13
iz155,1.49551,20,11.687817029732722,0.47706316640474444,14
iz155,1.49551,20,16.3394645598612,0.11516923690359193,15
iz155,1.49551,20,22.72825615223824,0.050346177449304585,16
iz155,1.49551,20,31.542688519924443,0.01719064377782109,17
iz155,1.49551,20,43.773813762269945,0.002245726216346,18
iz155,1.49551,50,0.12209290877315242,323.85236946678475,0
iz155,1.49551,50,0.17109010003490938,418.7788749967971,1
iz155,1.49551,50,0.23352348573621926,517.7238687472429,2
iz155,1.49551,50,0.3215728556989822,457.47178898435254,3
iz155,1.49551,50,0.4449385589698286,322.1181707326922,4
iz155,1.49551,50,0.6147883987289314,204.85157677261412,5
iz155,1.49551,50,0.851627903286069,116.9984575988127,6
iz155,1.49551,50,1.1803549290164224,65.14596002125444,7
iz155,1.49551,50,1.6352661225824159,35.19748126230529,8
iz155,1.49551,50,2.2694849485991186,19.038253647606155,9
iz155,1.49551,50,3.146109097938961,9.98638633764719,10
iz155,1.49551,50,4.365638587658555,4.988544267370544,11
iz155,1.49551,50,6.049638628403074,2.2254172313676146,12
iz155,1.49551,50,8.422626417787308,0.8326154350872281,13
iz155,1.49551,50,11.75209956605523,0.26546073559456684,14
iz155,1.49551,50,16.37347901059169,0.08369362053228291,15
iz155,1.49551,50,22.74060419518618,0.042226135770179196,16
iz155,1.49551,50,31.54419218468596,0.01885088822026426,17
iz155,1.49551,50,43.76258671377163,0.007330013984151895,18
iz155,1.49551,100,0.12103782405279832,160.04992081789183,0
iz155,1.49551,100,0.1706548108769735,202.31513439248246,1
iz155,1.49551,100,0.233925143190996,261.7458231331886,2
iz155,1.49551,100,0.3215296092221019,228.09548100364876,3
iz155,1.49551,100,0.44463028657295073,159.9446323635491,4
iz155,1.49551,100,0.6149147313999995,102.81720229267542,5
iz155,1.49551,100,0.8516258598111428,59.37464395841084,6
iz155,1.49551,100,1.1809576658226408,33.090547855430096,7
iz155,1.49551,100,1.6374169447588836,18.17513431836353,8
iz155,1.49551,100,2.2718865225335514,9.984838517491077,9
iz155,1.49551,100,3.1515408758989882,5.385762551737835,10
iz155,1.49551,100,4.373929147796961,2.734723754008809,11
iz155,1.49551,100,6.075837719865896,1.2747921932329271,12
iz155,1.49551,100,8.45927813942736,0.5247999898498119,13
iz155,1.49551,100,11.781011443538913,0.2038623696008388,14
iz155,1.49551,100,16.380508525629352,0.08030770948179722,15
iz155,1.49551,100,22.740000185611777,0.03759729644379628,16
iz155,1.49551,100,31.54664090180332,0.017806046450320245,17
iz155,1.49551,100,43.765743291137206,0.006228373813242705,18
iz155,1.49551,300,0.12111246128182987,51.54009509742807,0
iz155,1.49551,300,0.17014621573422745,68.40392688047136,1
iz155,1.49551,300,0.23378517651431208,88.62922339216445,2
iz155,1.49551,300,0.3216787119192302,75.20213816456378,3
iz155,1.49551,300,0.44471642280402185,53.36403690671262,4
iz155,1.49551,300,0.6152985201525452,34.34224729142271,5
iz155,1.49551,300,0.8524363566547982,20.219483597826628,6
iz155,1.49551,300,1.1825658006637327,11.5060517698435,7
iz155,1.49551,300,1.641072506675851,6.5814482998392005,8
iz155,1.49551,300,2.2787371568565087,3.7669824390125166,9
iz155,1.49551,300,3.164380413918814,2.13619394205014,10
iz155,1.49551,300,4.395764070574228,1.1746075421105218,11
iz155,1.49551,300,6.108810983319422,0.6137114332010685,12
iz155,1.49551,300,8.492402557456646,0.3004252036907793,13
iz155,1.49551,300,11.802321110727311,0.1428516149707144,14
iz155,1.49551,300,16.388770716942666,0.07254329095247103,15
iz155,1.49551,300,22.74040854484221,0.03688174325387994,16
iz155,1.49551,300,31.549721258999607,0.016393360643964128,17
iz155,1.49551,300,43.762837765279706,0.006191242400293229,18
iz155,1.49551,600,0.12115596492298576,24.93496016923303,0
iz155,1.49551,600,0.17048015914651252,33.70474294167586,1
iz155,1.49551,600,0.23378778080833854,43.3259908750569,2
iz155,1.49551,600,0.3217785852976061,37.46022685220298,3
iz155,1.49551,600,0.4447083402480916,26.474539966332106,4
iz155,1.49551,600,0.6157444086715874,17.081329977763897,5
iz155,1.49551,600,0.853635843519213,10.361950536308047,6
iz155,1.49551,600,1.184573222003362,6.148374511188329,7
iz155,1.49551,600,1.6447698187315085,3.672630162211295,8
iz155,1.49551,600,2.284473700093349,2.202476383382866,9
iz155,1.49551,600,3.1730447035272924,1.3233976893232384,10
iz155,1.49551,600,4.40770870661914,0.7850588730965606,11
iz155,1.49551,600,6.122040664812839,0.4527545608771357,12
iz155,1.49551,600,8.503174589864317,0.25106875965710773,13
iz155,1.49551,600,11.807350980958404,0.1361418113217916,14
iz155,1.49551,600,16.388893136897057,0.07204818542496172,15
iz155,1.49551,600,22.74144131050124,0.037012300238328466,16
iz155,1.49551,600,31.549719808101642,0.01702877945076997,17
iz155,1.49551,600,43.76408502349097,0.006406824817262846,18
iz155,1.49551,1000,0.12129775383721798,16.655397271559213,0
iz155,1.49551,1000,0.1703830632047143,22.50614924258508,1
iz155,1.49551,1000,0.23385274187716998,28.78611970317111,2
iz155,1.49551,1000,0.3218182895184555,24.875397740882974,3
iz155,1.49551,1000,0.444841372186153,17.646970668500106,4
iz155,1.49551,1000,0.6162483920544974,11.452227093275923,5
iz155,1.49551,1000,0.8546239393803721,7.127230680795419,6
iz155,1.49551,1000,1.1862808765271828,4.375910907770491,7
iz155,1.49551,1000,1.647145716517112,2.708570679974795,8
