iz,z,n_ivols,r,xi,bin_idx
iz82,6.01075,1,0.1193459428265014,-1.0,0
iz82,6.01075,1,0.16552313855642942,568374.5113524268,1
iz82,6.01075,1,0.2295671620559444,852200.2967051351,2
iz82,6.01075,1,0.3183910258954741,159718.9025116854,3
iz82,6.01075,1,0.4415825175643734,59868.53401027046,4
iz82,6.01075,1,0.6124391203240318,112206.71632842354,5
iz82,6.01075,1,0.8494033644540623,84119.05746682498,6
iz82,6.01075,1,1.1780535429613865,29954.04714281396,7
iz82,6.01075,1,1.6338646727351542,17137.043695415527,8
iz82,6.01075,1,2.2660377236346485,6201.519247584638,9
iz82,6.01075,1,3.142810448517274,4898.016953380087,10
iz82,6.01075,1,4.358823073548201,2862.4631562827567,11
iz82,6.01075,1,6.045333912982174,1049.0092452181623,12
iz82,6.01075,1,8.384387597935437,361.9740250148433,13
iz82,6.01075,1,11.628465260033158,117.025756516892,14
iz82,6.01075,1,16.127737741644342,46.92760645659388,15
iz82,6.01075,1,22.367863587057556,0.6122634894142975,16
iz82,6.01075,1,31.02241178918152,-0.7409962361025515,17
iz82,6.01075,1,43.02556788545526,-0.288042051601632,18
iz82,6.01075,2,0.1193459428265014,-1.0,0
iz82,6.01075,2,0.16552313855642942,153180.2577733553,1
iz82,6.01075,2,0.2295671620559444,344510.49961077457,2
iz82,6.01075,2,0.3183910258954741,193704.44263919292,3
iz82,6.01075,2,0.4415825175643734,24201.90020987041,4
iz82,6.01075,2,0.6124391203240318,36287.93668166384,5
iz82,6.01075,2,0.8494033644540623,37406.07739241388,6
iz82,6.01075,2,1.1780535429613865,11471.298643134085,7
iz82,6.01075,2,1.6338646727351542,7643.9519216259205,8
iz82,6.01075,2,2.2660377236346485,3103.4431138793784,9
iz82,6.01075,2,3.142810448517274,2147.3173557621662,10
iz82,6.01075,2,4.358823073548201,1148.1973412849431,11
iz82,6.01075,2,6.045333912982174,414.04464802573534,12
iz82,6.01075,2,8.384387597935437,134.5394030614258,13
iz82,6.01075,2,11.628465260033158,33.017727260723895,14
iz82,6.01075,2,16.127737741644342,11.916832080992306,15
iz82,6.01075,2,22.367863587057556,-0.5034096915804553,16
iz82,6.01075,2,31.02241178918152,-0.4415730934298646,17
iz82,6.01075,2,43.02556788545526,0.24720537207231796,18
iz82,6.01075,4,0.1193459428265014,-1.0,0
iz82,6.01075,4,0.16552313855642942,76006.3936006108,1
iz82,6.01075,4,0.2295671620559444,156697.69193220758,2
iz82,6.01075,4,0.3183910258954741,85434.72517521358,3
iz82,6.01075,4,0.4415825175643734,28020.695179681374,4
iz82,6.01075,4,0.6124391203240318,24007.39836243238,5
iz82,6.01075,4,0.8494033644540623,15747.822153372901,6
iz82,6.01075,4,1.1780535429613865,7588.958294267856,7
iz82,6.01075,4,1.6338646727351542,4108.481917449871,8
iz82,6.01075,4,2.2660377236346485,2235.544394786245,9
iz82,6.01075,4,3.142810448517274,1559.1046713849873,10
iz82,6.01075,4,4.358823073548201,818.9558724470743,11
iz82,6.01075,4,6.045333912982174,376.5604211329624,12
iz82,6.01075,4,8.384387597935437,180.87722792464075,13
iz82,6.01075,4,11.628465260033158,48.541963822499,14
iz82,6.01075,4,16.127737741644342,7.216968462504845,15
iz82,6.01075,4,22.367863587057556,-0.2607868172853244,16
iz82,6.01075,4,31.02241178918152,-0.06483052647137488,17
iz82,6.01075,4,43.02556788545526,-0.09552111968856558,18
iz82,6.01075,8,0.1193459428265014,-1.0,0
iz82,6.01075,8,0.16552313855642942,25555.79416303169,1
iz82,6.01075,8,0.2295671620559444,57477.37307470805,2
iz82,6.01075,8,0.3183910258954741,37104.688730927555,3
iz82,6.01075,8,0.4415825175643734,21983.75978528162,4
iz82,6.01075,8,0.6124391203240318,15303.314382030858,5
iz82,6.01075,8,0.8494033644540623,7942.097118923777,6
iz82,6.01075,8,1.1780535429613865,4134.273302669275,7
iz82,6.01075,8,1.6338646727351542,2195.6693540083465,8
iz82,6.01075,8,2.2660377236346485,1273.9439021945523,9
iz82,6.01075,8,3.142810448517274,806.7024309680039,10
iz82,6.01075,8,4.358823073548201,423.0503420276129,11
iz82,6.01075,8,6.045333912982174,205.51436850611842,12
iz82,6.01075,8,8.384387597935437,84.2100008741758,13
iz82,6.01075,8,11.628465260033158,22.488319791095506,14
iz82,6.01075,8,16.127737741644342,5.170433880786306,15
iz82,6.01075,8,22.367863587057556,0.9400997391980324,16
iz82,6.01075,8,31.02241178918152,0.27329689951262104,17
iz82,6.01075,8,43.02556788545526,0.20776036044972512,18
iz82,6.01075,20,0.1193459428265014,-1.0,0
iz82,6.01075,20,0.16552313855642942,14098.766556642713,1
iz82,6.01075,20,0.2295671620559444,15267.261947775834,2
iz82,6.01075,20,0.3183910258954741,16067.892887275662,3
iz82,6.01075,20,0.4415825175643734,8580.106191640702,4
iz82,6.01075,20,0.6124391203240318,4854.751253530586,5
iz82,6.01075,20,0.8494033644540623,2862.522324032193,6
iz82,6.01075,20,1.1780535429613865,1398.2854976545593,7
iz82,6.01075,20,1.6338646727351542,784.1350056671155,8
iz82,6.01075,20,2.2660377236346485,428.2392913943417,9
iz82,6.01075,20,3.142810448517274,248.92725772853444,10
iz82,6.01075,20,4.358823073548201,134.89172272875373,11
iz82,6.01075,20,6.045333912982174,64.56950336659415,12
iz82,6.01075,20,8.384387597935437,24.446012912017768,13
iz82,6.01075,20,11.628465260033158,5.325667892091909,14
iz82,6.01075,20,16.127737741644342,1.4490265068816086,15
iz82,6.01075,20,22.367863587057556,0.25319652659334957,16
iz82,6.01075,20,31.02241178918152,-0.0614535272672998,17
iz82,6.01075,20,43.02556788545526,0.08636895784450394,18
iz82,6.01075,50,0.12074347901374315,1403.0330025195963,0
iz82,6.01075,50,0.1742934884109547,3946.1662707973687,1
iz82,6.01075,50,0.23794316742043697,6311.784694105363,2
iz82,6.01075,50,0.3196051910534407,5397.097203289814,3
iz82,6.01075,50,0.4405930011100325,3713.2358736283,4
iz82,6.01075,50,0.614967505133479,1952.301900387325,5
iz82,6.01075,50,0.8554904237006435,1017.427359659303,6
iz82,6.01075,50,1.1823005978527255,536.950974242716,7
iz82,6.01075,50,1.632936994281146,277.80222537277405,8
iz82,6.01075,50,2.268175890026992,155.81094742678206,9
iz82,6.01075,50,3.1542063896320585,87.57235856547985,10
iz82,6.01075,50,4.3549968848114196,46.56725615484274,11
iz82,6.01075,50,6.008069520968917,22.755525536899043,12
iz82,6.01075,50,8.309424885125852,8.983694003188765,13
iz82,6.01075,50,11.503532229016358,2.3324722184895967,14
iz82,6.01075,50,16.2113513406713,0.5518319774174498,15
iz82,6.01075,50,22.71984188880154,0.11528778654877869,16
iz82,6.01075,50,31.57372041279527,0.014061026921549313,17
iz82,6.01075,50,43.78848486005242,0.021461454723444184,18
iz82,6.01075,100,0.11439706203271831,499.9791760691215,0
iz82,6.01075,100,0.17079440439097565,1689.0868591578223,1
iz82,6.01075,100,0.23507080915143888,2861.5424315441805,2
iz82,6.01075,100,0.3201547347799939,2637.5188331512977,3
iz82,6.01075,100,0.43972049913571615,1660.5611210442382,4
iz82,6.01075,100,0.613408854464158,946.8246310530853,5
iz82,6.01075,100,0.8529838290393803,487.6882844334629,6
iz82,6.01075,100,1.178585286324951,263.96032206644594,7
iz82,6.01075,100,1.6359218822653816,144.33220871381334,8
iz82,6.01075,100,2.2734225494238967,79.11671627703635,9
iz82,6.01075,100,3.1519317719738704,44.12882131354628,10
iz82,6.01075,100,4.366688146889845,23.549801884494254,11
iz82,6.01075,100,6.025902147580907,11.884715742875612,12
iz82,6.01075,100,8.359179727243905,4.974535231941933,13
iz82,6.01075,100,11.61427607408671,1.6406415997172066,14
iz82,6.01075,100,16.225268451760112,0.4811775496628552,15
iz82,6.01075,100,22.678645388024098,0.12839584176200813,16
