iz,z,n_ivols,r,xi,bin_idx
iz271,0.0,1,0.1201084366767802,25.931132525161445,0
iz271,0.0,1,0.1736813315903904,22.554736145517914,1
iz271,0.0,1,0.2313430905627286,11.61325120316137,2
iz271,0.0,1,0.3267104228493857,7.037533720102655,3
iz271,0.0,1,0.4568215568008716,4.671144410091,4
iz271,0.0,1,0.6225065608143395,4.912315155704951,5
iz271,0.0,1,0.8577383523705534,3.382552008484385,6
iz271,0.0,1,1.1983700301854177,2.658872864730522,7
iz271,0.0,1,1.6529676476822843,1.809465083291816,8
iz271,0.0,1,2.294055093875421,1.1101385865809132,9
iz271,0.0,1,3.182089500165977,0.7112198122700946,10
iz271,0.0,1,4.4233063561253765,0.4791147941279543,11
iz271,0.0,1,6.137500406606203,0.3144893403426054,12
iz271,0.0,1,8.514741544901852,0.196715824882445,13
iz271,0.0,1,11.813699008544464,0.1117010785665386,14
iz271,0.0,1,16.38937438872389,0.0618523371755077,15
iz271,0.0,1,22.74177572835229,0.0301776418907335,16
iz271,0.0,1,31.552086021929696,0.0147275813177689,17
iz271,0.0,1,43.76553462913884,0.004245865014729,18
iz271,0.0,2,0.1199705562624455,19.175560428384237,0
iz271,0.0,2,0.1714259245180771,17.486411669892604,1
iz271,0.0,2,0.231072558395548,12.85892221061835,2
iz271,0.0,2,0.3247991098659776,7.854924965372392,3
iz271,0.0,2,0.4549029646618169,5.948164882535178,4
iz271,0.0,2,0.623172101239715,5.104711203779569,5
iz271,0.0,2,0.8569499833395606,3.3527345865402225,6
iz271,0.0,2,1.189838873836949,2.587150578752156,7
iz271,0.0,2,1.6496691911171104,1.8115374251862555,8
iz271,0.0,2,2.292083721610629,1.1519696288149213,9
iz271,0.0,2,3.1818734109812867,0.7410835604805963,10
iz271,0.0,2,4.416905140028506,0.4937812544847784,11
iz271,0.0,2,6.135971749389062,0.3105225072793212,12
iz271,0.0,2,8.512391397201215,0.1958246595654309,13
iz271,0.0,2,11.81204187932872,0.1160232122988791,14
iz271,0.0,2,16.391248447241722,0.0637265625212761,15
iz271,0.0,2,22.74353656771502,0.0339786393992609,16
iz271,0.0,2,31.55046471723066,0.0154001410116746,17
iz271,0.0,2,43.76506591153838,0.0055135730086668,18
iz271,0.0,4,0.1198360568617026,17.978324176316832,0
iz271,0.0,4,0.1680619171575475,17.203086704615238,1
iz271,0.0,4,0.2326242004406181,12.332805630840054,2
iz271,0.0,4,0.3210907753193389,9.553922883818126,3
iz271,0.0,4,0.4484068624560949,6.427218591681129,4
iz271,0.0,4,0.6208713661196559,5.059590340609826,5
iz271,0.0,4,0.859652018773883,3.5210867848931,6
iz271,0.0,4,1.1899227166418007,2.5350489601857613,7
iz271,0.0,4,1.6507322062698917,1.7302184732384158,8
iz271,0.0,4,2.291867945100462,1.14742175087442,9
iz271,0.0,4,3.181368438244519,0.7506112186994425,10
iz271,0.0,4,4.41802422691109,0.4866140008512629,11
iz271,0.0,4,6.134413392598916,0.3125280745729442,12
iz271,0.0,4,8.51387458455281,0.194256306924919,13
iz271,0.0,4,11.812764676001546,0.1160071726173617,14
iz271,0.0,4,16.391458141605725,0.0651362931022623,15
iz271,0.0,4,22.742972543985804,0.0339780397408597,16
iz271,0.0,4,31.550279929589596,0.01616951157776,17
iz271,0.0,4,43.76547561191761,0.006302633246082,18
iz271,0.0,8,0.1212757140692485,19.69368829703532,0
iz271,0.0,8,0.166786949969453,16.07545637464026,1
iz271,0.0,8,0.2324356447073704,12.718310946999903,2
iz271,0.0,8,0.320208572399514,9.06492615551635,3
iz271,0.0,8,0.4464370937638757,6.6579043248003815,4
iz271,0.0,8,0.6190594478510946,5.063702051536795,5
iz271,0.0,8,0.8589598468217058,3.550468596239164,6
iz271,0.0,8,1.1899988090872822,2.520138750136087,7
iz271,0.0,8,1.651375104243522,1.7226658943000377,8
iz271,0.0,8,2.2925012073195514,1.1400239020998877,9
iz271,0.0,8,3.181489007885246,0.7472336875249119,10
iz271,0.0,8,4.419522475319806,0.4868979377390618,11
iz271,0.0,8,6.13315328057893,0.3099742361277517,12
iz271,0.0,8,8.512598685261159,0.1932313683409943,13
iz271,0.0,8,11.813136219335425,0.1153022582344758,14
iz271,0.0,8,16.39168770298822,0.0647540197683551,15
iz271,0.0,8,22.74243410712676,0.0338480785579489,16
iz271,0.0,8,31.550038723926026,0.0158683000680928,17
iz271,0.0,8,43.765915364673695,0.0061786238962682,18
iz271,0.0,20,0.120619978959236,21.424362963140503,0
iz271,0.0,20,0.1672352412698718,16.378736979465284,1
iz271,0.0,20,0.231717977357151,12.60109790532589,2
iz271,0.0,20,0.321929737662717,9.223467342727984,3
iz271,0.0,20,0.4459003764342164,6.8261254674684375,4
iz271,0.0,20,0.6193475324577933,4.996625213699957,5
iz271,0.0,20,0.857783540285799,3.5656674289938355,6
iz271,0.0,20,1.1901594403259022,2.5021672897530665,7
iz271,0.0,20,1.6512605083081489,1.7051219648576597,8
iz271,0.0,20,2.292538429042509,1.1348643378644718,9
iz271,0.0,20,3.182233239404151,0.7468117689170941,10
iz271,0.0,20,4.417981186916387,0.4866483372129269,11
iz271,0.0,20,6.13297448505171,0.310365649334934,12
iz271,0.0,20,8.512158911625882,0.1935703171610872,13
iz271,0.0,20,11.813153138784994,0.1152889697413952,14
iz271,0.0,20,16.391993956413913,0.0650093485358758,15
iz271,0.0,20,22.742615907029403,0.0341743853403708,16
iz271,0.0,20,31.550564742310787,0.0160833180738491,17
iz271,0.0,20,43.76556958488468,0.006424889543136,18
iz271,0.0,50,0.1207494799544911,21.621635463186,0
iz271,0.0,50,0.1672342460184906,16.77755028744127,1
iz271,0.0,50,0.2320014818851896,12.543577476860172,2
iz271,0.0,50,0.321725840343477,9.178176058683908,3
iz271,0.0,50,0.4463474307147073,6.831568973492191,4
iz271,0.0,50,0.6188134010427966,4.969247241115874,5
iz271,0.0,50,0.8581778797279981,3.582479526499169,6
iz271,0.0,50,1.190406918702006,2.50669739581825,7
iz271,0.0,50,1.651500444083622,1.711715256390066,8
iz271,0.0,50,2.292091806811677,1.140228456403459,9
iz271,0.0,50,3.1821260212642755,0.7480513508051689,10
iz271,0.0,50,4.4181416172081285,0.4857882860167921,11
iz271,0.0,50,6.132933063068893,0.3113527239687685,12
iz271,0.0,50,8.512339068296168,0.1942636984563761,13
iz271,0.0,50,11.813020092181407,0.1162403240068767,14
iz271,0.0,50,16.391959776623626,0.0655289116353829,15
iz271,0.0,50,22.74257571134808,0.0342718429623389,16
iz271,0.0,50,31.55038557749145,0.0160365513736882,17
iz271,0.0,50,43.76547197467758,0.0063824350901531,18
iz271,0.0,100,0.1207430517143205,21.95341744082782,0
iz271,0.0,100,0.1672499402983376,16.856964577503714,1
iz271,0.0,100,0.2319815306071535,12.454328388100556,2
iz271,0.0,100,0.3217014520243765,9.229207010520014,3
iz271,0.0,100,0.4462456409765138,6.816543902092575,4
iz271,0.0,100,0.6187255763258708,4.975189153901462,5
iz271,0.0,100,0.8582045747335058,3.5785266675126994,6
iz271,0.0,100,1.1903449400595865,2.508785810865356,7
iz271,0.0,100,1.651561127502667,1.711731427805851,8
iz271,0.0,100,2.292102676175189,1.140414936484018,9
iz271,0.0,100,3.182246056147124,0.7475263480303438,10
iz271,0.0,100,4.41816792799402,0.4858060278459224,11
iz271,0.0,100,6.133030048442516,0.3112423972090465,12
iz271,0.0,100,8.512324012622853,0.1940396339994861,13
iz271,0.0,100,11.813038930819056,0.1158355957987173,14
iz271,0.0,100,16.39190202089245,0.0650769478737678,15
iz271,0.0,100,22.742709580943018,0.034043733328853,16
iz271,0.0,100,31.550444712687803,0.0159086949888629,17
iz271,0.0,100,43.765381513427165,0.0063686826543305,18
iz271,0.0,300,0.1206512799056274,22.18346892714338,0
iz271,0.0,300,0.1672227239087411,16.82101300362907,1
iz271,0.0,300,0.2319164451535962,12.487296666400496,2
iz271,0.0,300,0.3216643453836948,9.225552775023026,3
iz271,0.0,300,0.4461341109574044,6.816969924945532,4
iz271,0.0,300,0.6187795214248316,4.983902943190216,5
iz271,0.0,300,0.8582163881971627,3.5821783909608707,6
iz271,0.0,300,1.1903151342552154,2.509650748311465,7
iz271,0.0,300,1.6514961258845016,1.7115267973109851,8
iz271,0.0,300,2.292155053381724,1.140432108307155,9
iz271,0.0,300,3.182296353185479,0.7481973037864293,10
iz271,0.0,300,4.418102225770423,0.4862549219669956,11
iz271,0.0,300,6.133001275412434,0.3110925389383281,12
iz271,0.0,300,8.512273030536416,0.1936791569676317,13
