iz,z,n_ivols,r,xi,bin_idx
iz207,0.495942,1,0.12125521099303556,20046.04578243753,0
iz207,0.495942,1,0.16598996726888793,13240.076213206912,1
iz207,0.495942,1,0.23032341823416116,7606.245004220374,2
iz207,0.495942,1,0.3183634578681797,3872.965770998299,3
iz207,0.495942,1,0.44227068856977275,2107.296356752282,4
iz207,0.495942,1,0.6154225398193315,1240.6644887420546,5
iz207,0.495942,1,0.8541273822150588,758.4834292815653,6
iz207,0.495942,1,1.1807039764052834,477.13039047245525,7
iz207,0.495942,1,1.6367962152857887,287.853491235039,8
iz207,0.495942,1,2.268591230496709,161.87925846248453,9
iz207,0.495942,1,3.1379133891107585,81.85448754821608,10
iz207,0.495942,1,4.357248186946379,41.29536589060365,11
iz207,0.495942,1,5.991425794350686,18.745716548548273,12
iz207,0.495942,1,8.109591992839343,3.8377558541536185,13
iz207,0.495942,1,11.723560424337476,0.16599701959040347,14
iz207,0.495942,1,16.363528983803903,0.13902198815513866,15
iz207,0.495942,1,22.744316274040965,0.03657511635117916,16
iz207,0.495942,1,31.545505599472992,0.004694257606433716,17
iz207,0.495942,1,43.75345997417573,0.016810069044661757,18
iz207,0.495942,2,0.12097411206529231,9685.060536112553,0
iz207,0.495942,2,0.16646692795899196,6510.22484816724,1
iz207,0.495942,2,0.22963694409231233,3832.868452226214,2
iz207,0.495942,2,0.3186379549736965,1989.26364329793,3
iz207,0.495942,2,0.4417379979072178,1075.4538374326853,4
iz207,0.495942,2,0.6153081225352349,631.8660311172142,5
iz207,0.495942,2,0.8531297768175582,379.4752099435189,6
iz207,0.495942,2,1.180672033727109,233.53631084692014,7
iz207,0.495942,2,1.6384979229413383,137.51366544658197,8
iz207,0.495942,2,2.2675541859266004,78.55744493224452,9
iz207,0.495942,2,3.1342371062129564,38.38945408394734,10
iz207,0.495942,2,4.3357636669615784,16.91651216931066,11
iz207,0.495942,2,5.979298859740725,6.129937048710839,12
iz207,0.495942,2,8.28515751877638,1.221651689123977,13
iz207,0.495942,2,11.778097205361552,0.168285806734352,14
iz207,0.495942,2,16.360523466011003,0.10322978456855014,15
iz207,0.495942,2,22.745133744392525,0.024143665751581445,16
iz207,0.495942,2,31.53908760838021,0.003912443103175622,17
iz207,0.495942,2,43.76762076832993,0.006375383081919761,18
iz207,0.495942,4,0.12086035729939794,4844.477341834434,0
iz207,0.495942,4,0.16647083484846037,3397.477672127997,1
iz207,0.495942,4,0.22974166834405824,1944.8671471204639,2
iz207,0.495942,4,0.3191123767482136,1017.5436699473028,3
iz207,0.495942,4,0.44218795045997106,548.4714021924664,4
iz207,0.495942,4,0.614845282309936,330.05560091947825,5
iz207,0.495942,4,0.8528846607849714,198.93857145640783,6
iz207,0.495942,4,1.1824936467481666,122.23775908011368,7
iz207,0.495942,4,1.639227283597825,72.87378999678008,8
iz207,0.495942,4,2.271571194664573,42.42239699408046,9
iz207,0.495942,4,3.1442196365669406,22.664342304868686,10
iz207,0.495942,4,4.352348616332051,11.254194127646668,11
iz207,0.495942,4,6.036068668966166,5.055802648560941,12
iz207,0.495942,4,8.327041231456084,1.6787618958581834,13
iz207,0.495942,4,11.686782943609368,0.2586888445145781,14
iz207,0.495942,4,16.380732696157526,0.05115068834085279,15
iz207,0.495942,4,22.751799404041435,0.020874172910921196,16
iz207,0.495942,4,31.54201765782637,0.0032667875349785547,17
iz207,0.495942,4,43.773265838267996,0.0025115256601042635,18
iz207,0.495942,8,0.12059227285697947,2470.6341915484354,0
iz207,0.495942,8,0.16634893045683105,1717.3536853734313,1
iz207,0.495942,8,0.22989773678016864,977.5022279013019,2
iz207,0.495942,8,0.3186498040260224,523.2677885198179,3
iz207,0.495942,8,0.44231843099709806,286.17150372334146,4
iz207,0.495942,8,0.6150732249570201,169.96214319683082,5
iz207,0.495942,8,0.8532302546275091,104.00630342217207,6
iz207,0.495942,8,1.1828133885392966,63.608068612688854,7
iz207,0.495942,8,1.6399414733462172,38.56697713821051,8
iz207,0.495942,8,2.2713847434673773,22.293560782607617,9
iz207,0.495942,8,3.1452269399604273,11.761966252770023,10
iz207,0.495942,8,4.356919991532424,5.681503127259396,11
iz207,0.495942,8,6.039427110042561,2.381022469267061,12
iz207,0.495942,8,8.394533113207915,0.7279351551463396,13
iz207,0.495942,8,11.768634587386291,0.1519459712052933,14
iz207,0.495942,8,16.392203947157782,0.06774572014486435,15
iz207,0.495942,8,22.73641948678832,0.029293348577420497,16
iz207,0.495942,8,31.553396202118424,0.013762383625354202,17
iz207,0.495942,8,43.77102062599973,0.004117321598403834,18
iz207,0.495942,20,0.12057713233259151,990.7636818264752,0
iz207,0.495942,20,0.16639439518223248,689.6858096623773,1
iz207,0.495942,20,0.22986950926329186,393.61439328498244,2
iz207,0.495942,20,0.3186918581561088,208.31587409108144,3
iz207,0.495942,20,0.4424308920595181,113.83842953936592,4
iz207,0.495942,20,0.6147724044074622,66.74687010847455,5
iz207,0.495942,20,0.8531645666658908,40.05006531008265,6
iz207,0.495942,20,1.1828238985473039,23.949142283326367,7
iz207,0.495942,20,1.639587823400555,14.14297553694304,8
iz207,0.495942,20,2.2716605193395303,7.866728630942946,9
iz207,0.495942,20,3.1487218754879946,3.9897349671523967,10
iz207,0.495942,20,4.368728993328681,1.7911414794143248,11
iz207,0.495942,20,6.083456068850651,0.6905422817002289,12
iz207,0.495942,20,8.484850290572936,0.23984331583533214,13
iz207,0.495942,20,11.808999667510205,0.09333797598005877,14
iz207,0.495942,20,16.3961127139308,0.04936342057388865,15
iz207,0.495942,20,22.74458519801546,0.02439915020945449,16
iz207,0.495942,20,31.55171883926739,0.0118479958373503,17
