iz,z,n_ivols,r,xi,bin_idx
iz155,1.49551,1,0.12158141551668755,23705.948012065677,0
iz155,1.49551,1,0.1670878900343394,21552.098675315054,1
iz155,1.49551,1,0.23145206257581477,14428.8367876653,2
iz155,1.49551,1,0.3195402881714878,8933.387352600936,3
iz155,1.49551,1,0.44194978031435234,5118.066074788038,4
iz155,1.49551,1,0.6148301127948474,3020.2602769109753,5
iz155,1.49551,1,0.8537547541837512,1792.4101877045528,6
iz155,1.49551,1,1.1838965247801632,1110.8693597426968,7
iz155,1.49551,1,1.642167186686526,705.063882913703,8
iz155,1.49551,1,2.273634408815362,429.79036148787566,9
iz155,1.49551,1,3.147763595232544,240.01362458981333,10
iz155,1.49551,1,4.347945410715404,123.33830869164673,11
iz155,1.49551,1,5.9792105602064645,49.81800871118501,12
iz155,1.49551,1,8.238659940001941,14.73243925681525,13
iz155,1.49551,1,11.275905297505108,2.4464171985396646,14
iz155,1.49551,1,16.333958666233862,0.1255144961984087,15
iz155,1.49551,1,22.706501058462536,0.0954796583284494,16
iz155,1.49551,1,31.49517659737942,-0.030494817515378414,17
iz155,1.49551,1,43.77977003815169,-0.008505377856342977,18
iz155,1.49551,2,0.12111651070972929,12484.284524362816,0
iz155,1.49551,2,0.16715967828538184,10662.2038802898,1
iz155,1.49551,2,0.23134599337427414,7351.44603947791,2
iz155,1.49551,2,0.31962724224653777,4571.846669203196,3
iz155,1.49551,2,0.44232668178009227,2601.859618547048,4
iz155,1.49551,2,0.6146695071113425,1523.9765289531067,5
iz155,1.49551,2,0.8529644480692494,902.2219822839966,6
iz155,1.49551,2,1.1836679543749884,555.1739888128348,7
iz155,1.49551,2,1.6414092518419219,347.86234639060854,8
iz155,1.49551,2,2.2737782017628754,209.10757038070497,9
iz155,1.49551,2,3.143465751379047,115.8990823427285,10
iz155,1.49551,2,4.340235872143772,55.88562171663274,11
iz155,1.49551,2,5.964086723985347,20.686085068024926,12
iz155,1.49551,2,8.21891247813013,4.9843955441361585,13
iz155,1.49551,2,11.492348897330807,0.6497470025318177,14
iz155,1.49551,2,16.400492707683586,0.01624602185514301,15
iz155,1.49551,2,22.74964818278468,0.00569687611049452,16
iz155,1.49551,2,31.523898789104866,-0.024706029401799556,17
iz155,1.49551,2,43.85197434060413,0.013395918298070075,18
iz155,1.49551,4,0.12148798282759539,6208.131974554366,0
iz155,1.49551,4,0.16724905337704218,5199.518443961763,1
iz155,1.49551,4,0.2312158706570574,3602.7976164250194,2
iz155,1.49551,4,0.3198163405674958,2277.948635918064,3
iz155,1.49551,4,0.44280539193206936,1319.6009385239265,4
iz155,1.49551,4,0.614345671818959,772.7421876282863,5
iz155,1.49551,4,0.8530956900119058,461.52154321024506,6
iz155,1.49551,4,1.1840348662763684,288.2802547711431,7
iz155,1.49551,4,1.642211798956196,182.5963823173732,8
iz155,1.49551,4,2.276719414474329,113.2177035967115,9
iz155,1.49551,4,3.154123113631078,68.60373273449885,10
iz155,1.49551,4,4.36741812588013,39.18160253071095,11
iz155,1.49551,4,6.045152966257973,20.656080879307062,12
iz155,1.49551,4,8.362361003668076,9.763399212049025,13
iz155,1.49551,4,11.513666208050092,3.4655687553991283,14
iz155,1.49551,4,16.07502319705532,0.7263740188435033,15
iz155,1.49551,4,22.691850348384637,0.17527233752523852,16
iz155,1.49551,4,31.475516085813176,0.0343694547044493,17
iz155,1.49551,4,43.789902186682276,-0.00014260570205881784,18
iz155,1.49551,8,0.12145611350939434,3050.207102158935,0
iz155,1.49551,8,0.16718272443889962,2553.756225923334,1
iz155,1.49551,8,0.23115775306245753,1788.519557609855,2
iz155,1.49551,8,0.31963990052256797,1129.8867227216622,3
iz155,1.49551,8,0.4429318115648025,663.2007771774307,4
iz155,1.49551,8,0.6147326850067895,392.11157726467036,5
iz155,1.49551,8,0.8533686484723642,236.1285528450709,6
iz155,1.49551,8,1.1838641556658867,147.76208291454367,7
iz155,1.49551,8,1.6422203006598206,93.47068768973182,8
iz155,1.49551,8,2.277471019941968,58.33198067485994,9
iz155,1.49551,8,3.155159787041005,35.59313403595312,10
iz155,1.49551,8,4.36748871377678,20.312416768141265,11
iz155,1.49551,8,6.0394857445637475,10.334815900223912,12
iz155,1.49551,8,8.351054719100972,4.34817347735123,13
iz155,1.49551,8,11.570854098639254,1.3174044917202874,14
iz155,1.49551,8,16.250213134189114,0.24641024941754508,15
iz155,1.49551,8,22.73303151262429,0.06554284969748214,16
iz155,1.49551,8,31.523412736188757,0.02142376928662526,17
iz155,1.49551,8,43.781233030464534,0.004206770049193453,18
iz155,1.49551,20,0.12142118162753338,1255.9526856743933,0
iz155,1.49551,20,0.16716058656145677,1053.8250344263074,1
iz155,1.49551,20,0.231076378634166,734.6454348584696,2
iz155,1.49551,20,0.31953236318220735,460.0150799700622,3
iz155,1.49551,20,0.44280738783681894,264.5922727877638,4
iz155,1.49551,20,0.6143563610105085,153.5787375520752,5
iz155,1.49551,20,0.8528284945257563,90.61007586993763,6
iz155,1.49551,20,1.1833801082620443,55.20808102699265,7
iz155,1.49551,20,1.641584710283947,33.88270257009901,8
iz155,1.49551,20,2.275623545660055,20.36697522361293,9
iz155,1.49551,20,3.152668372393798,11.762601449916572,10
iz155,1.49551,20,4.365122530097484,6.229576149776935,11
