iz,z,n_ivols,r,xi,bin_idx
iz271,0.0,1,0.13046215414210885,43.370859986348,0
iz271,0.0,1,0.14993773735281224,15.632008091936193,1
iz271,0.0,1,0.22914562034341276,17.703065024343175,2
iz271,0.0,1,0.34553607426848015,3.6737810795131978,3
iz271,0.0,1,0.4414442617398689,1.6278856695019774,4
iz271,0.0,1,0.6258369346708185,4.253539911348757,5
iz271,0.0,1,0.8563450373187118,3.9231025916415803,6
iz271,0.0,1,1.2063754055626075,3.013700742171939,7
iz271,0.0,1,1.6587096521669027,1.8533596912885635,8
iz271,0.0,1,2.281024040567659,1.2752364437750132,9
iz271,0.0,1,3.175767983241055,0.7154219444087699,10
iz271,0.0,1,4.428646536259118,0.4918563227578039,11
iz271,0.0,1,6.132947486267217,0.3362286049828993,12
iz271,0.0,1,8.517492648585108,0.18090339323367433,13
iz271,0.0,1,11.808766570520756,0.10494800642132973,14
iz271,0.0,1,16.400308127085477,0.06374118398777151,15
iz271,0.0,1,22.74005893395262,0.02839983239229782,16
iz271,0.0,1,31.54854745733337,0.011958757072957793,17
iz271,0.0,1,43.76455896587584,0.0026476991260564464,18
iz271,0.0,2,0.12541698901512743,20.879693347762867,0
iz271,0.0,2,0.17355675115811975,19.503503702713896,1
iz271,0.0,2,0.23166251716683506,12.833989047827968,2
iz271,0.0,2,0.32589730580552645,8.218743727373184,3
iz271,0.0,2,0.46307456155101645,4.39931430780007,4
iz271,0.0,2,0.630205771951416,5.071649678586418,5
iz271,0.0,2,0.8473217304657199,3.55180389186604,6
iz271,0.0,2,1.1915924765319592,2.8218919303345302,7
iz271,0.0,2,1.6549125507237366,1.8779930407193706,8
iz271,0.0,2,2.287584711823287,1.200729921738653,9
iz271,0.0,2,3.1810162733969776,0.7193391256083397,10
iz271,0.0,2,4.417581866597688,0.5034087453424456,11
iz271,0.0,2,6.1343574221265955,0.2965182898710077,12
iz271,0.0,2,8.509640021274748,0.18961820167045995,13
iz271,0.0,2,11.805952401432505,0.11167128485779498,14
iz271,0.0,2,16.39217596723428,0.057988031106738225,15
iz271,0.0,2,22.74362968828612,0.031843499142336196,16
iz271,0.0,2,31.55344897687205,0.012703719806548941,17
iz271,0.0,2,43.76378947542289,0.004528209838855712,18
iz271,0.0,4,0.12732913447245459,15.336197176666108,0
iz271,0.0,4,0.17128504227818261,23.493892046931116,1
iz271,0.0,4,0.2347973984235323,13.919628392056952,2
iz271,0.0,4,0.3184912828743448,10.758558737493573,3
iz271,0.0,4,0.4439440557220044,6.148891782973526,4
iz271,0.0,4,0.6187823934075246,5.266056585085672,5
iz271,0.0,4,0.8584656830256462,3.833489047106311,6
iz271,0.0,4,1.1925158684275974,2.6349013602178633,7
iz271,0.0,4,1.6546906170875988,1.7929318110116652,8
iz271,0.0,4,2.292793475045094,1.1602354658703682,9
iz271,0.0,4,3.1792241609962817,0.7453263692775298,10
iz271,0.0,4,4.415886286260023,0.48465242560515787,11
iz271,0.0,4,6.129374844619006,0.3112772270595514,12
iz271,0.0,4,8.513949438085401,0.18974207168178836,13
iz271,0.0,4,11.811660463170378,0.11489933513442008,14
iz271,0.0,4,16.393665207682986,0.061849375063018686,15
iz271,0.0,4,22.741527991449196,0.03173674659254866,16
iz271,0.0,4,31.551709460666473,0.014482176299350114,17
iz271,0.0,4,43.76587805002527,0.005375797616543165,18
iz271,0.0,8,0.12295719507507193,22.05887589320157,0
iz271,0.0,8,0.1666205927605899,21.87960728042555,1
iz271,0.0,8,0.23180704567984786,16.438293680636345,2
iz271,0.0,8,0.31887293898413777,11.287348656564909,3
iz271,0.0,8,0.44608631190623915,7.488595488132534,4
iz271,0.0,8,0.6186381519399268,5.338650005940049,5
iz271,0.0,8,0.8592485174909711,3.804643359714552,6
iz271,0.0,8,1.189946400747249,2.6647117580725035,7
iz271,0.0,8,1.6531304599333574,1.7679840276092036,8
iz271,0.0,8,2.2917364319462292,1.156351249759393,9
iz271,0.0,8,3.1789162845876784,0.7256162574958893,10
iz271,0.0,8,4.4192449789823405,0.4847719776381074,11
iz271,0.0,8,6.131326809282165,0.3055223630467734,12
iz271,0.0,8,8.514416366034842,0.1889742073885241,13
iz271,0.0,8,11.81234363332234,0.11153556504830453,14
iz271,0.0,8,16.392074026482675,0.06212519970446739,15
iz271,0.0,8,22.743229271641603,0.03203140431636342,16
iz271,0.0,8,31.55000918683378,0.014789824756256564,17
iz271,0.0,8,43.76696400331869,0.005152594797940724,18
iz271,0.0,20,0.12070771093833337,26.35373587898435,0
iz271,0.0,20,0.16570516049422718,20.32358747548454,1
iz271,0.0,20,0.23234935333951748,15.583075085212183,2
iz271,0.0,20,0.3213590335836646,10.766229444840347,3
iz271,0.0,20,0.4442815944320038,7.666021361972655,4
iz271,0.0,20,0.6182672754018071,5.486272698255898,5
iz271,0.0,20,0.8572042534162528,3.8094360661820437,6
iz271,0.0,20,1.1898082633264642,2.578577663265301,7
iz271,0.0,20,1.6510194623661867,1.7614545888149067,8
iz271,0.0,20,2.2923026894432366,1.1437178927419742,9
iz271,0.0,20,3.1811505659566115,0.7487147801317362,10
iz271,0.0,20,4.418197665123836,0.4858647686941895,11
iz271,0.0,20,6.133125134130104,0.3076265207337052,12
iz271,0.0,20,8.512204991400054,0.1905524603817912,13
iz271,0.0,20,11.81300146175071,0.11294376924512295,14
iz271,0.0,20,16.392367370311643,0.06329467683184853,15
iz271,0.0,20,22.7431118428366,0.03324628746047886,16
iz271,0.0,20,31.550622196850576,0.015708130026227618,17
iz271,0.0,20,43.76536674122374,0.005900201792798709,18
iz271,0.0,50,0.12100104632757032,25.310680345244965,0
iz271,0.0,50,0.16685482075180186,20.370528739480935,1
