logM,phi,phi_poisson_err,phi_ivol_scatter,counts
6.05,0.4199167274928805,0.003673037661662147,0.013085643163984277,13070.0
6.1499999999999995,0.4000935736395441,0.0035852924096738997,0.006588257842978186,12453.0
6.249999999999999,0.3749371239358773,0.00347074746925117,0.009359869763127679,11670.0
6.349999999999999,0.34431886522886007,0.0033260149960137155,0.013858059600747194,10717.0
6.449999999999998,0.31800579714801314,0.0031964014011905896,0.004907116186494133,9898.0
6.549999999999998,0.2857168674517358,0.0030297844604535258,0.0046799348815638195,8893.0
6.649999999999998,0.2596929539651839,0.0028885100108510062,0.010586648809751183,8083.0
6.749999999999997,0.2267614585038065,0.0026991586659429723,0.004180136010717185,7058.0
6.849999999999997,0.1950187097078642,0.0025031215153509595,0.001817450439442252,6070.0
6.949999999999997,0.17680197026727784,0.0023833473655343355,0.004407317315647499,5503.0
7.049999999999996,0.15058528705119595,0.0021995562073616336,0.005861277667201297,4687.0
7.149999999999996,0.12992679770322946,0.0020431166409822844,0.006815439147908459,4044.0
7.249999999999996,0.10949320637304796,0.0018755877202407101,0.0017265779174701385,3408.0
7.349999999999995,0.0948105786405119,0.0017453084541667512,0.0012267790466235235,2951.0
7.449999999999995,0.08465803955193116,0.001649217359182177,0.0015902691345119778,2635.0
7.5499999999999945,0.0756621188405305,0.001559132567837901,0.0029533569640936715,2355.0
7.649999999999994,0.06441721795127969,0.0014386156355760996,0.00013630878295817038,2005.0
7.749999999999994,0.05288316246773385,0.0013034743908491159,0.005270606274382558,1646.0
7.849999999999993,0.04738922517612845,0.0012339103235810408,0.003498592095926348,1475.0
7.949999999999993,0.0384575610412378,0.001111564486081323,0.000681543914790847,1197.0
8.049999999999994,0.031967646813727324,0.0010134425349596979,0.001862886700428316,995.0
8.149999999999991,0.027437558169771996,0.0009388939119473665,0.0009995977416932444,854.0
8.249999999999993,0.02374280502044673,0.0008733932010722485,0.0006815439147908494,739.0
8.34999999999999,0.020144436735886468,0.0008044913114417202,0.0007724164367629581,627.0
8.449999999999992,0.016931607910386233,0.0007375524249608069,0.0013176515685956395,527.0
8.54999999999999,0.014136446832201029,0.0006739286599681522,0.00045436260986056665,440.0
8.649999999999991,0.0109878745832108,0.0005941562100316803,0.0,342.0
8.74999999999999,0.009670614764755704,0.0005574049683714281,0.0009541614807071864,301.0
8.84999999999999,0.006618427380530482,0.0004611276858707178,0.0009087252197211296,206.0
8.949999999999989,0.005172654409055376,0.0004076622767655108,0.0004997988708466216,161.0
9.04999999999999,0.0030843156724802245,0.00031479165013523794,0.0007269801757769043,96.0
9.149999999999988,0.0022489801778501637,0.00026880454503924685,0.0007269801757769044,70.0
9.24999999999999,0.0021204670248301544,0.00026101144765885347,0.00018174504394422622,66.0
9.349999999999987,0.0010602335124150772,0.00018456296460689288,0.0003180538269023958,33.0
9.449999999999989,0.0007710789181200561,0.00015739582506761897,0.00018174504394422608,24.0
9.549999999999986,0.00044979603557003273,0.00012021304707373195,9.0872521972113e-05,14.0
9.649999999999988,0.00019276972953001403,7.869791253380948e-05,0.0,6.0
9.749999999999986,0.00012851315302000934,6.425657651000467e-05,0.0,4.0
9.849999999999987,0.0,0.0,0.0,0.0
9.949999999999985,0.0,0.0,0.0,0.0
10.049999999999986,0.0,0.0,0.0,0.0
10.149999999999984,0.0,0.0,0.0,0.0
10.249999999999986,0.0,0.0,0.0,0.0
10.349999999999984,0.0,0.0,0.0,0.0
10.449999999999985,0.0,0.0,0.0,0.0
10.549999999999983,0.0,0.0,0.0,0.0
10.649999999999984,0.0,0.0,0.0,0.0
10.749999999999982,0.0,0.0,0.0,0.0
10.849999999999984,0.0,0.0,0.0,0.0
10.949999999999982,0.0,0.0,0.0,0.0
11.049999999999983,0.0,0.0,0.0,0.0
11.14999999999998,0.0,0.0,0.0,0.0
11.249999999999982,0.0,0.0,0.0,0.0
11.34999999999998,0.0,0.0,0.0,0.0
11.449999999999982,0.0,0.0,0.0,0.0
11.54999999999998,0.0,0.0,0.0,0.0
11.64999999999998,0.0,0.0,0.0,0.0
11.749999999999979,0.0,0.0,0.0,0.0
11.84999999999998,0.0,0.0,0.0,0.0
11.949999999999978,0.0,0.0,0.0,0.0
12.04999999999998,0.0,0.0,0.0,0.0
12.149999999999977,0.0,0.0,0.0,0.0
12.249999999999979,0.0,0.0,0.0,0.0
12.349999999999977,0.0,0.0,0.0,0.0
12.449999999999978,0.0,0.0,0.0,0.0
12.549999999999976,0.0,0.0,0.0,0.0
12.649999999999977,0.0,0.0,0.0,0.0
12.749999999999975,0.0,0.0,0.0,0.0
12.849999999999977,0.0,0.0,0.0,0.0
12.949999999999974,0.0,0.0,0.0,0.0
