logM,phi,phi_std
8.599999999999999645e+00,1.818461115233132100e-02,0.000000000000000000e+00
8.799999999999998934e+00,1.288344359025593751e-02,0.000000000000000000e+00
8.999999999999998224e+00,1.024892395334574616e-02,0.000000000000000000e+00
9.199999999999997513e+00,6.811197110060495177e-03,0.000000000000000000e+00
9.399999999999996803e+00,4.594345220465334036e-03,0.000000000000000000e+00
9.599999999999996092e+00,4.080292608385297122e-03,0.000000000000000000e+00
9.799999999999995381e+00,2.763032789930201013e-03,0.000000000000000000e+00
9.999999999999994671e+00,2.473878195635180032e-03,0.000000000000000000e+00
1.019999999999999396e+01,1.413644683220102814e-03,0.000000000000000000e+00
1.039999999999999325e+01,5.461809003350397628e-04,0.000000000000000000e+00
1.059999999999999254e+01,1.927697295300140324e-04,0.000000000000000000e+00
1.079999999999999183e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.099999999999999112e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.119999999999999041e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.139999999999998970e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.159999999999998899e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.179999999999998828e+01,0.000000000000000000e+00,0.000000000000000000e+00
