logM,phi,phi_std
9.099999999999999645e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.299999999999998934e+00,1.276469743686545089e+00,3.680382351477265446e-02
9.499999999999998224e+00,6.395585573193784956e-01,2.347837705398625116e-02
9.699999999999997513e+00,1.808764797837772331e+00,6.118043208139664624e-02
9.899999999999996803e+00,7.386486239554568289e-01,3.114974059559443703e-02
1.009999999999999609e+01,7.543850595427568084e-01,3.114443150343379485e-02
1.029999999999999538e+01,4.428884535952072321e-01,1.746811220990132640e-02
1.049999999999999467e+01,2.644158123386692316e-01,1.293663788875193919e-02
1.069999999999999396e+01,1.904757697486068602e-01,8.639692780324439644e-03
1.089999999999999325e+01,9.974548371648024603e-02,5.228471988701974618e-03
1.109999999999999254e+01,6.786779610986692912e-02,4.745886516517813271e-03
1.129999999999999183e+01,3.978124651734389616e-02,2.734825118328866860e-03
1.149999999999999112e+01,2.378135896635272944e-02,2.216656317474685438e-03
1.169999999999999041e+01,1.416857512045603153e-02,7.611082313032017758e-04
1.189999999999998970e+01,8.462591126367614500e-03,4.221417452536144178e-04
1.209999999999998899e+01,5.326870192679387245e-03,4.383598531543968289e-04
1.229999999999998828e+01,2.949376861809214784e-03,1.413644683220102922e-04
1.249999999999998757e+01,1.792758484629130428e-03,2.549294137876854699e-04
1.269999999999998685e+01,7.518019451670547235e-04,2.339857155996140467e-04
1.289999999999998614e+01,5.204782697310378521e-04,1.174331787306531061e-04
1.309999999999998543e+01,1.863440718790135547e-04,3.746770065572838814e-05
1.329999999999998472e+01,1.092361800670079309e-04,6.295833002704759025e-05
1.349999999999998401e+01,5.140526120800373338e-05,2.570263060400187008e-05
1.369999999999998330e+01,1.285131530200093334e-05,1.573958250676189418e-05
1.389999999999998259e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.409999999999998188e+01,1.285131530200093334e-05,1.573958250676189418e-05
1.429999999999998117e+01,6.425657651000466672e-06,1.285131530200093334e-05
1.449999999999998046e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.469999999999997975e+01,0.000000000000000000e+00,0.000000000000000000e+00
