logM,phi,phi_std
9.099999999999999645e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.299999999999998934e+00,2.005094341706440630e+00,1.197507874966458608e-01
9.499999999999998224e+00,7.134022150446759358e-01,4.488315383766535577e-02
9.699999999999997513e+00,1.650211695299336201e+00,1.004369826573289354e-01
9.899999999999996803e+00,6.010817193051877227e-01,4.088394756126713381e-02
1.009999999999999609e+01,6.085290565226972870e-01,4.733849893468483616e-02
1.029999999999999538e+01,3.107512296600336010e-01,2.406954265953166125e-02
1.049999999999999467e+01,1.901287842354528190e-01,1.718218212560825714e-02
1.069999999999999396e+01,1.211043697484058129e-01,1.028620352531369082e-02
1.089999999999999325e+01,6.124294307168545032e-02,5.953898014654426113e-03
1.109999999999999254e+01,3.951136889600187496e-02,4.394200912978048212e-03
1.129999999999999183e+01,2.018941633944346808e-02,2.537410765679540530e-03
1.149999999999999112e+01,1.151477851059283866e-02,1.776970285382230546e-03
1.169999999999999041e+01,6.220036606168452206e-03,1.044954980107242609e-03
1.189999999999998970e+01,2.820863708789205122e-03,5.154162556407555123e-04
1.209999999999998899e+01,1.497178232683108725e-03,4.102368520577848090e-04
1.229999999999998828e+01,5.461809003350396544e-04,2.179046527383937378e-04
1.249999999999998757e+01,3.469855131540251986e-04,1.512420187689747367e-04
1.269999999999998685e+01,1.349388106710098145e-04,7.974031440978000937e-05
1.289999999999998614e+01,3.212828825500233421e-05,3.519477642258614505e-05
1.309999999999998543e+01,3.212828825500233421e-05,2.031971364164879957e-05
1.329999999999998472e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.349999999999998401e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.369999999999998330e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.389999999999998259e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.409999999999998188e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.429999999999998117e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.449999999999998046e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.469999999999997975e+01,0.000000000000000000e+00,0.000000000000000000e+00
