logM,phi,phi_std
9.099999999999999645e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.299999999999998934e+00,1.641337862083304344e+00,2.168659457212651631e-02
9.499999999999998224e+00,6.202205406186925840e-01,4.931692247142849261e-03
9.699999999999997513e+00,1.238368806644937425e+00,1.749385295484884306e-02
9.899999999999996803e+00,4.279969919890136421e-01,4.449767923317832219e-03
1.009999999999999609e+01,4.092822640804747447e-01,2.120467024830152702e-03
1.029999999999999538e+01,1.912115075496464145e-01,2.618455492782695293e-03
1.049999999999999467e+01,1.144570269084458219e-01,3.228892969627736309e-03
1.069999999999999396e+01,6.407987092460215584e-02,8.032072063750977930e-05
1.089999999999999325e+01,3.076283600416473973e-02,3.052187384225222427e-04
1.109999999999999254e+01,1.741353223421126736e-02,5.461809003350394376e-04
1.129999999999999183e+01,7.951751343113077838e-03,3.052187384225218091e-04
1.149999999999999112e+01,3.630496572815264389e-03,4.176677473150304260e-04
1.169999999999999041e+01,2.120467024830154437e-03,9.638486476500692131e-05
1.189999999999998970e+01,5.943733327175432235e-04,1.606414412750115355e-05
1.209999999999998899e+01,2.088338736575151859e-04,1.124490088925081697e-04
1.229999999999998828e+01,4.819243238250350809e-05,4.819243238250350809e-05
1.249999999999998757e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.269999999999998685e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.289999999999998614e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.309999999999998543e+01,1.606414412750116710e-05,1.606414412750116710e-05
1.329999999999998472e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.349999999999998401e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.369999999999998330e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.389999999999998259e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.409999999999998188e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.429999999999998117e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.449999999999998046e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.469999999999997975e+01,0.000000000000000000e+00,0.000000000000000000e+00
