logM,phi,phi_std
9.099999999999999645e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.299999999999998934e+00,9.599016874379427966e-01,7.317501599034230420e-02
9.499999999999998224e+00,4.000614453512890134e-01,3.172706937556685897e-02
9.699999999999997513e+00,6.392951053556873431e-01,5.249386402166947296e-02
9.899999999999996803e+00,2.134410701932825116e-01,1.941165652236572989e-02
1.009999999999999609e+01,1.816501289649577466e-01,1.724939611372154277e-02
1.029999999999999538e+01,7.170552014192695112e-02,7.655903968709794165e-03
1.049999999999999467e+01,4.064389105699069832e-02,5.209327015009073553e-03
1.069999999999999396e+01,1.862316228701210372e-02,2.513477018043826922e-03
1.089999999999999325e+01,7.873037036888321655e-03,1.189027754724337549e-03
1.109999999999999254e+01,3.511621906271755918e-03,7.242844993496230181e-04
1.129999999999999183e+01,1.416857512045602849e-03,3.254168992334311827e-04
1.149999999999999112e+01,5.060205400162867163e-04,2.159716493518426647e-04
1.169999999999999041e+01,1.542157836240111934e-04,8.775199553415320914e-05
1.189999999999998970e+01,3.373470266775244685e-05,3.441628066570395208e-05
1.209999999999998899e+01,1.285131530200093334e-05,1.873385032786418391e-05
1.229999999999998828e+01,6.425657651000466672e-06,1.638227687505907707e-05
1.249999999999998757e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.269999999999998685e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.289999999999998614e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.309999999999998543e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.329999999999998472e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.349999999999998401e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.369999999999998330e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.389999999999998259e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.409999999999998188e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.429999999999998117e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.449999999999998046e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.469999999999997975e+01,0.000000000000000000e+00,0.000000000000000000e+00
