logM,phi,phi_std
8.599999999999999645e+00,1.538945007414612223e-02,2.125917217857650060e-03
8.799999999999998934e+00,1.142921580608214673e-02,1.426302595100970407e-03
8.999999999999998224e+00,8.375337459317190245e-03,1.350436604694329546e-03
9.199999999999997513e+00,6.141575944324656477e-03,8.783407007507080264e-04
9.399999999999996803e+00,4.489505543001641452e-03,7.934993740728551841e-04
9.599999999999996092e+00,3.266939626771816693e-03,7.199251913102398424e-04
9.799999999999995381e+00,2.424840281982807485e-03,4.077779917919750535e-04
9.999999999999994671e+00,1.821166655296711139e-03,3.040912994662422629e-04
1.019999999999999396e+01,1.180291852736401652e-03,2.755594547052181756e-04
1.039999999999999325e+01,5.292712749376700648e-04,2.027604406204317595e-04
1.059999999999999254e+01,9.300293968553305487e-05,4.531022395828416025e-05
1.079999999999999183e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.099999999999999112e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.119999999999999041e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.139999999999998970e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.159999999999998899e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.179999999999998828e+01,0.000000000000000000e+00,0.000000000000000000e+00
