logM,phi,phi_std
9.099999999999999645e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.299999999999998934e+00,2.006379473236641342e+00,7.558943033692390456e-02
9.499999999999998224e+00,7.202412566712239617e-01,2.432631746370145925e-02
9.699999999999997513e+00,1.656652346151522126e+00,6.744713794715170851e-02
9.899999999999996803e+00,5.983679498905818406e-01,2.936837595357864525e-02
1.009999999999999609e+01,6.084241041143975126e-01,3.373583818814171464e-02
1.029999999999999538e+01,3.128973993154677835e-01,1.488634573295825880e-02
1.049999999999999467e+01,1.900816627460121533e-01,1.171205254415047699e-02
1.069999999999999396e+01,1.210379712860121387e-01,7.422414958844431379e-03
1.089999999999999325e+01,6.103303825508610281e-02,3.045397192534542597e-03
1.109999999999999254e+01,3.941070025946952909e-02,3.717853656210684879e-03
1.129999999999999183e+01,1.978031613566310840e-02,2.356025792305980245e-03
1.149999999999999112e+01,1.160902148947417882e-02,7.084431241591957352e-04
1.169999999999999041e+01,6.104374768450443987e-03,9.121265736696829119e-04
1.189999999999998970e+01,2.848708225276873687e-03,1.933637824930183773e-04
1.209999999999998899e+01,1.595704983331782843e-03,5.460758958353021850e-05
1.229999999999998828e+01,6.854034827733831298e-04,5.460758958353027271e-05
1.249999999999998757e+01,2.677357354583528122e-04,1.986303254601380478e-04
1.269999999999998685e+01,1.820603001116798938e-04,5.460758958353026594e-05
1.289999999999998614e+01,4.283771767333644561e-05,4.007101569124398867e-05
1.309999999999998543e+01,1.070942941833411140e-05,1.514542032868550622e-05
1.329999999999998472e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.349999999999998401e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.369999999999998330e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.389999999999998259e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.409999999999998188e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.429999999999998117e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.449999999999998046e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.469999999999997975e+01,0.000000000000000000e+00,0.000000000000000000e+00
