logM,phi,phi_std
9.099999999999999645e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.299999999999998934e+00,1.253509262485107412e+00,1.890475240819952316e-02
9.499999999999998224e+00,6.266140699814380932e-01,8.718213926464615793e-03
9.699999999999997513e+00,1.772108027353227699e+00,3.446827352296748942e-02
9.899999999999996803e+00,7.214728410543325143e-01,1.880661948926668631e-02
1.009999999999999609e+01,7.336574943750421296e-01,1.874706095501059433e-02
1.029999999999999538e+01,4.298202723474849885e-01,1.268834282066617566e-02
1.049999999999999467e+01,2.576447755889275104e-01,1.061246469128801842e-02
1.069999999999999396e+01,1.858380513389972510e-01,5.874048206814102939e-03
1.089999999999999325e+01,9.562181791895070504e-02,2.556105190581129359e-03
1.109999999999999254e+01,6.741318083105865555e-02,1.275330166371646794e-03
1.129999999999999183e+01,3.884310050029782246e-02,2.204712339802954169e-03
1.149999999999999112e+01,2.314039961566543430e-02,6.231459373812871455e-04
1.169999999999999041e+01,1.454608250745230771e-02,1.199417248637755715e-03
1.189999999999998970e+01,8.425643594874363332e-03,1.959232964049529646e-04
1.209999999999998899e+01,5.180686481119126628e-03,4.135542231926013956e-04
1.229999999999998828e+01,2.835321438503956258e-03,2.930330625701186263e-04
1.249999999999998757e+01,1.630510628941368549e-03,3.076398941325612446e-04
1.269999999999998685e+01,6.827261254187996222e-04,1.878543514417314777e-04
1.289999999999998614e+01,4.658601796975338867e-04,4.819243238250348776e-05
1.309999999999998543e+01,1.927697295300140052e-04,7.534751478370647524e-05
1.329999999999998472e+01,1.285131530200093368e-04,4.543626098605652714e-05
1.349999999999998401e+01,4.819243238250350131e-05,2.782391380894123383e-05
1.369999999999998330e+01,8.032072063750583552e-06,1.391195690447061691e-05
1.389999999999998259e+01,8.032072063750583552e-06,1.391195690447061691e-05
1.409999999999998188e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.429999999999998117e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.449999999999998046e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.469999999999997975e+01,0.000000000000000000e+00,0.000000000000000000e+00
