logM,phi,phi_std
9.099999999999999645e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.299999999999998934e+00,9.503322767811906990e-01,6.790840250494184493e-02
9.499999999999998224e+00,3.988437832264244420e-01,2.845475527306988092e-02
9.699999999999997513e+00,6.331200483530761147e-01,5.071589467448626293e-02
9.899999999999996803e+00,2.126764169328134724e-01,1.767015079836154606e-02
1.009999999999999609e+01,1.822798434147557267e-01,1.753513144108338750e-02
1.029999999999999538e+01,7.270631632107027453e-02,8.655995288820741290e-03
1.049999999999999467e+01,4.089931094861797012e-02,4.587757568585064914e-03
1.069999999999999396e+01,1.853159666548534479e-02,2.794932108591867675e-03
1.089999999999999325e+01,7.938900027811078564e-03,1.416012162030284285e-03
1.109999999999999254e+01,3.681901834023267560e-03,7.188700009864275537e-04
1.129999999999999183e+01,1.323685476106096180e-03,3.426749667672213508e-04
1.149999999999999112e+01,4.883499814760355450e-04,1.242663048324039944e-04
1.169999999999999041e+01,1.734927565770125993e-04,9.222553717414355115e-05
1.189999999999998970e+01,3.855394590600279834e-05,3.746770065572837459e-05
1.209999999999998899e+01,9.638486476500699585e-06,1.472303128779088652e-05
1.229999999999998828e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.249999999999998757e+01,6.425657651000466672e-06,1.927697295300140256e-05
1.269999999999998685e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.289999999999998614e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.309999999999998543e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.329999999999998472e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.349999999999998401e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.369999999999998330e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.389999999999998259e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.409999999999998188e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.429999999999998117e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.449999999999998046e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.469999999999997975e+01,0.000000000000000000e+00,0.000000000000000000e+00
