logM,phi,phi_std
9.099999999999999645e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.299999999999998934e+00,2.014873389444057139e+00,8.205868916598896279e-02
9.499999999999998224e+00,7.218463324052968311e-01,3.138139061233415072e-02
9.699999999999997513e+00,1.669008350342925162e+00,7.611808489496585395e-02
9.899999999999996803e+00,6.115017263934913183e-01,3.226980465380014512e-02
1.009999999999999609e+01,6.135860490940345802e-01,3.192840684487810443e-02
1.029999999999999538e+01,3.144034128274210138e-01,1.645668221719920679e-02
1.049999999999999467e+01,1.911633151172638934e-01,1.271741586959851573e-02
1.069999999999999396e+01,1.229188148276070536e-01,8.358550042849731757e-03
1.089999999999999325e+01,6.169032948563636654e-02,5.279764825738739696e-03
1.109999999999999254e+01,3.927281635570847862e-02,3.506657232785547612e-03
1.129999999999999183e+01,1.992355475413332827e-02,1.565033319611969665e-03
1.149999999999999112e+01,1.130112539369707188e-02,1.001499866158170023e-03
1.169999999999999041e+01,6.084294588291067410e-03,5.207700942428689778e-04
1.189999999999998970e+01,2.847369546599582205e-03,4.901374132545187941e-04
1.209999999999998899e+01,1.469869187666357230e-03,3.690385310998073884e-04
1.229999999999998828e+01,7.750949541519313365e-04,1.174304318520933977e-04
1.249999999999998757e+01,3.172668465181481350e-04,1.279471515527424693e-04
1.269999999999998685e+01,1.044169368287575794e-04,6.375259557970013654e-05
1.289999999999998614e+01,5.220846841437879648e-05,5.550272221414227530e-05
1.309999999999998543e+01,4.016036031875291776e-06,1.062543259661668829e-05
1.329999999999998472e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.349999999999998401e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.369999999999998330e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.389999999999998259e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.409999999999998188e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.429999999999998117e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.449999999999998046e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.469999999999997975e+01,0.000000000000000000e+00,0.000000000000000000e+00
