logM,phi,phi_std
9.099999999999999645e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.299999999999998934e+00,1.674855698805335580e+00,1.767793079137406353e-01
9.499999999999998224e+00,6.322445524981271658e-01,6.481697773474862090e-02
9.699999999999997513e+00,1.256665866806161436e+00,1.402780577815183338e-01
9.899999999999996803e+00,4.383101725188693898e-01,5.633903300656714630e-02
1.009999999999999609e+01,4.220452265897745026e-01,5.725994883264383384e-02
1.029999999999999538e+01,1.962797450218730366e-01,2.832984006689288209e-02
1.049999999999999467e+01,1.168264881672522459e-01,1.825435890265920610e-02
1.069999999999999396e+01,6.522845722971849780e-02,1.019100934562429395e-02
1.089999999999999325e+01,3.171062050768730378e-02,5.213155100301073569e-03
1.109999999999999254e+01,1.812838664788506832e-02,3.014360775411561565e-03
1.129999999999999183e+01,8.168617288834344875e-03,2.039877496670594245e-03
1.149999999999999112e+01,4.192741617277805088e-03,9.025990725209084636e-04
1.169999999999999041e+01,1.590350268622615394e-03,5.286543623698834867e-04
1.189999999999998970e+01,7.791109901838066520e-04,4.110506558905398949e-04
1.209999999999998899e+01,2.730904501675198272e-04,1.212816285069607294e-04
1.229999999999998828e+01,9.638486476500700262e-05,6.815439147908478393e-05
1.249999999999998757e+01,3.212828825500233421e-05,2.271813049302826018e-05
1.269999999999998685e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.289999999999998614e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.309999999999998543e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.329999999999998472e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.349999999999998401e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.369999999999998330e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.389999999999998259e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.409999999999998188e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.429999999999998117e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.449999999999998046e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.469999999999997975e+01,0.000000000000000000e+00,0.000000000000000000e+00
