logM,phi,phi_std
9.099999999999999645e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.299999999999998934e+00,1.692121976385044801e+00,7.603667132952303398e-02
9.499999999999998224e+00,6.265123304019638573e-01,3.433708291684720720e-02
9.699999999999997513e+00,1.295423291871112603e+00,6.273391609479193887e-02
9.899999999999996803e+00,4.521735289009028436e-01,2.660528787870966236e-02
1.009999999999999609e+01,4.407144394232854201e-01,2.706300996575281698e-02
1.029999999999999538e+01,2.066598594855933724e-01,1.547335038460544501e-02
1.049999999999999467e+01,1.258893428125174851e-01,8.134669973862609232e-03
1.069999999999999396e+01,7.297405205652864046e-02,6.311134995983424568e-03
1.089999999999999325e+01,3.515905678039089183e-02,2.804848429330186396e-03
1.109999999999999254e+01,2.039075361250814941e-02,2.446020550214565454e-03
1.129999999999999183e+01,9.381460170460681480e-03,8.884309244983199698e-04
1.149999999999999112e+01,4.669311226393672680e-03,3.731433242844687322e-04
1.169999999999999041e+01,2.195433030758493081e-03,3.722200816550154693e-04
1.189999999999998970e+01,8.995920711400654662e-04,3.276455375011815821e-04
1.209999999999998899e+01,3.427017413866916191e-04,1.346154404133205701e-04
1.229999999999998828e+01,8.567543534667289122e-05,6.058168131474202489e-05
1.249999999999998757e+01,1.070942941833411140e-05,1.514542032868550622e-05
1.269999999999998685e+01,3.212828825500233421e-05,0.000000000000000000e+00
1.289999999999998614e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.309999999999998543e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.329999999999998472e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.349999999999998401e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.369999999999998330e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.389999999999998259e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.409999999999998188e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.429999999999998117e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.449999999999998046e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.469999999999997975e+01,0.000000000000000000e+00,0.000000000000000000e+00
