logM,phi,phi_std
8.599999999999999645e+00,1.514313319752443564e-02,2.240908121000860162e-03
8.799999999999998934e+00,1.122348203041415027e-02,1.174429448896563205e-03
8.999999999999998224e+00,8.492577528738951345e-03,1.287895161253175798e-03
9.199999999999997513e+00,5.386842997422057466e-03,1.017452158598449331e-03
9.399999999999996803e+00,4.262352908496976067e-03,4.032779236025514353e-04
9.599999999999996092e+00,3.234247684336902240e-03,5.995367771149006557e-04
9.799999999999995381e+00,2.248980177850164099e-03,3.644354473208559508e-04
9.999999999999994671e+00,1.756346424606794162e-03,5.115924810433117960e-04
1.019999999999999396e+01,1.199456094853420694e-03,1.514542032868550453e-04
1.039999999999999325e+01,4.926337532433691787e-04,9.931516273006902392e-05
1.059999999999999254e+01,8.567543534667289122e-05,7.572710164342754974e-05
1.079999999999999183e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.099999999999999112e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.119999999999999041e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.139999999999998970e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.159999999999998899e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.179999999999998828e+01,0.000000000000000000e+00,0.000000000000000000e+00
