logM,phi,phi_std
8.599999999999999645e+00,2.824535513161205436e-02,2.578135548243608126e-03
8.799999999999998934e+00,2.312318803267168071e-02,2.014531461598603485e-03
8.999999999999998224e+00,1.851599149690435001e-02,2.054700602082071281e-03
9.199999999999997513e+00,1.444579635054205231e-02,1.591383058746422474e-03
9.399999999999996803e+00,1.081071002226178385e-02,1.199388729713977845e-03
9.599999999999996092e+00,7.961389829589576861e-03,1.074883493838052267e-03
9.799999999999995381e+00,5.886820359409428507e-03,6.068802319536974231e-04
9.999999999999994671e+00,4.976212875153361928e-03,8.253467704836058667e-04
1.019999999999999396e+01,4.070195146362295957e-03,6.271319329382360605e-04
1.039999999999999325e+01,2.892463894043210190e-03,5.153982718501640440e-04
1.059999999999999254e+01,8.491047610250618098e-04,2.272183927282491237e-04
1.079999999999999183e+01,5.966682104500431753e-05,4.805015851215942830e-05
1.099999999999999112e+01,9.179510930000666826e-07,5.352528665104058111e-06
1.119999999999999041e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.139999999999998970e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.159999999999998899e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.179999999999998828e+01,0.000000000000000000e+00,0.000000000000000000e+00
