logM,phi,phi_std
9.099999999999999645e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.299999999999998934e+00,1.891456586148497543e+00,0.000000000000000000e+00
9.499999999999998224e+00,7.106134796241416751e-01,0.000000000000000000e+00
9.699999999999997513e+00,1.456375306599255959e+00,0.000000000000000000e+00
9.899999999999996803e+00,5.140204837917823344e-01,0.000000000000000000e+00
1.009999999999999609e+01,5.001089349773664150e-01,0.000000000000000000e+00
1.029999999999999538e+01,2.365284581333272074e-01,0.000000000000000000e+00
1.049999999999999467e+01,1.456375306599256014e-01,0.000000000000000000e+00
1.069999999999999396e+01,8.632871054119127530e-02,0.000000000000000000e+00
1.089999999999999325e+01,4.147762013720801555e-02,0.000000000000000000e+00
1.109999999999999254e+01,2.322875240836668950e-02,0.000000000000000000e+00
1.129999999999999183e+01,1.146979890703583339e-02,0.000000000000000000e+00
1.149999999999999112e+01,5.622450444625408730e-03,0.000000000000000000e+00
1.169999999999999041e+01,3.020059095970219470e-03,0.000000000000000000e+00
1.189999999999998970e+01,1.317259818455095892e-03,0.000000000000000000e+00
1.209999999999998899e+01,6.425657651000466842e-04,0.000000000000000000e+00
1.229999999999998828e+01,1.606414412750116710e-04,0.000000000000000000e+00
1.249999999999998757e+01,9.638486476500701618e-05,0.000000000000000000e+00
1.269999999999998685e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.289999999999998614e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.309999999999998543e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.329999999999998472e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.349999999999998401e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.369999999999998330e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.389999999999998259e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.409999999999998188e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.429999999999998117e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.449999999999998046e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.469999999999997975e+01,0.000000000000000000e+00,0.000000000000000000e+00
