logM,phi,phi_std
9.099999999999999645e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.299999999999998934e+00,7.326727623400263179e-01,2.486763216354831441e-02
9.499999999999998224e+00,4.595887378301574122e-01,1.501401902112951305e-02
9.699999999999997513e+00,1.689331099078626774e+00,5.676232410295949105e-02
9.899999999999996803e+00,7.344847977976083353e-01,3.365354384075879696e-02
1.009999999999999609e+01,7.458132322363221212e-01,3.718618964550632344e-02
1.029999999999999538e+01,4.585734839212992631e-01,2.135622590690946024e-02
1.049999999999999467e+01,2.698711956843686255e-01,1.721401664050738189e-02
1.069999999999999396e+01,2.022347232499376868e-01,1.097807390268499932e-02
1.089999999999999325e+01,1.053743598187566743e-01,5.301046836223634838e-03
1.109999999999999254e+01,7.466614190462543543e-02,4.023251988311057382e-03
1.129999999999999183e+01,4.455551015203724347e-02,2.880056888975936896e-03
1.149999999999999112e+01,2.717410620608097169e-02,2.502824587115118089e-03
1.169999999999999041e+01,1.729144473884226124e-02,1.196691405743688808e-03
1.189999999999998970e+01,1.020394434978874262e-02,1.210447916984283123e-03
1.209999999999998899e+01,6.618427380530480901e-03,3.537031255601487292e-04
1.229999999999998828e+01,3.919651167110285370e-03,3.934895626690473815e-04
1.249999999999998757e+01,2.248980177850163666e-03,1.873385032786419339e-04
1.269999999999998685e+01,1.381516394965100506e-03,2.387025873802962634e-04
1.289999999999998614e+01,8.289098369790602388e-04,1.844510743482871023e-04
1.309999999999998543e+01,3.855394590600280647e-04,6.095914092494641225e-05
1.329999999999998472e+01,1.799184142280131041e-04,8.278880755962668078e-05
1.349999999999998401e+01,7.068223416100514610e-05,5.140526120800374015e-05
1.369999999999998330e+01,5.140526120800373338e-05,3.855394590600280512e-05
1.389999999999998259e+01,1.285131530200093334e-05,1.573958250676189418e-05
1.409999999999998188e+01,6.425657651000466672e-06,1.285131530200093334e-05
1.429999999999998117e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.449999999999998046e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.469999999999997975e+01,0.000000000000000000e+00,0.000000000000000000e+00
