logM,phi,phi_std
8.599999999999999645e+00,3.598368284560261865e-03,0.000000000000000000e+00
8.799999999999998934e+00,2.152595313085156527e-03,0.000000000000000000e+00
8.999999999999998224e+00,1.638542701005119180e-03,0.000000000000000000e+00
9.199999999999997513e+00,1.156618377180084140e-03,0.000000000000000000e+00
9.399999999999996803e+00,5.783091885900420700e-04,0.000000000000000000e+00
9.599999999999996092e+00,4.819243238250350402e-04,0.000000000000000000e+00
9.799999999999995381e+00,1.927697295300140324e-04,0.000000000000000000e+00
9.999999999999994671e+00,9.638486476500701618e-05,0.000000000000000000e+00
1.019999999999999396e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.039999999999999325e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.059999999999999254e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.079999999999999183e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.099999999999999112e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.119999999999999041e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.139999999999998970e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.159999999999998899e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.179999999999998828e+01,0.000000000000000000e+00,0.000000000000000000e+00
