logM,phi,phi_std
9.099999999999999645e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.299999999999998934e+00,1.224533562515127239e+00,3.424934840290742855e-02
9.499999999999998224e+00,6.098350714402630546e-01,1.994229243646729322e-02
9.699999999999997513e+00,1.734313112257249268e+00,5.935134839297141057e-02
9.899999999999996803e+00,7.025573113441998530e-01,3.058529830333881622e-02
1.009999999999999609e+01,7.136576349363031868e-01,3.825861249040965473e-02
1.029999999999999538e+01,4.177962604680504066e-01,2.118512261447300093e-02
1.049999999999999467e+01,2.497131044259737753e-01,1.365061871766757966e-02
1.069999999999999396e+01,1.809063590918543740e-01,1.090664001344188345e-02
1.089999999999999325e+01,9.330858116459053719e-02,5.537768571858514739e-03
1.109999999999999254e+01,6.399553416793277161e-02,3.243144918209378644e-03
1.129999999999999183e+01,3.696761167341205967e-02,1.845065908874453028e-03
1.149999999999999112e+01,2.210827835547348255e-02,1.504759987027809789e-03
1.169999999999999041e+01,1.377901962536412853e-02,1.196151910004010846e-03
1.189999999999998970e+01,7.666612784849932173e-03,8.521475810936993481e-04
1.209999999999998899e+01,4.662617833007214399e-03,5.990089729888493702e-04
1.229999999999998828e+01,2.634519636910191785e-03,3.119092590947279567e-04
1.249999999999998757e+01,1.522077656080735681e-03,3.114694216725995431e-04
1.269999999999998685e+01,7.509987379606795519e-04,1.573445811056332206e-04
1.289999999999998614e+01,4.136517112831551105e-04,1.021526743645532472e-04
1.309999999999998543e+01,2.088338736575152130e-04,1.124490088925081968e-04
1.329999999999998472e+01,7.630468460563054713e-05,4.802480602285502019e-05
1.349999999999998401e+01,2.811225222312704582e-05,3.745909036016352645e-05
1.369999999999998330e+01,1.606414412750116710e-05,3.212828825500234098e-05
1.389999999999998259e+01,4.016036031875291776e-06,1.062543259661668829e-05
1.409999999999998188e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.429999999999998117e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.449999999999998046e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.469999999999997975e+01,0.000000000000000000e+00,0.000000000000000000e+00
