iz,z,n_ivols,r,xi,bin_idx
iz207,0.495942,1,0.11993420468787146,13.316920650177398,0
iz207,0.495942,1,0.16600074306697052,7.432403303573194,1
iz207,0.495942,1,0.23104800378989346,4.189286689244672,2
iz207,0.495942,1,0.32115134127015865,2.3641845123948015,3
iz207,0.495942,1,0.44607972287646197,1.4942864783291774,4
iz207,0.495942,1,0.6204344815206875,0.9992875330095279,5
iz207,0.495942,1,0.8605747392739563,0.6769838288528858,6
iz207,0.495942,1,1.1941205430071749,0.4480001285342372,7
iz207,0.495942,1,1.6575082165650992,0.2821860359168029,8
iz207,0.495942,1,2.3002401132807213,0.16516050579959174,9
iz207,0.495942,1,3.192683719314591,0.08764989441661308,10
iz207,0.495942,1,4.431200390594024,0.043825801971136835,11
iz207,0.495942,1,6.147262258429429,0.01956679918759785,12
iz207,0.495942,1,8.527921888861075,0.005270399534279768,13
iz207,0.495942,1,11.830542529325234,0.0020058552819073316,14
iz207,0.495942,1,16.406833348184552,0.0009864148609171064,15
iz207,0.495942,1,22.756522909084467,-0.0006205920986099844,16
iz207,0.495942,2,0.11993420468787146,13.25911946523788,0
iz207,0.495942,2,0.16600074306697052,7.324737439813922,1
iz207,0.495942,2,0.23104800378989343,4.149112258628157,2
iz207,0.495942,2,0.3211513412701587,2.3831632821986375,3
iz207,0.495942,2,0.446079722876462,1.503494657711773,4
iz207,0.495942,2,0.6204344815206876,1.0056018146005308,5
iz207,0.495942,2,0.8605747392739562,0.6675380925634448,6
iz207,0.495942,2,1.1941205430071749,0.4319550574576896,7
iz207,0.495942,2,1.6575082165650992,0.26623499243248105,8
iz207,0.495942,2,2.3002401132807218,0.15495753694287961,9
iz207,0.495942,2,3.1926837193145916,0.07700336375399719,10
iz207,0.495942,2,4.431200390594023,0.033263422422006084,11
iz207,0.495942,2,6.14726225842943,0.011746970399854617,12
iz207,0.495942,2,8.527921888861075,0.0034251907760769473,13
iz207,0.495942,2,11.830542529325232,0.0015577978691582173,14
iz207,0.495942,2,16.406833348184552,0.0003718904655863886,15
iz207,0.495942,2,22.756522909084467,-0.0005614515232316708,16
iz207,0.495942,4,0.11993420468787146,13.205999762293285,0
iz207,0.495942,4,0.16600074306697052,7.454197480575015,1
iz207,0.495942,4,0.2310480037898934,4.16019889174781,2
iz207,0.495942,4,0.32115134127015865,2.428228757029368,3
iz207,0.495942,4,0.44607972287646197,1.5387320211361186,4
iz207,0.495942,4,0.6204344815206875,1.0345249124129112,5
iz207,0.495942,4,0.8605747392739563,0.687219240954474,6
iz207,0.495942,4,1.1941205430071749,0.44624059334719585,7
iz207,0.495942,4,1.6575082165650992,0.2788345095537656,8
iz207,0.495942,4,2.3002401132807213,0.16506633643629665,9
iz207,0.495942,4,3.192683719314591,0.09061895944008147,10
iz207,0.495942,4,4.431200390594023,0.04361413003807607,11
iz207,0.495942,4,6.147262258429431,0.018787690439199256,12
iz207,0.495942,4,8.527921888861073,0.005744593349643279,13
iz207,0.495942,4,11.830542529325232,0.0008969049808733309,14
iz207,0.495942,4,16.406833348184552,-0.0004782528639548367,15
iz207,0.495942,4,22.756522909084467,-0.0004038308862968909,16
iz207,0.495942,8,0.11993420468787144,13.08281733975993,0
iz207,0.495942,8,0.16600074306697052,7.512191218384447,1
iz207,0.495942,8,0.2310480037898934,4.128716950893651,2
iz207,0.495942,8,0.3211513412701587,2.4346499692984427,3
iz207,0.495942,8,0.4460797228764619,1.5406494270369513,4
iz207,0.495942,8,0.6204344815206876,1.0343029992899568,5
iz207,0.495942,8,0.8605747392739563,0.6856676589449102,6
iz207,0.495942,8,1.1941205430071746,0.4491309021283947,7
iz207,0.495942,8,1.6575082165650992,0.28208772333445636,8
iz207,0.495942,8,2.3002401132807213,0.16751020153160137,9
iz207,0.495942,8,3.1926837193145916,0.09139556507637492,10
iz207,0.495942,8,4.431200390594023,0.04308665691030508,11
iz207,0.495942,8,6.147262258429431,0.017977139942536552,12
iz207,0.495942,8,8.527921888861075,0.004945208056206213,13
iz207,0.495942,8,11.830542529325232,0.0009293251841106381,14
iz207,0.495942,8,16.406833348184552,-0.000700591379811058,15
iz207,0.495942,8,22.756522909084467,-0.0004063166506414889,16
iz207,0.495942,10,0.11993420468787146,13.11557848904348,0
iz207,0.495942,10,0.16600074306697052,7.530296990702942,1
iz207,0.495942,10,0.23104800378989343,4.104085266209372,2
iz207,0.495942,10,0.3211513412701587,2.4284017588232323,3
iz207,0.495942,10,0.446079722876462,1.5305548921657652,4
iz207,0.495942,10,0.6204344815206875,1.0184577370773205,5
iz207,0.495942,10,0.8605747392739562,0.6778039054127046,6
iz207,0.495942,10,1.1941205430071749,0.4414072911448346,7
iz207,0.495942,10,1.6575082165650992,0.27761519240912885,8
iz207,0.495942,10,2.3002401132807213,0.1650644269666042,9
iz207,0.495942,10,3.1926837193145916,0.08940519407400252,10
iz207,0.495942,10,4.431200390594024,0.04158730876506389,11
iz207,0.495942,10,6.147262258429432,0.016287160316353088,12
iz207,0.495942,10,8.527921888861073,0.003938587833308693,13
iz207,0.495942,10,11.830542529325234,0.0007315996317009965,14
iz207,0.495942,10,16.406833348184552,-0.0002946783190410085,15
iz207,0.495942,10,22.756522909084467,-0.00035358214851990424,16
iz207,0.495942,15,0.11993420468787146,13.095387512348804,0
iz207,0.495942,15,0.16600074306697055,7.485400200403889,1
iz207,0.495942,15,0.2310480037898934,4.067373168782151,2
iz207,0.495942,15,0.32115134127015865,2.3933654266376214,3
iz207,0.495942,15,0.446079722876462,1.5057933868748983,4
iz207,0.495942,15,0.6204344815206876,0.9924389563498551,5
iz207,0.495942,15,0.8605747392739564,0.6544832623343243,6
iz207,0.495942,15,1.1941205430071746,0.4214858454211055,7
iz207,0.495942,15,1.6575082165650992,0.2609464678692957,8
iz207,0.495942,15,2.3002401132807213,0.15141918071701538,9
iz207,0.495942,15,3.1926837193145907,0.07870556979751986,10
iz207,0.495942,15,4.431200390594023,0.03399501976950726,11
iz207,0.495942,15,6.1472622584294285,0.011861042050031372,12
iz207,0.495942,15,8.527921888861075,0.0033601021559985494,13
iz207,0.495942,15,11.830542529325234,0.0010561563778036817,14
iz207,0.495942,15,16.406833348184552,-0.00021280547165417976,15
iz207,0.495942,15,22.756522909084467,-0.00030967178684621435,16
iz207,0.495942,20,0.11993420468787148,13.191237636448871,0
iz207,0.495942,20,0.16600074306697055,7.466311933814746,1
iz207,0.495942,20,0.23104800378989346,4.025458403516533,2
iz207,0.495942,20,0.32115134127015865,2.3394419343988817,3
iz207,0.495942,20,0.44607972287646197,1.4585929907827595,4
iz207,0.495942,20,0.6204344815206873,0.9469503494737965,5
iz207,0.495942,20,0.8605747392739562,0.6168563536137782,6
iz207,0.495942,20,1.1941205430071749,0.39222568271881647,7
iz207,0.495942,20,1.657508216565099,0.23855494693502183,8
iz207,0.495942,20,2.3002401132807213,0.1354886100067353,9
iz207,0.495942,20,3.1926837193145916,0.06878531245521616,10
iz207,0.495942,20,4.431200390594024,0.028940526987472882,11
iz207,0.495942,20,6.14726225842943,0.009864449523986584,12
iz207,0.495942,20,8.527921888861075,0.0028894273852275833,13
iz207,0.495942,20,11.830542529325234,0.0008671549868034978,14
iz207,0.495942,20,16.406833348184552,-0.000119667157731157,15
iz207,0.495942,20,22.75652290908447,-0.00029787616944041974,16
iz207,0.495942,30,0.11993420468787146,13.251494397479481,0
iz207,0.495942,30,0.1660007430669705,7.480789693953629,1
iz207,0.495942,30,0.23104800378989343,4.034182400123464,2
iz207,0.495942,30,0.3211513412701587,2.337451380301778,3
iz207,0.495942,30,0.44607972287646197,1.4493878392470203,4
iz207,0.495942,30,0.6204344815206874,0.9396930551591538,5
iz207,0.495942,30,0.8605747392739564,0.6095583116449043,6
iz207,0.495942,30,1.1941205430071746,0.3866814629001506,7
iz207,0.495942,30,1.657508216565099,0.23345480302920973,8
iz207,0.495942,30,2.3002401132807213,0.13165731897877392,9
iz207,0.495942,30,3.192683719314591,0.06611644205310786,10
iz207,0.495942,30,4.431200390594024,0.027771843201807242,11
iz207,0.495942,30,6.14726225842943,0.009300239657006052,12
iz207,0.495942,30,8.527921888861076,0.002377054599814739,13
iz207,0.495942,30,11.830542529325232,0.0006203984444580961,14
iz207,0.495942,30,16.406833348184552,-7.901351035109657e-05,15
iz207,0.495942,30,22.756522909084474,-0.00023668690446153605,16
iz207,0.495942,50,0.11993420468787148,13.261995154051062,0
iz207,0.495942,50,0.16600074306697052,7.510693218266522,1
iz207,0.495942,50,0.23104800378989343,4.032287134300188,2
iz207,0.495942,50,0.32115134127015865,2.329074693142749,3
iz207,0.495942,50,0.44607972287646197,1.4439777836783148,4
iz207,0.495942,50,0.6204344815206874,0.9306641199185645,5
iz207,0.495942,50,0.8605747392739563,0.6018999881014672,6
iz207,0.495942,50,1.1941205430071746,0.3798461372614944,7
iz207,0.495942,50,1.657508216565099,0.22771849217459106,8
iz207,0.495942,50,2.3002401132807213,0.12700129591071316,9
iz207,0.495942,50,3.1926837193145903,0.06254083249499393,10
iz207,0.495942,50,4.431200390594023,0.025327883567371347,11
iz207,0.495942,50,6.14726225842943,0.007741843369469696,12
iz207,0.495942,50,8.527921888861075,0.0017815224675689324,13
iz207,0.495942,50,11.830542529325234,0.00042442174566061254,14
iz207,0.495942,50,16.406833348184552,-7.937172491335077e-05,15
iz207,0.495942,50,22.756522909084467,-0.0002405782196991324,16
iz207,0.495942,100,0.11993420468787148,13.268901653193643,0
iz207,0.495942,100,0.16600074306697052,7.5054628545752395,1
iz207,0.495942,100,0.23104800378989343,4.032118208249673,2
iz207,0.495942,100,0.32115134127015865,2.3246469033638464,3
iz207,0.495942,100,0.446079722876462,1.4409583409453561,4
iz207,0.495942,100,0.6204344815206874,0.9268240217627352,5
iz207,0.495942,100,0.8605747392739564,0.5980748952213014,6
iz207,0.495942,100,1.1941205430071749,0.3760989203772238,7
iz207,0.495942,100,1.657508216565099,0.22432692940019336,8
iz207,0.495942,100,2.3002401132807213,0.12479886322507312,9
iz207,0.495942,100,3.192683719314591,0.06124007342040844,10
iz207,0.495942,100,4.431200390594023,0.02508255591856301,11
iz207,0.495942,100,6.14726225842943,0.00788466390912877,12
iz207,0.495942,100,8.527921888861076,0.002098744630698075,13
iz207,0.495942,100,11.830542529325234,0.0005291554681403632,14
iz207,0.495942,100,16.406833348184556,4.013029741924301e-05,15
iz207,0.495942,100,22.756522909084474,-0.0002534667566692184,16
iz207,0.495942,200,0.11993420468787148,13.276929723234323,0
iz207,0.495942,200,0.16600074306697055,7.5254075800134705,1
iz207,0.495942,200,0.23104800378989343,4.049219837972614,2
iz207,0.495942,200,0.32115134127015865,2.345260694404936,3
iz207,0.495942,200,0.44607972287646197,1.4570820558202258,4
iz207,0.495942,200,0.6204344815206875,0.9423681065984101,5
iz207,0.495942,200,0.8605747392739564,0.6122485314436347,6
iz207,0.495942,200,1.1941205430071749,0.38783718572464065,7
iz207,0.495942,200,1.657508216565099,0.2343675348615836,8
iz207,0.495942,200,2.3002401132807204,0.13294950673351952,9
iz207,0.495942,200,3.192683719314591,0.06757835926813761,10
iz207,0.495942,200,4.431200390594023,0.02832653535458804,11
iz207,0.495942,200,6.14726225842943,0.008829838777315724,12
iz207,0.495942,200,8.527921888861075,0.001970670326120843,13
iz207,0.495942,200,11.830542529325232,0.00031159323142921914,14
iz207,0.495942,200,16.406833348184552,-5.914847810195023e-06,15
iz207,0.495942,200,22.756522909084467,-0.0002655018990761271,16
iz207,0.495942,300,0.11993420468787148,13.265310230336969,0
iz207,0.495942,300,0.16600074306697052,7.521487331440681,1
iz207,0.495942,300,0.23104800378989346,4.049398032575681,2
iz207,0.495942,300,0.3211513412701586,2.341590987644365,3
iz207,0.495942,300,0.44607972287646197,1.4567234645983844,4
iz207,0.495942,300,0.6204344815206874,0.9415597121632547,5
iz207,0.495942,300,0.8605747392739564,0.6111333798103427,6
iz207,0.495942,300,1.1941205430071744,0.3865944069332884,7
iz207,0.495942,300,1.6575082165650996,0.23285182451130906,8
iz207,0.495942,300,2.3002401132807213,0.13144968889404945,9
iz207,0.495942,300,3.1926837193145907,0.0664531701862408,10
iz207,0.495942,300,4.431200390594023,0.027724870693134267,11
iz207,0.495942,300,6.14726225842943,0.008581445176332896,12
iz207,0.495942,300,8.527921888861075,0.0018159277321431891,13
iz207,0.495942,300,11.830542529325234,0.00024231987759129307,14
iz207,0.495942,300,16.406833348184552,-4.694731339636012e-05,15
iz207,0.495942,300,22.756522909084474,-0.0002645351869987482,16
iz207,0.495942,600,0.11993420468787148,13.274477062375205,0
iz207,0.495942,600,0.16600074306697055,7.536836642772685,1
iz207,0.495942,600,0.23104800378989343,4.059679111212474,2
iz207,0.495942,600,0.32115134127015865,2.3458304633916334,3
iz207,0.495942,600,0.446079722876462,1.4589894981448912,4
iz207,0.495942,600,0.6204344815206874,0.9438863626596176,5
iz207,0.495942,600,0.8605747392739563,0.6132974228783762,6
iz207,0.495942,600,1.194120543007175,0.38899588358222753,7
iz207,0.495942,600,1.657508216565099,0.23561736066948133,8
iz207,0.495942,600,2.3002401132807213,0.133705035516998,9
iz207,0.495942,600,3.192683719314591,0.06811973658602288,10
iz207,0.495942,600,4.431200390594024,0.02871501876973798,11
iz207,0.495942,600,6.147262258429431,0.00900162393457525,12
iz207,0.495942,600,8.527921888861075,0.001896373681156895,13
iz207,0.495942,600,11.830542529325234,0.00018935188390787412,14
iz207,0.495942,600,16.406833348184556,-0.00011168147943745673,15
iz207,0.495942,600,22.756522909084467,-0.00028639323133519706,16
iz207,0.495942,1024,0.11993420468787148,13.264578660572306,0
iz207,0.495942,1024,0.16600074306697052,7.53771244027848,1
iz207,0.495942,1024,0.23104800378989343,4.065221716781107,2
iz207,0.495942,1024,0.3211513412701587,2.35133917784188,3
iz207,0.495942,1024,0.446079722876462,1.4638590233828748,4
iz207,0.495942,1024,0.6204344815206874,0.9487906501034987,5
iz207,0.495942,1024,0.8605747392739563,0.6172758316395387,6
iz207,0.495942,1024,1.194120543007175,0.3921405707206029,7
iz207,0.495942,1024,1.6575082165650992,0.23793160299797772,8
iz207,0.495942,1024,2.3002401132807218,0.13498170880244537,9
iz207,0.495942,1024,3.1926837193145916,0.06862221440256394,10
iz207,0.495942,1024,4.431200390594023,0.028892613084734797,11
iz207,0.495942,1024,6.14726225842943,0.009066029807873046,12
iz207,0.495942,1024,8.527921888861075,0.001859552128109748,13
iz207,0.495942,1024,11.830542529325234,0.00015364562688200615,14
iz207,0.495942,1024,16.406833348184556,-0.00013744346436956538,15
iz207,0.495942,1024,22.75652290908447,-0.0002829723965686649,16
