logM,phi,phi_std
9.099999999999999645e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.299999999999998934e+00,1.730365348837915818e+00,1.220553670807538182e-01
9.499999999999998224e+00,6.475135214913170234e-01,4.870648499458357650e-02
9.699999999999997513e+00,1.329741658442164187e+00,1.109871717769055355e-01
9.899999999999996803e+00,4.607999742973710178e-01,3.612826014275011266e-02
1.009999999999999609e+01,4.505992427764077268e-01,4.086718266036296066e-02
1.029999999999999538e+01,2.140386563548255516e-01,2.155808141910657560e-02
1.049999999999999467e+01,1.292360395057468858e-01,1.675490232498371562e-02
1.069999999999999396e+01,7.574243956116800958e-02,8.851343414253143305e-03
1.089999999999999325e+01,3.513228320684505523e-02,5.734899453517917564e-03
1.109999999999999254e+01,2.107615709528153081e-02,3.791138014090275274e-03
1.129999999999999183e+01,1.029711638572824994e-02,6.907581974825499280e-04
1.149999999999999112e+01,5.140526120800374341e-03,9.959769359050726044e-04
1.169999999999999041e+01,2.345365042615170370e-03,2.891545942950211976e-04
1.189999999999998970e+01,1.204810809562587709e-03,3.694753149325269654e-04
1.209999999999998899e+01,4.979884679525361938e-04,1.124490088925081562e-04
1.229999999999998828e+01,1.285131530200093368e-04,6.425657651000468197e-05
1.249999999999998757e+01,8.032072063750584907e-05,1.606414412750117388e-05
1.269999999999998685e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.289999999999998614e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.309999999999998543e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.329999999999998472e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.349999999999998401e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.369999999999998330e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.389999999999998259e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.409999999999998188e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.429999999999998117e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.449999999999998046e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.469999999999997975e+01,0.000000000000000000e+00,0.000000000000000000e+00
