logM,phi,phi_std
9.099999999999999645e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.299999999999998934e+00,7.188511727327242529e-01,1.362197897082116811e-02
9.499999999999998224e+00,4.513767473521788642e-01,1.241641584775495140e-02
9.699999999999997513e+00,1.661385913954426030e+00,3.850603963816156411e-02
9.899999999999996803e+00,7.136592413507159005e-01,2.230626493699391921e-02
1.009999999999999609e+01,7.253796409061405992e-01,2.534143333737283454e-02
1.029999999999999538e+01,4.459213640064794149e-01,1.519155933300013646e-02
1.049999999999999467e+01,2.648913110048432551e-01,1.074590914585568831e-02
1.069999999999999396e+01,1.975439931647073877e-01,8.639716675282394648e-03
1.089999999999999325e+01,1.005101369769492992e-01,3.535081265209477023e-03
1.109999999999999254e+01,7.150471834033320095e-02,3.252144617840209331e-03
1.129999999999999183e+01,4.168966683969103915e-02,1.971703391282164652e-03
1.149999999999999112e+01,2.587612336057888013e-02,1.037420388018637672e-03
1.169999999999999041e+01,1.661675068548720824e-02,7.666216219961787285e-04
1.189999999999998970e+01,9.728445683614708739e-03,5.366097443697624009e-04
1.209999999999998899e+01,6.265016209725455740e-03,8.211276484978250476e-04
1.229999999999998828e+01,3.469855131540252637e-03,2.496928215513410975e-04
1.249999999999998757e+01,2.133318340132155013e-03,2.591062291397521443e-04
1.269999999999998685e+01,1.208023638388087745e-03,2.348663574613062935e-04
1.289999999999998614e+01,6.939710263080503972e-04,1.801477558306475762e-04
1.309999999999998543e+01,3.212828825500233963e-04,9.087252197211305427e-05
1.329999999999998472e+01,2.634519636910191785e-04,1.044045790635413919e-04
1.349999999999998401e+01,1.092361800670079580e-04,2.570263060400185991e-05
1.369999999999998330e+01,3.212828825500233421e-05,3.519477642258614505e-05
1.389999999999998259e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.409999999999998188e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.429999999999998117e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.449999999999998046e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.469999999999997975e+01,0.000000000000000000e+00,0.000000000000000000e+00
