logM,phi,phi_std
9.099999999999999645e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.299999999999998934e+00,1.254738169510861256e+00,1.166256863656589537e-02
9.499999999999998224e+00,6.280598429529131721e-01,8.915599990763189986e-03
9.699999999999997513e+00,1.790011515983327639e+00,1.839344502598883047e-02
9.899999999999996803e+00,7.251354659154027882e-01,1.118064431274085058e-02
1.009999999999999609e+01,7.445570161655516994e-01,7.052159271973057475e-03
1.029999999999999538e+01,4.339728536044440421e-01,2.779096934057700974e-03
1.049999999999999467e+01,2.605925460363239798e-01,1.349388106710119883e-03
1.069999999999999396e+01,1.925127032239740132e-01,5.783091885900454310e-04
1.089999999999999325e+01,9.760573971869709875e-02,1.927697295300151437e-04
1.109999999999999254e+01,6.846538227140998301e-02,2.056210448320147655e-03
1.129999999999999183e+01,3.852181761774779722e-02,1.831312430535133456e-03
1.149999999999999112e+01,2.412834447950675323e-02,0.000000000000000000e+00
1.169999999999999041e+01,1.532519349763611372e-02,2.570263060400193242e-04
1.189999999999998970e+01,8.112392784388088723e-03,2.088338736575155383e-04
1.209999999999998899e+01,5.349359994457889012e-03,1.767055854025130143e-04
1.229999999999998828e+01,2.746968645802700185e-03,1.124490088925081833e-04
1.249999999999998757e+01,1.590350268622615611e-03,1.767055854025127975e-04
1.269999999999998685e+01,1.092361800670079309e-03,1.606414412750116439e-04
1.289999999999998614e+01,4.819243238250350402e-04,6.425657651000469552e-05
1.309999999999998543e+01,2.409621619125175201e-04,8.032072063750583552e-05
1.329999999999998472e+01,8.032072063750583552e-05,4.819243238250350131e-05
1.349999999999998401e+01,3.212828825500233421e-05,0.000000000000000000e+00
1.369999999999998330e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.389999999999998259e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.409999999999998188e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.429999999999998117e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.449999999999998046e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.469999999999997975e+01,0.000000000000000000e+00,0.000000000000000000e+00
