logM,phi,phi_std
9.099999999999999645e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.299999999999998934e+00,3.812728223797637317e-01,1.291883864056027689e-02
9.499999999999998224e+00,2.854148615421387980e-01,1.053652295350348579e-02
9.699999999999997513e+00,1.449339211471410316e+00,6.000310974341393350e-02
9.899999999999996803e+00,7.397474114137778667e-01,3.643997422275375986e-02
1.009999999999999609e+01,7.509923123030286529e-01,4.403564368917785993e-02
1.029999999999999538e+01,4.874760920354994087e-01,3.118386553657135490e-02
1.049999999999999467e+01,2.839562372553616765e-01,1.826171904414331665e-02
1.069999999999999396e+01,2.187358120977068998e-01,1.257252458451675603e-02
1.089999999999999325e+01,1.141389568547213074e-01,5.819624164628486862e-03
1.109999999999999254e+01,8.138095414992092824e-02,4.335343169668203281e-03
1.129999999999999183e+01,4.974101587639460920e-02,3.434776981494760961e-03
1.149999999999999112e+01,3.060540739171522390e-02,2.194303287086937435e-03
1.169999999999999041e+01,1.996451832165845389e-02,1.752874182039547901e-03
1.189999999999998970e+01,1.227943177106189353e-02,1.081612077598474763e-03
1.209999999999998899e+01,7.967815487240579100e-03,7.578463238729502222e-04
1.229999999999998828e+01,4.857797184156352997e-03,6.260978277371603276e-04
1.249999999999998757e+01,3.110018303084226103e-03,3.556820625550936063e-04
1.269999999999998685e+01,2.107615709528153428e-03,2.558993453080865110e-04
1.289999999999998614e+01,1.105213115972080318e-03,2.136953867778480776e-04
1.309999999999998543e+01,6.939710263080503972e-04,1.372144991209913682e-04
1.329999999999998472e+01,3.598368284560262082e-04,5.140526120800374015e-05
1.349999999999998401e+01,2.313236754360168171e-04,6.552910750023632183e-05
1.369999999999998330e+01,1.156618377180084086e-04,5.220228953177069597e-05
1.389999999999998259e+01,7.068223416100513255e-05,5.527559716856709333e-05
1.409999999999998188e+01,5.783091885900419751e-05,5.889212515116355284e-05
1.429999999999998117e+01,1.285131530200093334e-05,1.573958250676189418e-05
1.449999999999998046e+01,1.285131530200093334e-05,1.573958250676189418e-05
1.469999999999997975e+01,0.000000000000000000e+00,0.000000000000000000e+00
