logM,phi,phi_std
9.099999999999999645e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.299999999999998934e+00,1.709321320030889213e+00,0.000000000000000000e+00
9.499999999999998224e+00,6.405095546517265426e-01,0.000000000000000000e+00
9.699999999999997513e+00,1.314657427106440624e+00,0.000000000000000000e+00
9.899999999999996803e+00,4.496675224170126883e-01,0.000000000000000000e+00
1.009999999999999609e+01,4.467759764740624751e-01,0.000000000000000000e+00
1.029999999999999538e+01,2.088338736575151844e-01,0.000000000000000000e+00
1.049999999999999467e+01,1.230192157284039495e-01,0.000000000000000000e+00
1.069999999999999396e+01,7.267418803281527895e-02,0.000000000000000000e+00
1.089999999999999325e+01,3.431301185634249434e-02,0.000000000000000000e+00
1.109999999999999254e+01,2.142956826608655857e-02,0.000000000000000000e+00
1.129999999999999183e+01,9.670614764755702461e-03,0.000000000000000000e+00
1.149999999999999112e+01,5.333295850330387750e-03,0.000000000000000000e+00
1.169999999999999041e+01,2.538134772145184646e-03,0.000000000000000000e+00
1.189999999999998970e+01,9.638486476500700804e-04,0.000000000000000000e+00
1.209999999999998899e+01,4.497960355700327331e-04,0.000000000000000000e+00
1.229999999999998828e+01,1.285131530200093368e-04,0.000000000000000000e+00
1.249999999999998757e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.269999999999998685e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.289999999999998614e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.309999999999998543e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.329999999999998472e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.349999999999998401e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.369999999999998330e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.389999999999998259e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.409999999999998188e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.429999999999998117e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.449999999999998046e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.469999999999997975e+01,0.000000000000000000e+00,0.000000000000000000e+00
