logM,phi,phi_std
9.099999999999999645e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.299999999999998934e+00,3.771138154651536567e-01,1.126611709932640037e-02
9.499999999999998224e+00,2.808510381955156565e-01,9.732440076711489779e-03
9.699999999999997513e+00,1.429479110086580684e+00,4.726976460088058718e-02
9.899999999999996803e+00,7.251724134468958693e-01,3.028415633578666888e-02
1.009999999999999609e+01,7.336414302309146596e-01,3.545675893992769612e-02
1.029999999999999538e+01,4.758167362277591073e-01,2.227338832378367856e-02
1.049999999999999467e+01,2.753281854444807886e-01,1.468030149885508548e-02
1.069999999999999396e+01,2.129318368244406956e-01,1.013072981200969884e-02
1.089999999999999325e+01,1.112747199567878376e-01,5.768915529068869771e-03
1.109999999999999254e+01,7.965727148504002375e-02,5.049717394415818156e-03
1.129999999999999183e+01,4.827917876079201170e-02,3.166504827248840283e-03
1.149999999999999112e+01,3.035480674332620768e-02,1.921545621909437774e-03
1.169999999999999041e+01,1.981190895244719363e-02,1.178730589227427062e-03
1.189999999999998970e+01,1.212682240185063501e-02,7.939312184954311650e-04
1.209999999999998899e+01,7.820025361267567490e-03,7.162807141448936316e-04
1.229999999999998828e+01,4.697155742881341245e-03,4.670882988190740832e-04
1.249999999999998757e+01,2.979898735651467182e-03,3.747975174637887337e-04
1.269999999999998685e+01,1.873079205266635653e-03,3.656278252834587470e-04
1.289999999999998614e+01,1.098787458321079814e-03,1.719989044488141037e-04
1.309999999999998543e+01,6.891517830698000186e-04,1.379927746371537956e-04
1.329999999999998472e+01,3.710817293452769289e-04,1.105862028969404882e-04
1.349999999999998401e+01,2.120467024830154112e-04,8.340988758992876116e-05
1.369999999999998330e+01,1.028105224160074668e-04,6.229906233081616189e-05
1.389999999999998259e+01,5.301167562075385280e-05,3.701730970743122469e-05
1.409999999999998188e+01,3.212828825500233421e-05,4.063942728329761269e-05
1.429999999999998117e+01,1.124490088925081731e-05,1.532421682043517947e-05
1.449999999999998046e+01,6.425657651000466672e-06,1.638227687505907707e-05
1.469999999999997975e+01,0.000000000000000000e+00,0.000000000000000000e+00
