logM,phi,phi_std
9.099999999999999645e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.299999999999998934e+00,9.256882732751910980e-01,4.348115678561288028e-02
9.499999999999998224e+00,3.883105239220219773e-01,2.263753553398669544e-02
9.699999999999997513e+00,6.155217784613985499e-01,2.925262009916392708e-02
9.899999999999996803e+00,2.052676336612099250e-01,1.289347476762215360e-02
1.009999999999999609e+01,1.741353223421126806e-01,1.162526938445062816e-02
1.029999999999999538e+01,6.775855992979992748e-02,4.781883158287998821e-03
1.049999999999999467e+01,3.882703635617032467e-02,3.015056269150911093e-03
1.069999999999999396e+01,1.824083565677757715e-02,1.227068247992970122e-03
1.089999999999999325e+01,7.815206118029318846e-03,4.154219973469515728e-04
1.109999999999999254e+01,3.309213690265240451e-03,3.801470332220323344e-04
1.129999999999999183e+01,1.301195674327594630e-03,2.100659425987499236e-04
1.149999999999999112e+01,4.096356752512797950e-04,1.496209244328381067e-04
1.169999999999999041e+01,1.124490088925081833e-04,5.327873864911249722e-05
1.189999999999998970e+01,4.016036031875291776e-05,1.391195690447061691e-05
1.209999999999998899e+01,2.409621619125175066e-05,1.391195690447061691e-05
1.229999999999998828e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.249999999999998757e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.269999999999998685e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.289999999999998614e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.309999999999998543e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.329999999999998472e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.349999999999998401e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.369999999999998330e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.389999999999998259e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.409999999999998188e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.429999999999998117e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.449999999999998046e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.469999999999997975e+01,0.000000000000000000e+00,0.000000000000000000e+00
