logM,phi,phi_std
9.099999999999999645e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.299999999999998934e+00,1.574114773624421204e+00,8.305017027358292669e-02
9.499999999999998224e+00,5.928525937401397661e-01,3.658115043132824373e-02
9.699999999999997513e+00,1.175809674697738894e+00,7.873670250232699119e-02
9.899999999999996803e+00,4.079114571149280444e-01,3.034782093101441591e-02
1.009999999999999609e+01,3.910869434987251370e-01,2.991057169972875102e-02
1.029999999999999538e+01,1.777015623384179399e-01,1.462612460972018830e-02
1.049999999999999467e+01,1.060768983885993916e-01,9.693210997634371662e-03
1.069999999999999396e+01,6.015486504278270280e-02,3.935274524323295608e-03
1.089999999999999325e+01,2.888333114124709902e-02,3.752367672788920003e-03
1.109999999999999254e+01,1.527164635054444573e-02,1.811635392177761211e-03
1.129999999999999183e+01,7.378796869232203542e-03,1.371225238819719647e-03
1.149999999999999112e+01,3.277085402010238360e-03,5.356856166844811955e-04
1.169999999999999041e+01,1.584995553913448596e-03,4.066763931535440297e-04
1.189999999999998970e+01,6.961129121917172683e-04,1.785618722281603714e-04
1.209999999999998899e+01,2.356074472033504780e-04,9.931516273006901036e-05
1.229999999999998828e+01,1.178037236016752390e-04,8.432613156613653080e-05
1.249999999999998757e+01,2.141885883666822281e-05,1.514542032868550622e-05
1.269999999999998685e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.289999999999998614e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.309999999999998543e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.329999999999998472e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.349999999999998401e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.369999999999998330e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.389999999999998259e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.409999999999998188e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.429999999999998117e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.449999999999998046e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.469999999999997975e+01,0.000000000000000000e+00,0.000000000000000000e+00
