logM,phi,phi_std
9.099999999999999645e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.299999999999998934e+00,7.418068346909234556e-01,3.602658711512353451e-02
9.499999999999998224e+00,4.682762269743100947e-01,2.522081187356559409e-02
9.699999999999997513e+00,1.728386246281407690e+00,9.811297950849830196e-02
9.899999999999996803e+00,7.499706327365195380e-01,5.292432179920664864e-02
1.009999999999999609e+01,7.662628877106312242e-01,5.917228036684178683e-02
1.029999999999999538e+01,4.745476688416864763e-01,3.797435971879976890e-02
1.049999999999999467e+01,2.779610986669782124e-01,2.314593419729914225e-02
1.069999999999999396e+01,2.081880950635896232e-01,1.705286161150121674e-02
1.089999999999999325e+01,1.084040574012033742e-01,9.853777434190394771e-03
1.109999999999999254e+01,7.623400237146955860e-02,7.491622421079576453e-03
1.129999999999999183e+01,4.533944038545929811e-02,3.893089566733247756e-03
1.149999999999999112e+01,2.789699269181853541e-02,2.631071425481529800e-03
1.169999999999999041e+01,1.792758484629130428e-02,1.876798096414477581e-03
1.189999999999998970e+01,1.071478413304327755e-02,1.157889423525990591e-03
1.209999999999998899e+01,6.660194155261985050e-03,1.009569794242828498e-03
1.229999999999998828e+01,3.964630770667288903e-03,5.382231497761795231e-04
1.249999999999998757e+01,2.412834447950675237e-03,3.207845075416380139e-04
1.269999999999998685e+01,1.326898304931596649e-03,3.200112988063966006e-04
1.289999999999998614e+01,7.871430622475572830e-04,1.445772971475105446e-04
1.309999999999998543e+01,3.919651167110285153e-04,9.509104951719445054e-05
1.329999999999998472e+01,2.120467024830154112e-04,9.659881589344949406e-05
1.349999999999998401e+01,1.253003241945091115e-04,4.644732752215921897e-05
1.369999999999998330e+01,5.783091885900419751e-05,4.497960355700327602e-05
1.389999999999998259e+01,2.248980177850163462e-05,1.472303128779088652e-05
1.409999999999998188e+01,6.425657651000466672e-06,1.927697295300140256e-05
1.429999999999998117e+01,3.212828825500233336e-06,9.638486476500701279e-06
1.449999999999998046e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.469999999999997975e+01,0.000000000000000000e+00,0.000000000000000000e+00
