logM,phi,phi_poisson_err,phi_ivol_scatter,counts
6.05,0.19469742682531418,0.0025010587861045803,0.003089665747051842,6060.0
6.1499999999999995,0.17352488486526763,0.002361155971207199,0.008405708282420458,5401.0
6.249999999999999,0.15270575407602613,0.0022149885970704376,0.0004089263488745209,4753.0
6.349999999999999,0.13792674147872505,0.0021050772214580788,0.007406110540727207,4293.0
6.449999999999998,0.12163769933343886,0.001976869005994082,0.0059067139281873534,3786.0
6.549999999999998,0.10371011448714755,0.001825384467229403,0.0020900680053586025,3228.0
6.649999999999998,0.08976643738447654,0.0016982467358758798,0.001544832873525921,2794.0
6.749999999999997,0.07948538514287579,0.001598039225404118,0.0062702040160757975,2474.0
6.849999999999997,0.06807984281234995,0.0014789485502310175,0.0025898668762052175,2119.0
6.949999999999997,0.05445744859222896,0.001322733762328271,0.0034985920959263533,1695.0
7.049999999999996,0.04648963310498838,0.0012221425175757393,0.0015902691345119826,1447.0
7.149999999999996,0.040160360318752926,0.0011359065246514131,0.0006361076538047902,1250.0
7.249999999999996,0.032224673119767344,0.0010175085193329394,0.004043827227759028,1003.0
7.349999999999995,0.027630327899302008,0.0009421863612518534,0.001090470263665358,860.0
7.449999999999995,0.022650443219776648,0.0008530650437502099,0.0002271813049302815,705.0
7.5499999999999945,0.019309101241256406,0.0007876346682467127,0.0017720141784562048,601.0
7.649999999999994,0.01580711782146115,0.0007126399075610967,0.0020900680053586003,492.0
7.749999999999994,0.012530032419450911,0.0006344828551006269,9.087252197211358e-05,390.0
7.849999999999993,0.01073084827717078,0.0005871658936532657,0.0004543626098605654,334.0
7.949999999999993,0.008353354946300608,0.0005180530818469238,0.0006361076538047914,260.0
8.049999999999994,0.006650555668785484,0.0004622455728102541,0.0013176515685956395,207.0
8.149999999999991,0.0046264735087203366,0.00038553945906002806,0.0007269801757769049,144.0
8.249999999999993,0.003148572248990229,0.0003180538269023957,0.0009995977416932436,98.0
8.34999999999999,0.0026023913486551893,0.00028915459429502103,0.0012267790466235261,81.0
8.449999999999992,0.0015742861244951146,0.00022489801778501637,0.00022718130493028254,49.0
8.54999999999999,0.0012530032419450913,0.00020064109584445636,4.5436260986056486e-05,39.0
8.649999999999991,0.0008353354946300607,0.00016382276875059076,0.0003634900878884522,26.0
8.74999999999999,0.00038553945906002806,0.00011129565523576495,9.087252197211304e-05,12.0
8.84999999999999,0.0002570263060400187,9.087252197211305e-05,9.087252197211305e-05,8.0
8.949999999999989,0.00012851315302000934,6.425657651000467e-05,0.0,4.0
9.04999999999999,3.2128288255002334e-05,3.2128288255002334e-05,4.543626098605652e-05,1.0
9.149999999999988,6.425657651000467e-05,4.543626098605653e-05,0.0,2.0
9.24999999999999,0.0,0.0,0.0,0.0
9.349999999999987,0.0,0.0,0.0,0.0
9.449999999999989,0.0,0.0,0.0,0.0
9.549999999999986,0.0,0.0,0.0,0.0
9.649999999999988,0.0,0.0,0.0,0.0
9.749999999999986,0.0,0.0,0.0,0.0
9.849999999999987,0.0,0.0,0.0,0.0
9.949999999999985,0.0,0.0,0.0,0.0
10.049999999999986,0.0,0.0,0.0,0.0
10.149999999999984,0.0,0.0,0.0,0.0
10.249999999999986,0.0,0.0,0.0,0.0
10.349999999999984,0.0,0.0,0.0,0.0
10.449999999999985,0.0,0.0,0.0,0.0
10.549999999999983,0.0,0.0,0.0,0.0
10.649999999999984,0.0,0.0,0.0,0.0
10.749999999999982,0.0,0.0,0.0,0.0
10.849999999999984,0.0,0.0,0.0,0.0
10.949999999999982,0.0,0.0,0.0,0.0
11.049999999999983,0.0,0.0,0.0,0.0
11.14999999999998,0.0,0.0,0.0,0.0
11.249999999999982,0.0,0.0,0.0,0.0
11.34999999999998,0.0,0.0,0.0,0.0
11.449999999999982,0.0,0.0,0.0,0.0
11.54999999999998,0.0,0.0,0.0,0.0
11.64999999999998,0.0,0.0,0.0,0.0
11.749999999999979,0.0,0.0,0.0,0.0
11.84999999999998,0.0,0.0,0.0,0.0
11.949999999999978,0.0,0.0,0.0,0.0
12.04999999999998,0.0,0.0,0.0,0.0
12.149999999999977,0.0,0.0,0.0,0.0
12.249999999999979,0.0,0.0,0.0,0.0
12.349999999999977,0.0,0.0,0.0,0.0
12.449999999999978,0.0,0.0,0.0,0.0
12.549999999999976,0.0,0.0,0.0,0.0
12.649999999999977,0.0,0.0,0.0,0.0
12.749999999999975,0.0,0.0,0.0,0.0
12.849999999999977,0.0,0.0,0.0,0.0
12.949999999999974,0.0,0.0,0.0,0.0
