iz,z,n_ivols,group_id,r,xi,bin_idx
iz207,0.495942,2,0,43.76452098916147,-0.0016603609598149216,18
iz207,0.495942,4,0,0.12196816222503688,4907.195421885528,0
iz207,0.495942,4,1,0.12154555780687433,5081.024759987689,0
iz207,0.495942,4,2,0.12179805015160801,5893.817236531752,0
iz207,0.495942,4,3,0.12089798815208297,3489.5157733615356,0
iz207,0.495942,4,0,0.16969795272194063,6495.764922022785,1
iz207,0.495942,4,1,0.16622574741076968,6060.205061802762,1
iz207,0.495942,4,2,0.1698224898219265,5732.06274800568,1
iz207,0.495942,4,3,0.16875084510892666,6322.87378998221,1
iz207,0.495942,4,0,0.23355939314359409,5408.277629212475,2
iz207,0.495942,4,1,0.23033455519431364,5278.664744031279,2
iz207,0.495942,4,2,0.22938485877768236,5326.693849185696,2
iz207,0.495942,4,3,0.2317139964035739,5536.8518969599745,2
iz207,0.495942,4,0,0.3227967413614326,4013.8449763456574,3
iz207,0.495942,4,1,0.31924077511470117,3478.5305442584367,3
iz207,0.495942,4,2,0.3187231562706198,3758.1283898339548,3
iz207,0.495942,4,3,0.3215777841363511,4051.0477962592627,3
iz207,0.495942,4,0,0.443603191850557,2424.4467791055163,4
iz207,0.495942,4,1,0.443514327150369,2367.3596868624413,4
iz207,0.495942,4,2,0.44268730935204725,2307.617834093284,4
iz207,0.495942,4,3,0.44234410956222503,2405.07825120488,4
iz207,0.495942,4,0,0.6113310355840698,1126.0815051842808,5
iz207,0.495942,4,1,0.6124681185658407,1131.774406744007,5
iz207,0.495942,4,2,0.6098808445094969,1221.5920970935824,5
iz207,0.495942,4,3,0.6082183120105061,1148.4334273981046,5
iz207,0.495942,4,0,0.8473784159773009,461.4688228871387,6
iz207,0.495942,4,1,0.8441764604064201,514.1707453690409,6
iz207,0.495942,4,2,0.8499064991558477,565.1073570294927,6
iz207,0.495942,4,3,0.8456508347287152,573.0692860386612,6
iz207,0.495942,4,0,1.1761182208902776,215.25165864310975,7
iz207,0.495942,4,1,1.1764771000283774,248.14967176191988,7
iz207,0.495942,4,2,1.1688979081914739,247.14659709701357,7
iz207,0.495942,4,3,1.1752923006662654,290.701378018691,7
iz207,0.495942,4,0,1.6288156869316068,96.31975336011004,8
iz207,0.495942,4,1,1.625378850631538,116.03942499856413,8
iz207,0.495942,4,2,1.6271602899749738,126.66341638604723,8
iz207,0.495942,4,3,1.635674979139051,144.50535042943707,8
iz207,0.495942,4,0,2.2487909799944665,39.49035579941945,9
iz207,0.495942,4,1,2.2517002741005907,51.66787828434299,9
iz207,0.495942,4,2,2.260412728804861,55.83761593376096,9
iz207,0.495942,4,3,2.2616549962430916,70.73025486256061,9
iz207,0.495942,4,0,3.1429987624763296,17.142370553446092,10
iz207,0.495942,4,1,3.1111573149699634,22.671929765020515,10
iz207,0.495942,4,2,3.116871797400082,24.76324015358329,10
iz207,0.495942,4,3,3.141621887617583,35.31713831452449,10
iz207,0.495942,4,0,4.313950806438383,6.348318555145384,11
iz207,0.495942,4,1,4.285888472835929,6.858492023502989,11
iz207,0.495942,4,2,4.317058236042819,9.402735239998082,11
iz207,0.495942,4,3,4.327846758129487,16.885164476878572,11
iz207,0.495942,4,0,6.002913171546628,1.6269942654079586,12
iz207,0.495942,4,1,5.975725865583915,1.2785796692311169,12
iz207,0.495942,4,2,5.99427372356241,2.6419448880148138,12
iz207,0.495942,4,3,5.944761100708894,5.612328942310862,12
iz207,0.495942,4,0,8.431121916460341,0.30541925918996626,13
iz207,0.495942,4,1,8.48704640801685,0.18455380175529235,13
iz207,0.495942,4,2,8.389604971918315,0.554000529328849,13
iz207,0.495942,4,3,8.315365263517474,1.0121345583148234,13
iz207,0.495942,4,0,11.815954367359618,0.08460548581682148,14
iz207,0.495942,4,1,11.815320368550328,0.0964790621780296,14
iz207,0.495942,4,2,11.806414344293565,0.11677943170715266,14
iz207,0.495942,4,3,11.764336524341939,0.1295370133819309,14
iz207,0.495942,4,0,16.41598016846602,0.059738890223920205,15
iz207,0.495942,4,1,16.37526662330771,0.03924499139530524,15
iz207,0.495942,4,2,16.399362108227884,0.0726834684509754,15
iz207,0.495942,4,3,16.362231213341122,0.05200839365446108,15
iz207,0.495942,4,0,22.76411899895887,0.03571900398095984,16
iz207,0.495942,4,1,22.77643440103782,0.02170401548109191,16
iz207,0.495942,4,2,22.71251345595169,0.03363686752874395,16
iz207,0.495942,4,3,22.749946011315348,0.02025790109137815,16
iz207,0.495942,4,0,31.52018384250074,0.03576250299787609,17
iz207,0.495942,4,1,31.552257929484366,0.018385438012549216,17
iz207,0.495942,4,2,31.554135039055847,0.01018739897193166,17
iz207,0.495942,4,3,31.546594511342008,0.02800896850344725,17
iz207,0.495942,4,0,43.765088654414285,0.013740434217186293,18
iz207,0.495942,4,1,43.746145809439184,-0.0003694415376596094,18
iz207,0.495942,4,2,43.758744403543254,0.012844806725664348,18
iz207,0.495942,4,3,43.75331350489259,-0.0018999564617218079,18
iz207,0.495942,8,0,0.12085177844514489,2310.7827682829993,0
iz207,0.495942,8,1,0.12377313071328595,2521.1248767299253,0
iz207,0.495942,8,2,0.12189083989491072,2292.195511117688,0
iz207,0.495942,8,3,0.1205667144186232,2723.8616346929743,0
iz207,0.495942,8,0,0.17029132932139124,2822.2773475377794,1
iz207,0.495942,8,1,0.16753572104870085,3177.720343401808,1
iz207,0.495942,8,2,0.16938297888616055,2763.9926617168635,1
iz207,0.495942,8,3,0.16796581745351505,3361.0730483865214,1
iz207,0.495942,8,0,0.23473699865747177,2613.264714860337,2
iz207,0.495942,8,1,0.2337571920853828,2710.721599702601,2
iz207,0.495942,8,2,0.23354758670920314,2834.42025844761,2
iz207,0.495942,8,3,0.23368298255550832,2679.008534593556,2
iz207,0.495942,8,0,0.32043112422282277,2039.3816287222503,3
iz207,0.495942,8,1,0.3202310076606865,1962.6233648680488,3
iz207,0.495942,8,2,0.3212763948966577,2174.985769369363,3
iz207,0.495942,8,3,0.3219850589175545,1890.5537841257367,3
iz207,0.495942,8,0,0.4419600161175613,1274.6785735741742,4
iz207,0.495942,8,1,0.44184389387211265,1172.3441218744276,4
iz207,0.495942,8,2,0.4446144025406262,1163.241629918826,4
iz207,0.495942,8,3,0.4422578161326169,1195.1638009162689,4
iz207,0.495942,8,0,0.6086761359078678,621.208709657009,5
iz207,0.495942,8,1,0.6098449281439465,603.8163199533726,5
iz207,0.495942,8,2,0.611852159375248,619.5269713257279,5
iz207,0.495942,8,3,0.6080472176968142,592.4404175882971,5
iz207,0.495942,8,0,0.8450563346598462,292.4240566804123,6
iz207,0.495942,8,1,0.8441284859891595,277.1149604294245,6
iz207,0.495942,8,2,0.8489039810608493,281.7443249414353,6
iz207,0.495942,8,3,0.8496681754542852,286.2163106769101,6
iz207,0.495942,8,0,1.1762307060937192,138.6842643130967,7
iz207,0.495942,8,1,1.1769175238368101,135.47741566709803,7
iz207,0.495942,8,2,1.1756252420975644,127.07902948024272,7
iz207,0.495942,8,3,1.1745925774551047,138.41548055082174,7
iz207,0.495942,8,0,1.6330265988519204,67.92601794208913,8
iz207,0.495942,8,1,1.635922964014199,66.85358650768345,8
iz207,0.495942,8,2,1.6291460626561043,63.230797769594446,8
iz207,0.495942,8,3,1.631226107262691,69.961378909061,8
iz207,0.495942,8,0,2.260713901314141,33.5137440503674,9
iz207,0.495942,8,1,2.2602094972418136,31.173337819504113,9
iz207,0.495942,8,2,2.2552504470577173,30.664384656420175,9
iz207,0.495942,8,3,2.266774853409135,35.57876404774843,9
iz207,0.495942,8,0,3.1307963272050308,15.602279005276799,10
iz207,0.495942,8,1,3.131211160164678,14.21046018990423,10
iz207,0.495942,8,2,3.1301408199275893,13.541796292672656,10
iz207,0.495942,8,3,3.134519205762432,17.904728293423293,10
iz207,0.495942,8,0,4.328202195951692,6.174564388592267,11
iz207,0.495942,8,1,4.352099833710769,6.22235128388464,11
iz207,0.495942,8,2,4.330452948994349,5.320108670335384,11
iz207,0.495942,8,3,4.35821264047862,7.956098319328978,11
iz207,0.495942,8,0,6.022500294877453,2.034449638902259,12
iz207,0.495942,8,1,6.020116301279989,2.4145545179156644,12
iz207,0.495942,8,2,6.036537504484104,1.7542672816347404,12
iz207,0.495942,8,3,6.023662963374647,3.3998565691533544,12
iz207,0.495942,8,0,8.414721360208686,0.5746873315663013,13
iz207,0.495942,8,1,8.3901858548822,0.5728787920275338,13
iz207,0.495942,8,2,8.428779351367249,0.43926967549623064,13
iz207,0.495942,8,3,8.385884990024023,1.1588637134929383,13
iz207,0.495942,8,0,11.767801918544512,0.22562079327346907,14
iz207,0.495942,8,1,11.785783302110266,0.13897044997528685,14
iz207,0.495942,8,2,11.805250720659755,0.18262100898162759,14
iz207,0.495942,8,3,11.744805644751326,0.24025499256774063,14
iz207,0.495942,8,0,16.385730892327025,0.08432267533857374,15
iz207,0.495942,8,1,16.39930761149632,0.0670722367174772,15
iz207,0.495942,8,2,16.3909225438441,0.0850201175911216,15
iz207,0.495942,8,3,16.376516284969163,0.07186983085412724,15
iz207,0.495942,8,0,22.75083562918237,0.04755760988098379,16
iz207,0.495942,8,1,22.7362890793539,0.021337106957443286,16
iz207,0.495942,8,2,22.728963807276962,0.04228964074889152,16
iz207,0.495942,8,3,22.75695578803313,0.03671817030766178,16
iz207,0.495942,8,0,31.55556836539466,0.02210098609852551,17
iz207,0.495942,8,1,31.559778516544714,0.02165687518097248,17
iz207,0.495942,8,2,31.556969137725662,0.015185094241488839,17
iz207,0.495942,8,3,31.530305579910596,0.021832909860837413,17
iz207,0.495942,8,0,43.749631162847336,0.00436894837091395,18
iz207,0.495942,8,1,43.749706168731585,0.004888729688895754,18
iz207,0.495942,8,2,43.76484615315683,0.007727327632810477,18
iz207,0.495942,8,3,43.755736140857884,0.010668116197783739,18
iz207,0.495942,20,0,0.12162612690061825,839.7239309467265,0
iz207,0.495942,20,1,0.12005253723661054,860.622925716558,0
iz207,0.495942,20,2,0.12291635172584174,1031.407503899847,0
iz207,0.495942,20,3,0.12186344665962565,833.1085594208804,0
iz207,0.495942,20,0,0.16904806486164772,1136.2357598737462,1
iz207,0.495942,20,1,0.1688014480420534,1140.9346489334832,1
iz207,0.495942,20,2,0.16955860730002636,1130.1969831693775,1
iz207,0.495942,20,3,0.1685141383063342,1187.5598457548106,1
iz207,0.495942,20,0,0.23291023502885663,1146.024790770222,2
iz207,0.495942,20,1,0.23255782957440227,1062.6236968765625,2
iz207,0.495942,20,2,0.2321072592532515,1102.822136419169,2
iz207,0.495942,20,3,0.23194695689169653,1133.9144544108926,2
iz207,0.495942,20,0,0.32088945233585575,805.319821597978,3
iz207,0.495942,20,1,0.3198267612395279,809.0204637112379,3
iz207,0.495942,20,2,0.3196823137679767,811.3933403540933,3
iz207,0.495942,20,3,0.3191192777961703,815.5847467671149,3
iz207,0.495942,20,0,0.4409411647030496,488.26329205775875,4
iz207,0.495942,20,1,0.44160006234546434,480.3833303625733,4
iz207,0.495942,20,2,0.4435726242310005,502.2690213280356,4
iz207,0.495942,20,3,0.44276251019327945,482.71306616417195,4
iz207,0.495942,20,0,0.6122209466334745,240.37200456102389,5
iz207,0.495942,20,1,0.6107584628902637,237.96510174960028,5
iz207,0.495942,20,2,0.6110268703970703,247.58926750934677,5
iz207,0.495942,20,3,0.6101883883579088,241.26821864344242,5
iz207,0.495942,20,0,0.8464777412527734,115.43259948893018,6
iz207,0.495942,20,1,0.8451964110623328,113.65181818174172,6
iz207,0.495942,20,2,0.8483013347402861,115.4132016207212,6
iz207,0.495942,20,3,0.8467683259857809,114.27579216087848,6
iz207,0.495942,20,0,1.1769705233293,54.34323593945437,7
iz207,0.495942,20,1,1.1768181096972914,53.891252700685236,7
iz207,0.495942,20,2,1.177884400535028,56.45143873220953,7
iz207,0.495942,20,3,1.1758655463417615,54.60681803602408,7
iz207,0.495942,20,0,1.6317283752156009,26.43113818746454,8
iz207,0.495942,20,1,1.6342627081836294,25.86949536222122,8
iz207,0.495942,20,2,1.633255008196217,27.046874403272092,8
iz207,0.495942,20,3,1.6323476445136471,26.754156055177138,8
iz207,0.495942,20,0,2.2669016095033627,13.573947633389318,9
iz207,0.495942,20,1,2.265662262022545,11.921948076765593,9
iz207,0.495942,20,2,2.264078395714538,13.116843231319333,9
iz207,0.495942,20,3,2.2640978318732476,12.820711931622812,9
iz207,0.495942,20,0,3.138598968941099,6.400866904487008,10
iz207,0.495942,20,1,3.145606911916348,5.734700902813658,10
iz207,0.495942,20,2,3.1339121861045776,5.687220694363497,10
iz207,0.495942,20,3,3.137843912985816,5.88570341933051,10
iz207,0.495942,20,0,4.353267759813658,2.7146605672311,11
iz207,0.495942,20,1,4.359994253257602,2.631844192026693,11
iz207,0.495942,20,2,4.3407662719945055,2.010479581194372,11
iz207,0.495942,20,3,4.352988983349186,2.483563884972655,11
iz207,0.495942,20,0,6.069602657354319,0.9940401834296329,12
iz207,0.495942,20,1,6.0594004378919974,0.9831610326930345,12
iz207,0.495942,20,2,6.0757612390229605,0.6675761468146357,12
iz207,0.495942,20,3,6.059678777590633,0.7923532016583072,12
iz207,0.495942,20,0,8.479888121182045,0.3589700653794452,13
iz207,0.495942,20,1,8.474672213030306,0.31509686825941263,13
iz207,0.495942,20,2,8.495721925118211,0.24680356227693223,13
iz207,0.495942,20,3,8.488740611678667,0.2853926595169285,13
iz207,0.495942,20,0,11.80013584243759,0.1594349752089419,14
iz207,0.495942,20,1,11.813412173327997,0.1620731664226931,14
iz207,0.495942,20,2,11.812174809081746,0.139515113409715,14
iz207,0.495942,20,3,11.81278048190369,0.12797618148492895,14
iz207,0.495942,20,0,16.380410695542537,0.07787064452228076,15
iz207,0.495942,20,1,16.384424986560074,0.07912237442245429,15
iz207,0.495942,20,2,16.3850765790706,0.06967374317808583,15
iz207,0.495942,20,3,16.391556241530367,0.07279074364697347,15
iz207,0.495942,20,0,22.742157828935362,0.03982129454258354,16
iz207,0.495942,20,1,22.741737243994294,0.03970806095022272,16
iz207,0.495942,20,2,22.745820147748624,0.032558427997398276,16
iz207,0.495942,20,3,22.741515343105842,0.04299459376430792,16
iz207,0.495942,20,0,31.55234793084311,0.017305278739009333,17
iz207,0.495942,20,1,31.54675305627732,0.015389785659719601,17
iz207,0.495942,20,2,31.556546115871395,0.020161235590395066,17
iz207,0.495942,20,3,31.549635673286677,0.016749392822645648,17
iz207,0.495942,20,0,43.764166881501886,0.010771943198341738,18
iz207,0.495942,20,1,43.75728469319512,0.005389961977830815,18
iz207,0.495942,20,2,43.756948208373075,0.007906211577299205,18
iz207,0.495942,20,3,43.75987657290263,0.006189146262735701,18
iz207,0.495942,60,0,0.12163803847722185,303.4465393795693,0
iz207,0.495942,60,1,0.12210295963578123,295.53296927020523,0
iz207,0.495942,60,2,0.1223351018575754,316.0151285801834,0
iz207,0.495942,60,3,0.12170930950989058,320.02985069877116,0
iz207,0.495942,60,0,0.16896343494313246,397.29761829219757,1
iz207,0.495942,60,1,0.16903355881995927,400.7626457242365,1
iz207,0.495942,60,2,0.16872441033718508,404.4355244849935,1
iz207,0.495942,60,3,0.16901723359268545,388.04943881765735,1
iz207,0.495942,60,0,0.2324259315700068,367.9585177454737,2
iz207,0.495942,60,1,0.23165117108267702,375.1146563833193,2
iz207,0.495942,60,2,0.2327068077103331,364.4179539257178,2
iz207,0.495942,60,3,0.23258210429244264,373.1354560979395,2
iz207,0.495942,60,0,0.32050371071553957,271.653946332307,3
iz207,0.495942,60,1,0.3204507452603819,268.3234316527261,3
iz207,0.495942,60,2,0.31989413051349286,267.2753243545341,3
iz207,0.495942,60,3,0.3202316901696134,273.78683707415723,3
iz207,0.495942,60,0,0.4417901959238543,167.55116283363682,4
iz207,0.495942,60,1,0.44227227312863204,162.1582284683633,4
iz207,0.495942,60,2,0.44273743144701816,167.99165815384498,4
iz207,0.495942,60,3,0.4422311256166168,165.90214280616635,4
iz207,0.495942,60,0,0.6114689716468623,87.91906255069073,5
iz207,0.495942,60,1,0.6115916407370023,84.15695653958367,5
iz207,0.495942,60,2,0.6117403170459216,85.20653207308281,5
iz207,0.495942,60,3,0.6103463655561758,85.7811230329466,5
iz207,0.495942,60,0,0.8490648676496613,43.45782703480824,6
iz207,0.495942,60,1,0.8481349010494788,41.339068858347815,6
iz207,0.495942,60,2,0.8479158506528557,41.82669996486105,6
iz207,0.495942,60,3,0.8488536240767377,41.75269903125049,6
iz207,0.495942,60,0,1.1797356683054414,21.88038663927655,7
iz207,0.495942,60,1,1.1780970383966474,20.65926426794273,7
iz207,0.495942,60,2,1.17770127537161,21.159831985310507,7
iz207,0.495942,60,3,1.1770117263575566,20.252946035004488,7
iz207,0.495942,60,0,1.637244605523786,11.283240672639804,8
iz207,0.495942,60,1,1.6357273138238262,10.476615331544672,8
iz207,0.495942,60,2,1.6360141979363805,10.94375816181225,8
iz207,0.495942,60,3,1.636031927146841,10.19011772021574,8
iz207,0.495942,60,0,2.271380893388137,5.950575415601534,9
iz207,0.495942,60,1,2.2719530803709973,5.476873179180199,9
iz207,0.495942,60,2,2.2721978227105586,5.6588250275760945,9
iz207,0.495942,60,3,2.2707540499079495,5.238311474515499,9
iz207,0.495942,60,0,3.151579260160924,3.0466062198473667,10
iz207,0.495942,60,1,3.1549821790518306,2.78191106581692,10
iz207,0.495942,60,2,3.153593421614014,2.88177267330269,10
iz207,0.495942,60,3,3.155418648345164,2.615143514253403,10
iz207,0.495942,60,0,4.382041905716847,1.4393360481584336,11
iz207,0.495942,60,1,4.384489951825812,1.3435241551861878,11
iz207,0.495942,60,2,4.382735793947307,1.38671154886001,11
iz207,0.495942,60,3,4.386825507676003,1.2565973892445337,11
iz207,0.495942,60,0,6.09777269812818,0.6378883792330039,12
iz207,0.495942,60,1,6.099818619960043,0.6040467573365689,12
iz207,0.495942,60,2,6.100555523662338,0.6367090210061164,12
iz207,0.495942,60,3,6.105796999721184,0.5625798818448111,12
iz207,0.495942,60,0,8.492284254797143,0.2880479611763773,13
iz207,0.495942,60,1,8.493256942722818,0.26618739562630456,13
iz207,0.495942,60,2,8.493133383565164,0.29104850922104375,13
iz207,0.495942,60,3,8.49668495064069,0.2641037365800303,13
iz207,0.495942,60,0,11.802637246149184,0.13900967152460786,14
iz207,0.495942,60,1,11.808767667440963,0.137919715767699,14
iz207,0.495942,60,2,11.806339523253156,0.14460378901276605,14
iz207,0.495942,60,3,11.808553265671307,0.13708474804964244,14
iz207,0.495942,60,0,16.38922576628868,0.07412956313616537,15
iz207,0.495942,60,1,16.389598878123984,0.07650736802876534,15
iz207,0.495942,60,2,16.38743838455909,0.077636665265987,15
iz207,0.495942,60,3,16.38593581654529,0.07352858509178128,15
iz207,0.495942,60,0,22.743318415367682,0.04338240617012401,16
iz207,0.495942,60,1,22.741272314956884,0.03943842941183462,16
iz207,0.495942,60,2,22.740355424605116,0.040423772288991744,16
iz207,0.495942,60,3,22.745140340587565,0.037063502958910366,16
iz207,0.495942,60,0,31.545561470881143,0.020440653661114805,17
iz207,0.495942,60,1,31.55021737916786,0.020238043117278393,17
iz207,0.495942,60,2,31.54863786525696,0.018675090741511635,17
iz207,0.495942,60,3,31.549446908019764,0.01977834217774843,17
iz207,0.495942,60,0,43.76567645399164,0.007225989166365299,18
iz207,0.495942,60,1,43.76507371929023,0.00896926680066934,18
iz207,0.495942,60,2,43.76400363852315,0.007798038387310635,18
iz207,0.495942,60,3,43.764550522732286,0.008641540798344227,18
iz207,0.495942,100,0,0.12275218791372301,179.49742629632442,0
iz207,0.495942,100,1,0.12205160884498253,175.92815287803066,0
iz207,0.495942,100,2,0.12237468983261729,192.93600185286243,0
iz207,0.495942,100,3,0.1224470512794574,181.3656704610602,0
iz207,0.495942,100,0,0.16881139959110295,237.94220772144385,1
iz207,0.495942,100,1,0.1689511413653321,238.02229067531198,1
iz207,0.495942,100,2,0.16862479549609247,234.6480782073904,1
iz207,0.495942,100,3,0.1686657088396807,234.11178474007937,1
iz207,0.495942,100,0,0.23203104695528637,220.55802846189422,2
iz207,0.495942,100,1,0.23214423556977565,229.4652317530809,2
iz207,0.495942,100,2,0.2323626303025683,222.93124978988996,2
iz207,0.495942,100,3,0.23252903655822665,222.85503714600674,2
iz207,0.495942,100,0,0.3206552323858489,165.5457785443937,3
iz207,0.495942,100,1,0.32062714653869406,167.05932856571803,3
iz207,0.495942,100,2,0.32034467023906255,162.81948647573068,3
iz207,0.495942,100,3,0.32003133522996174,166.71768307493517,3
iz207,0.495942,100,0,0.44249359699482305,101.9102910759267,4
iz207,0.495942,100,1,0.4424984573922198,101.27262844256494,4
iz207,0.495942,100,2,0.44186960980512396,100.8526115900541,4
iz207,0.495942,100,3,0.4423989081566672,101.37409889556719,4
iz207,0.495942,100,0,0.611721490814417,53.414479639147864,5
iz207,0.495942,100,1,0.6126525249854148,52.52889617907947,5
iz207,0.495942,100,2,0.6115419085896387,52.69333721913165,5
iz207,0.495942,100,3,0.6118852041460843,52.94101459880052,5
iz207,0.495942,100,0,0.8489254138419905,26.720842306082808,6
iz207,0.495942,100,1,0.8501565543121788,26.769568464110442,6
iz207,0.495942,100,2,0.8495856232943444,26.726712658325344,6
iz207,0.495942,100,3,0.8487820445554023,26.437966392542926,6
iz207,0.495942,100,0,1.1791631075278204,13.615916301329065,7
iz207,0.495942,100,1,1.1797014298207942,13.607973899987433,7
iz207,0.495942,100,2,1.1790813838611252,13.925206779735053,7
iz207,0.495942,100,3,1.1798120309793332,13.549043499631434,7
iz207,0.495942,100,0,1.6374195468541317,7.044556467214862,8
iz207,0.495942,100,1,1.6376909629409493,7.11400308833365,8
iz207,0.495942,100,2,1.639309328622079,7.2033265305961915,8
iz207,0.495942,100,3,1.6381615604866508,7.093009026858299,8
iz207,0.495942,100,0,2.274935072953972,3.6776644876395563,9
iz207,0.495942,100,1,2.274556368344005,3.7406070310392936,9
iz207,0.495942,100,2,2.2756421912243,3.838593193529161,9
iz207,0.495942,100,3,2.275547562729955,3.7532851593489704,9
iz207,0.495942,100,0,3.1604306006655145,1.9196162877262029,10
iz207,0.495942,100,1,3.1587876503063157,1.9579524910369215,10
iz207,0.495942,100,2,3.1611274435045944,2.0449145314392925,10
iz207,0.495942,100,3,3.161494391183192,2.0011501907140494,10
iz207,0.495942,100,0,4.394336719999375,0.9649676288508915,11
iz207,0.495942,100,1,4.394202987013536,0.9771175283877978,11
iz207,0.495942,100,2,4.393901091635151,1.0414373370981491,11
iz207,0.495942,100,3,4.393890845444566,1.01408705565167,11
iz207,0.495942,100,0,6.1140202516411195,0.4711748010365373,12
iz207,0.495942,100,1,6.113780198125558,0.4848404601376852,12
iz207,0.495942,100,2,6.111395861989854,0.5216700081014114,12
iz207,0.495942,100,3,6.112637302080875,0.49311974420824667,12
iz207,0.495942,100,0,8.502369378657674,0.24746041859322587,13
iz207,0.495942,100,1,8.501788000030874,0.25202087953799457,13
iz207,0.495942,100,2,8.498593532096548,0.26007501361180596,13
iz207,0.495942,100,3,8.502384330435042,0.25563610820282734,13
iz207,0.495942,100,0,11.808556334591346,0.13452845573795003,14
iz207,0.495942,100,1,11.808528648219173,0.13781918258957337,14
iz207,0.495942,100,2,11.809312877809493,0.14511232747227076,14
iz207,0.495942,100,3,11.808095888749108,0.138642538025745,14
iz207,0.495942,100,0,16.389496027275307,0.07413466040269312,15
iz207,0.495942,100,1,16.38847555357431,0.07660624263436211,15
iz207,0.495942,100,2,16.38732079689533,0.07675113659236721,15
iz207,0.495942,100,3,16.38958284594687,0.08100124311803758,15
iz207,0.495942,100,0,22.74113877928092,0.03902947688575198,16
iz207,0.495942,100,1,22.742530200678075,0.04042184230613466,16
iz207,0.495942,100,2,22.73981512756547,0.03983570524289304,16
iz207,0.495942,100,3,22.739649635297678,0.042792578488601185,16
iz207,0.495942,100,0,31.549624972858503,0.017856001823831624,17
iz207,0.495942,100,1,31.54851056828414,0.019156969429165782,17
iz207,0.495942,100,2,31.54653765397509,0.016938785176000115,17
iz207,0.495942,100,3,31.54825333204304,0.02050556646330981,17
iz207,0.495942,100,0,43.7648976345587,0.007624066607887947,18
iz207,0.495942,100,1,43.76551679614869,0.007845221537450264,18
iz207,0.495942,100,2,43.76550484690401,0.0065238986538989074,18
iz207,0.495942,100,3,43.764461790003466,0.0086038531165753,18
iz207,0.495942,300,0,0.12234525362542575,63.542682129683996,0
iz207,0.495942,300,1,0.12243612675001726,62.92319644480148,0
iz207,0.495942,300,2,0.12236454107570935,62.195741350637064,0
iz207,0.495942,300,3,0.1221487781940409,64.4333460817387,0
iz207,0.495942,300,0,0.16885648055750985,81.52792927031236,1
iz207,0.495942,300,1,0.16933249104165618,82.39285734662718,1
iz207,0.495942,300,2,0.16886385967555712,81.44066767105724,1
iz207,0.495942,300,3,0.16896133467760652,82.37597269224408,1
iz207,0.495942,300,0,0.23231547268275982,78.36643735647166,2
iz207,0.495942,300,1,0.2323389201559436,78.7526818668209,2
iz207,0.495942,300,2,0.23242370600828335,78.21549316741995,2
iz207,0.495942,300,3,0.23234267585685736,78.37827060068855,2
iz207,0.495942,300,0,0.3208035441386057,58.822011903423096,3
iz207,0.495942,300,1,0.32082275879014266,58.77631514460903,3
iz207,0.495942,300,2,0.32088560501161023,58.835177181025095,3
iz207,0.495942,300,3,0.32084556174336537,58.933183692647894,3
iz207,0.495942,300,0,0.4430276722236749,37.25713152159322,4
iz207,0.495942,300,1,0.44339230533476764,36.682350736174456,4
